Stimulus 1,Stimulus 2,Subject,TrialOrderInSession,Choice,CorrectChoiceOnScreen,IsCorrect,RT_Discrimination,Confidence,RT_Confidence
305,315,M101,11,0,0,1,26.32657112,0.474614714,1.01555066
305,315,M101,11,0,0,1,35.87493318,0.547736525,4.143701951
305,315,M101,11,1,0,0,27.50106779,0.942797417,5.118339387
305,315,M101,11,0,0,1,21.29785254,0.299934834,2.10959484
305,315,M307,7,1,2,0,19.40498297,0.85433526,1.452293492
305,315,M307,7,3,3,1,14.85698184,0.967485549,1.230124254
305,315,M307,13,2,1,0,15.20445579,0.346242775,0.903426405
305,315,M307,13,1,1,1,20.32679348,0.512283237,1.455892411
305,315,M314,9,2,2,1,16.47445783,0.745086705,0.670170786
305,315,M314,9,1,2,0,14.66415718,0.408236994,0.847707326
305,315,M314,11,1,1,1,10.2722163,0.539595376,0.883522074
305,315,M314,11,1,1,1,12.09691027,0.784320809,0.749878315
305,315,M411,5,2,3,0,22.49895018,0.800578035,1.180099004
305,315,M411,5,3,3,1,14.0585582,0.943641618,1.653331936
305,315,M411,7,1,1,1,13.65496228,0.82984104,1.715606468
305,315,M411,8,3,3,1,18.31726553,0.950578035,0.912201313
305,315,M431,14,1,3,0,20.00110926,0.960115607,0.989556918
305,315,M431,18,2,2,1,14.3092069,0.383526012,1.081971412
305,315,M431,18,2,2,1,19.28844857,0.826589595,1.144144352
305,315,M438,11,1,0,0,17.02046067,0.607655786,1.317406219
305,315,M438,11,0,0,1,10.67062022,0.726478728,1.452347373
305,315,M438,11,1,0,0,7.808095494,0.571094881,1.777486373
305,315,M438,11,0,0,1,10.39273145,0.666559466,1.441796102
305,315,M535,11,1,0,0,14.10303162,0.086662886,1.470338073
305,315,M535,11,1,0,0,7.552632344,0.672652951,1.51234645
305,315,M535,11,0,0,1,9.703722836,0.974280419,0.576165091
305,315,M535,11,1,0,0,11.2264974,0.81686541,1.115461029
305,315,M569,11,0,0,1,11.78966092,0.694995726,1.010197624
305,315,M569,11,1,0,0,15.98060497,0.833114701,1.222343431
305,315,M569,11,1,0,0,13.4763086,0.626951819,0.896009213
305,315,M569,11,0,0,1,8.658810444,0.353760611,0.869960308
305,315,M570,11,0,0,1,11.15910337,0.380165709,0.93208298
305,315,M570,11,1,0,0,16.48718359,0.578203946,1.376336655
305,315,M570,11,0,0,1,11.0128673,0.731556631,0.696270151
305,315,M570,11,0,0,1,14.94262527,0.808740765,0.87605656
305,315,M579,11,0,0,1,2.188252998,0.626951819,1.796126212
305,315,M579,11,0,0,1,7.765881429,0.764055214,1.052223533
305,315,M579,11,0,0,1,9.844883827,0.99052971,1.693727908
305,315,M579,11,0,0,1,7.388577481,0.837177024,1.221451828
305,315,W164,11,0,0,1,8.864373787,0.869675607,1.337923768
305,315,W164,11,0,0,1,10.36822842,0.38219687,1.113872822
305,315,W164,11,1,0,0,13.46432393,0.550783267,1.123839527
305,315,W164,11,1,0,0,15.18919763,0.578203946,2.996374578
305,315,W194,5,2,2,1,21.242979,0.471098266,0.796085159
305,315,W194,5,1,1,1,20.25293421,0.657514451,0.913594316
305,315,W226,8,1,2,0,20.08837815,0.483020231,1.909055029
305,315,W226,16,2,1,0,14.13095182,0.384393064,1.658077919
305,315,W242,11,0,0,1,5.348091458,0.938735094,0.805774334
305,315,W242,11,0,0,1,1.813974512,0.988498549,1.38167558
305,315,W242,11,0,0,1,12.31628199,0.989514129,0.955765397
305,315,W242,11,0,0,1,4.183774459,0.994592033,2.266508331
305,315,W260,9,2,3,0,19.53125265,0.727962428,1.479822646
305,315,W260,10,3,3,1,15.92251098,0.840462428,0.891864651
305,315,W260,11,0,0,1,8.842197473,0.539611879,0.860339981
305,315,W260,11,0,0,1,14.61891155,0.267436251,9.403777487
305,315,W260,11,0,0,1,9.132200493,0.650310175,0.578118064
305,315,W260,11,0,0,1,8.805814104,0.810771926,0.844356562
305,315,W333,11,0,0,1,9.046601519,0.971233677,0.791390241
305,315,W333,11,0,0,1,9.510439233,0.720385244,1.131837009
305,315,W333,11,0,0,1,9.020698007,0.427898002,0.883957398
305,315,W333,11,0,0,1,7.708209072,0.957015547,1.493744671
305,315,W335,4,3,1,0,17.75291706,0.990462428,1.638646543
305,315,W335,7,1,1,1,11.76092656,0.98916185,1.084318453
305,315,W335,20,3,2,0,12.4685771,0.990462428,1.302232299
305,315,W354,11,0,0,1,14.89230511,0.989514129,2.505826847
305,315,W354,11,0,0,1,15.51070308,0.707182695,2.433603195
305,315,W354,11,0,0,1,14.19436037,0.920454642,2.228121101
305,315,W354,11,0,0,1,12.94532103,0.993576452,1.410095677
305,315,W390,11,0,0,1,10.7359471,0.919439061,1.753850996
305,315,W390,11,0,0,1,10.02939081,0.761008472,1.511773429
305,315,W390,11,0,0,1,8.546051163,0.974280419,1.800244261
305,315,W390,11,0,0,1,11.99030356,0.828036798,0.746242227
305,315,W390,20,3,3,1,21.75698208,0.992196532,2.158080485
305,315,W429,14,3,3,1,33.01956108,0.781069364,1.059451746
305,315,W438,12,1,3,0,14.46493116,0.971387283,1.538154173
305,315,W438,13,1,1,1,25.95060265,0.791040462,1.336049051
305,315,W438,13,3,1,0,13.62613572,0.962066474,1.091397189
305,315,W438,15,2,2,1,18.0506366,0.956647399,1.815614461
305,315,W450,11,0,0,1,9.322779451,0.915376738,1.664168031
305,315,W450,11,1,0,0,29.73632,0.260327186,2.054493805
305,315,W450,11,0,0,1,18.65935439,0.521331426,1.599729056
305,315,W450,11,0,0,1,11.64236622,0.609686947,1.818147375
305,315,W458,11,0,0,1,2.206368993,0.810771926,1.60749733
305,315,W458,11,0,0,1,1.971986576,0.820927733,1.982224396
305,315,W458,11,0,0,1,4.249821038,0.586328591,1.40410847
305,315,W458,11,1,0,0,1.226364408,0.633045303,0.654014606
305,315,W475,11,0,0,1,2.059859242,0.900143028,1.069382926
305,315,W475,11,1,0,0,2.862400288,0.673668531,0.642288215
305,315,W475,11,0,0,1,2.508029554,0.849363993,0.966330352
305,315,W475,11,0,0,1,1.773959305,0.78741357,1.343942192
305,315,W490,1,3,3,1,27.12871362,0.719075145,1.575988054
305,315,W490,11,0,0,1,1.548372751,0.252202541,1.243601202
305,315,W490,11,0,0,1,1.630498536,0.451256358,1.304173726
305,315,W490,11,1,0,0,2.622533126,0.858504219,1.596736948
305,315,W490,11,0,0,1,1.448131825,0.792491473,1.165952672
305,315,W490,19,2,1,0,32.95655037,0.201228324,0.999965166
305,315,W491,11,0,0,1,6.591989005,0.920454642,0.674313209
305,315,W491,11,0,0,1,7.580684682,0.983420645,0.693801887
305,315,W491,11,0,0,1,8.858140694,0.929594868,0.963661959
305,315,W491,11,0,0,1,7.262182027,0.861550961,1.419838306
305,315,W493,11,0,0,1,12.23097209,0.571094881,1.459935616
305,315,W493,11,1,0,0,13.37895544,0.453287519,1.000029079
305,315,W493,11,1,0,0,7.815295452,0.71530734,1.080143306
305,315,W493,11,0,0,1,9.724132195,0.596484398,1.738258001
305,315,W494,11,0,0,1,10.12682052,0.799600538,1.779536846
305,315,W494,11,0,0,1,8.156076624,0.731556631,0.525780783
305,315,W494,11,0,0,1,8.782246719,0.99052971,1.35631601
305,315,W494,11,0,0,1,9.122876083,0.989514129,1.04089227
305,315,W495,11,1,0,0,5.378454265,0.515237942,1.737721329
305,315,W495,11,1,0,0,2.071353859,0.84631725,0.852372005
305,315,W495,11,1,0,0,1.915892163,0.858504219,0.730160454
305,315,W495,11,0,0,1,12.14218259,0.521331426,1.703571028
305,315,W509,1,3,2,0,19.42991619,0.903757225,1.574451162
305,315,W509,14,3,2,0,22.21470779,0.690028902,0.727614506
305,315,W509,18,2,2,1,23.72889297,0.674855491,1.484136317
305,315,W509,18,3,2,0,24.64689265,0.794075145,2.097857936
305,315,W523,11,1,0,0,2.343970415,0.509144458,1.542340215
305,315,W523,11,1,0,0,1.55999309,0.607655786,1.324337627
305,315,W523,11,0,0,1,3.048330843,0.864597703,1.618258993
305,315,W523,11,0,0,1,1.97060363,0.710229437,5.587855134
305,315,W545,11,0,0,1,13.10959741,0.661481563,2.11231968
305,315,W545,11,0,0,1,16.2798674,0.6858555,0.87433536
305,315,W545,11,0,0,1,12.21826729,0.388290355,1.402518553
305,315,W545,11,1,0,0,12.38897603,0.290794607,1.201389703
305,315,W666,11,1,0,0,8.89447187,0.99052971,1.48890645
305,315,W666,11,0,0,1,13.26053053,0.913345577,1.076034665
305,315,W666,11,0,0,1,8.426136398,0.994592033,1.547464898
305,315,W666,11,1,0,0,7.031445987,0.828036798,1.660387105
305,315,W676,11,0,0,1,8.388835768,0.980373903,2.364348129
305,315,W676,11,0,0,1,10.97231157,0.970218096,1.610134506
305,315,W676,11,0,0,1,7.120596831,0.953968805,1.465948054
305,315,W676,11,0,0,1,7.704560558,0.972249257,1.283717756
305,315,W695,11,0,0,1,9.750565426,0.99132948,0.953564813
305,315,W695,11,0,0,1,7.104760943,0.814834249,0.947803836
305,315,W695,11,0,0,1,5.300050546,0.993576452,0.954394852
305,315,W695,11,0,0,1,10.0646709,0.829052379,0.884312756
305,315,W704,11,0,0,1,13.40025812,0.982405064,1.671726921
305,315,W704,11,0,0,1,19.2192953,0.978342742,1.832238893
305,315,W704,11,0,0,1,17.45537284,0.973264838,2.24371324
305,315,W704,11,0,0,1,9.620582291,0.96209345,1.366478995
305,315,W705,11,0,0,1,14.68904026,0.317199705,1.105975405
305,315,W705,11,1,0,0,33.79542448,0.444147293,1.511997506
305,315,W705,11,1,0,0,29.76768088,0.884909317,0.645716074
305,315,W705,11,1,0,0,14.63941242,0.492895167,1.621683859
305,315,W707,11,0,0,1,6.433357309,0.480708198,0.834281668
305,315,W707,11,1,0,0,9.236241312,0.46852123,0.880052307
305,315,W707,11,0,0,1,6.904230344,0.936703933,0.605878333
305,315,W707,11,1,0,0,5.276224446,0.59851556,0.72576573
305,315,W709,11,0,0,1,17.7629013,0.835145863,1.254326517
305,315,W709,11,1,0,0,25.76687609,0.826005636,0.888338865
305,315,W709,11,0,0,1,33.21753434,0.591406495,0.761663743
305,315,W709,11,0,0,1,10.64802868,0.90420535,1.708549463
305,315,W725,11,0,0,1,10.92343978,0.984436226,2.451735011
305,315,W725,11,0,0,1,11.43948307,0.875769091,2.501860606
305,315,W725,11,0,0,1,10.63617443,0.986467387,1.516179272
305,315,W725,11,0,0,1,8.075625426,0.973264838,1.047102271
305,315,m431,13,3,2,0,13.11883258,0.708453757,0.859396572
305,315,w194,5,2,2,1,22.61240465,0.543713873,1.956168127
305,315,w194,7,3,1,0,19.52473566,0.380057803,1.529889852
305,315,w226,8,2,2,1,20.34682226,0.602890173,1.138522104
305,315,w226,10,2,1,0,28.34876245,0.62066474,1.236066848
305,315,w260,9,3,3,1,12.33478584,0.776300578,1.010413148
305,315,w260,9,2,2,1,15.3686249,0.755057803,0.78732533
305,315,w335,20,1,2,0,18.79238028,0.992413295,1.434109123
305,315,w390,5,1,1,1,24.80514401,0.75982659,1.444169433
305,315,w390,5,2,1,0,30.94521599,0.739884393,1.481345383
305,315,w390,12,1,1,1,20.45853574,0.934971098,1.005437813
305,315,w429,6,1,1,1,33.73103452,0.752890173,1.752440682
305,315,w429,9,1,2,0,25.25491365,0.83699422,0.750346164
305,315,w429,9,2,2,1,33.16284547,0.703034682,1.791792149
305,315,w484,7,3,3,1,17.90650221,0.660765896,0.978305663
305,315,w484,8,2,1,0,15.78968273,0.607225434,1.439870925
305,315,w484,8,1,1,1,17.5247297,0.835260116,1.0779507
305,315,w484,10,2,2,1,15.87664241,0.818786127,1.130189362
305,315,w490,1,3,3,1,26.1816318,0.717124277,1.79354877
305,315,w490,8,1,1,1,22.49610988,0.974855491,0.978113617
306,306,M101,12,1,1,1,17.80355965,0.478677037,1.463871496
306,306,M101,12,1,1,1,15.95375427,0.827021217,2.314076715
306,306,M438,12,1,1,1,12.26224574,0.771164279,2.075627137
306,306,M438,12,1,1,1,9.756191399,0.779288924,1.707846017
306,306,M535,12,1,1,1,10.86822713,0.924516964,1.196449754
306,306,M535,12,1,1,1,10.57411291,0.87475351,0.876491029
306,306,M569,12,1,1,1,13.3298305,0.977327161,0.914093135
306,306,M569,12,1,1,1,12.1644996,0.973264838,0.853924291
306,306,M570,12,0,1,0,9.759095415,0.844286089,0.865676339
306,306,M570,12,1,1,1,12.03144428,0.78741357,1.134097446
306,306,M579,12,0,1,0,2.536173405,0.68687108,3.460363671
306,306,M579,12,0,1,0,7.201749337,0.794522635,1.304618031
306,306,W164,12,0,1,0,12.14286851,0.16384702,1.20350945
306,306,W164,12,1,1,1,12.04795068,0.447194035,1.023965933
306,306,W242,12,1,1,1,11.12775146,0.996623194,1.104388053
306,306,W242,12,1,1,1,5.699615905,0.994592033,1.110187959
306,306,W260,12,1,1,1,6.67045473,0.771164279,1.152350281
306,306,W260,12,1,1,1,10.50821728,0.388290355,1.230379827
306,306,W333,12,1,1,1,15.90624661,0.96209345,0.965620064
306,306,W333,12,1,1,1,10.7725631,0.665543886,0.966588639
306,306,W354,12,0,1,0,16.9910348,0.988498549,2.09966149
306,306,W354,12,0,1,0,12.15979313,0.982405064,1.502367344
306,306,W390,12,1,1,1,9.60638892,0.953968805,1.438370382
306,306,W390,12,1,1,1,9.330986373,0.958031128,1.338205146
306,306,W450,12,0,1,0,14.61620731,0.661481563,1.536083329
306,306,W450,12,0,1,0,14.94640356,0.664528305,2.338640636
306,306,W458,12,1,1,1,1.402004117,0.919439061,1.019676834
306,306,W458,12,1,1,1,1.286433188,0.295872511,1.349160525
306,306,W475,12,0,1,0,2.348540466,0.959046708,0.967959612
306,306,W475,12,1,1,1,1.414197904,0.709213856,0.884287954
306,306,W490,12,1,1,1,2.41448698,0.587344172,1.350035878
306,306,W490,12,1,1,1,6.114232029,0.473599133,1.245553319
306,306,W491,12,1,1,1,8.981201085,0.102912178,1.864681251
306,306,W491,12,1,1,1,6.422954424,0.404539646,0.696401005
306,306,W493,12,0,1,0,9.480716583,0.794522635,2.221758009
306,306,W493,12,1,1,1,9.176833644,0.5700793,3.019733708
306,306,W494,12,1,1,1,9.126037958,0.807725184,0.854036329
306,306,W494,12,1,1,1,8.979364426,0.955999966,0.879795304
306,306,W495,12,1,1,1,13.73031654,0.70007363,1.702252226
306,306,W495,12,1,1,1,1.770416414,0.897096286,1.754374839
306,306,W523,12,0,1,0,2.479912217,0.597499979,1.739625553
306,306,W523,12,1,1,1,1.620495055,0.923501384,0.875902186
306,306,W545,12,1,1,1,19.51185382,0.12119263,1.598629199
306,306,W545,12,0,1,0,16.30079376,0.107990081,0.67778939
306,306,W666,12,1,1,1,2.860169785,0.759992891,1.996327966
306,306,W666,12,0,1,0,2.790358764,0.703120372,0.844154911
306,306,W676,12,1,1,1,7.996336519,0.498988651,1.004347685
306,306,W676,12,1,1,1,8.282248429,0.927563707,0.742004015
306,306,W695,12,1,1,1,11.27676157,0.921965318,0.787509595
306,306,W695,12,1,1,1,10.44330178,0.97631158,0.75916298
306,306,W704,12,0,1,0,31.58467059,0.610702528,1.592369165
306,306,W704,12,0,1,0,10.03299485,0.980373903,1.28806373
306,306,W705,12,0,1,0,14.76584679,0.445162874,2.038223449
306,306,W705,12,1,1,1,39.60958971,0.191267699,1.693723631
306,306,W707,12,0,1,0,5.133996953,0.626951819,0.638101319
306,306,W707,12,0,1,0,5.067420972,0.615780431,0.530340998
306,306,W709,12,1,1,1,18.51983976,0.036899432,1.578233951
306,306,W709,12,1,1,1,1.122656283,0.171971665,1.347720277
306,306,W725,12,1,1,1,20.38812334,0.00440085,3.155815344
306,306,W725,12,0,1,0,8.942926748,0.986467387,1.577870041
306,316,M101,12,0,0,1,14.44901744,0.774211021,1.976066994
306,316,M101,12,0,0,1,20.29672917,0.867644445,1.253673531
306,316,M101,12,0,0,1,13.75661347,0.854441896,3.242133158
306,316,M101,12,0,0,1,20.74904361,0.604609044,1.854286491
306,316,M307,1,2,2,1,19.72623764,0.748554913,1.424022545
306,316,M307,12,1,1,1,19.34450067,0.980057803,1.275724978
306,316,M307,12,1,1,1,15.73446409,0.990462428,1.235521188
306,316,M307,12,1,1,1,16.82664218,0.963150289,1.31553002
306,316,M314,1,3,3,1,20.92268844,0.68699422,2.024374317
306,316,M314,1,3,3,1,14.32085711,0.841763006,1.062016078
306,316,M314,11,2,2,1,17.10056592,0.343641618,0.86631778
306,316,M314,18,3,3,1,11.2967639,0.554552023,1.325550041
306,316,M411,6,2,2,1,17.23094387,0.933236994,1.31789628
306,316,M411,8,3,3,1,18.77528794,0.756358382,2.137648034
306,316,M411,8,3,3,1,13.28750992,0.970736994,0.931328168
306,316,M411,11,3,3,1,13.46870318,0.98482659,0.987666016
306,316,M431,3,3,2,0,23.09265781,0.930635838,1.305750387
306,316,M431,19,2,3,0,18.4033443,0.007225434,1.669606318
306,316,M431,19,3,3,1,22.1921821,0.947976879,1.223949021
306,316,M438,12,0,0,1,8.330275229,0.955999966,1.18577105
306,316,M438,12,0,0,1,9.602087847,0.974280419,1.561881063
306,316,M438,12,0,0,1,9.682302139,0.91842348,1.983765565
306,316,M438,12,0,0,1,10.33686881,0.96107787,1.937905551
306,316,M535,12,0,0,1,11.01236484,0.655388079,2.251850984
306,316,M535,12,0,0,1,1.780242858,0.966155773,2.996027344
306,316,M535,12,0,0,1,15.04250699,0.703120372,0.803534851
306,316,M535,12,0,0,1,10.98796743,0.926548126,1.609919409
306,316,M569,12,0,0,1,13.90247921,0.97631158,0.995542843
306,316,M569,12,0,0,1,10.78839429,0.970218096,1.240033509
306,316,M569,12,0,0,1,10.93460256,0.982405064,1.693808302
306,316,M569,12,0,0,1,12.27655971,0.989514129,1.626139733
306,316,M570,12,0,0,1,11.8147096,0.020650141,0.92569808
306,316,M570,12,0,0,1,8.424761576,0.856473057,1.087908159
306,316,M570,12,0,0,1,9.864995985,0.705151533,1.29436396
306,316,M570,12,0,0,1,11.78338635,0.959046708,0.841874615
306,316,M579,12,0,0,1,8.272525044,0.841239347,1.648061181
306,316,M579,12,0,0,1,7.098062165,0.775226601,0.936227542
306,316,M579,12,0,0,1,9.086960538,0.986467387,2.220378484
306,316,M579,12,0,0,1,8.823435334,0.768117537,1.702558835
306,316,W164,12,0,0,1,9.85704041,0.896080705,1.274033713
306,316,W164,12,1,0,0,18.10957047,0.609686947,1.615864282
306,316,W164,12,1,0,0,4.223459538,0.408601969,1.240331565
306,316,W164,12,0,0,1,11.98450792,0.611718109,2.788356227
306,316,W194,2,1,1,1,17.41730333,0.817919075,1.409976369
306,316,W194,16,3,3,1,15.70856225,0.99349711,1.123465794
306,316,W226,2,1,1,1,20.75724505,0.813583815,1.201529393
306,316,W226,3,2,2,1,25.50121916,0.564739884,1.209529585
306,316,W242,12,0,0,1,10.97884614,0.993576452,2.287785772
306,316,W242,12,0,0,1,10.60866219,0.99052971,1.199426467
306,316,W242,12,0,0,1,14.84936963,0.992560871,1.360082121
306,316,W242,12,0,0,1,6.652478569,0.993576452,1.686063119
306,316,W260,4,2,2,1,16.26115572,0.84566474,1.2098332
306,316,W260,10,3,3,1,16.83097992,0.807080925,1.772262487
306,316,W260,12,0,0,1,11.84327851,0.811787507,1.852097041
306,316,W260,12,0,0,1,9.162270375,0.797569377,0.829774478
306,316,W260,12,0,0,1,11.08297035,0.646247852,1.287988895
306,316,W260,12,0,0,1,9.634906516,0.914361157,2.6562558
306,316,W333,12,0,0,1,9.858747497,0.868660026,1.095974489
306,316,W333,12,0,0,1,9.074118468,0.987482968,1.036454783
306,316,W333,12,0,0,1,9.896497563,0.051117562,1.126426671
306,316,W333,12,0,0,1,8.517490804,0.996623194,1.295471087
306,316,W335,1,1,1,1,24.27960783,0.99566474,1.555674911
306,316,W335,7,3,3,1,14.03112954,0.888150289,0.681704316
306,316,W335,15,1,1,1,12.94458774,0.919797688,3.443720467
306,316,W354,12,0,0,1,11.96288582,0.972249257,2.789480031
306,316,W354,12,0,0,1,11.53414816,0.994592033,1.733554958
306,316,W354,12,0,0,1,11.49469956,0.984436226,1.926587117
306,316,W354,12,0,0,1,10.1428343,0.980373903,1.481952426
306,316,W390,3,3,3,1,21.84490692,0.992196532,1.378315714
306,316,W390,12,0,0,1,9.210290761,0.982405064,1.239646079
306,316,W390,12,0,0,1,9.292205299,0.964124612,1.427976477
306,316,W390,12,0,0,1,9.098801532,0.919439061,0.928070983
306,316,W390,12,0,0,1,8.512585493,0.979358322,1.062125666
306,316,W429,3,2,2,1,21.61069499,0.751806358,0.830101923
306,316,W438,5,3,3,1,18.85283726,0.992196532,1.112072939
306,316,W438,5,1,3,0,14.49412194,0.99132948,1.355752235
306,316,W438,8,3,1,0,16.24277887,0.983526012,0.830252137
306,316,W438,9,1,1,1,12.20453537,0.964234104,1.568069237
306,316,W450,12,0,0,1,10.10025333,0.993576452,1.574311756
306,316,W450,12,0,0,1,14.81983993,0.991545291,3.244125661
306,316,W450,12,0,0,1,10.67834402,0.988498549,2.042317551
306,316,W450,12,0,0,1,9.911032181,0.996623194,1.664260124
306,316,W458,12,0,0,1,1.22427545,0.984436226,1.163928285
306,316,W458,12,0,0,1,1.372666332,0.992560871,1.185894207
306,316,W458,12,0,0,1,1.388709618,0.978342742,0.966186242
306,316,W458,12,0,0,1,1.599704253,0.987482968,0.841788234
306,316,W475,12,1,0,0,1.851695071,0.778273344,0.57193586
306,316,W475,12,0,0,1,1.75464681,0.736634535,0.813966387
306,316,W475,12,1,0,0,1.315680316,0.680777596,0.945969315
306,316,W475,12,0,0,1,2.134203925,0.870691187,0.897401139
306,316,W490,12,0,0,1,2.03216269,0.969202515,1.918696114
306,316,W490,12,0,0,1,1.390290128,0.912329996,1.223867494
306,316,W490,12,0,0,1,1.593974905,0.345635965,0.733766206
306,316,W490,12,0,0,1,2.054028119,0.784366828,0.955739312
306,316,W490,17,2,2,1,20.43168413,0.962066474,1.045345902
306,316,W490,18,1,1,1,24.56086801,0.848265896,1.20833565
306,316,W491,12,0,0,1,8.616555754,0.945844159,0.599803463
306,316,W491,12,0,0,1,7.694193594,0.984436226,1.002319449
306,316,W491,12,0,0,1,9.149357319,0.905220931,6.189030852
306,316,W491,12,0,0,1,14.50992437,0.943812998,2.656446949
306,316,W493,12,0,0,1,7.616278225,0.822958894,1.111823205
306,316,W493,12,0,0,1,18.35441136,0.277592058,1.875740116
306,316,W493,12,0,0,1,9.142334399,0.786397989,0.907584223
306,316,W493,12,0,0,1,9.148141148,0.74475918,1.483426029
306,316,W494,12,0,0,1,7.760463821,0.948890901,1.289456084
306,316,W494,12,0,0,1,8.364195039,0.985451806,1.036311956
306,316,W494,12,0,0,1,12.18545803,0.97631158,1.341793366
306,316,W494,12,0,0,1,10.67405663,0.994592033,1.84384512
306,316,W495,12,0,0,1,2.066276215,0.308059479,0.872531202
306,316,W495,12,0,0,1,10.39696154,0.877800252,5.421233653
306,316,W495,12,0,0,1,1.404650274,0.405555226,0.878333246
306,316,W495,12,0,0,1,1.540585661,0.878815833,1.025531476
306,316,W509,9,2,2,1,20.6508027,0.808381503,0.812477389
306,316,W509,9,2,2,1,23.72473636,0.878612717,0.880058023
306,316,W509,17,2,2,1,17.7391727,0.874277457,0.797911982
306,316,W509,18,1,1,1,20.69912073,0.871026012,0.72206566
306,316,W523,12,0,0,1,3.0725448,0.709213856,1.765993895
306,316,W523,12,0,0,1,1.856435745,0.872722349,1.167615714
306,316,W523,12,0,0,1,3.266318464,0.869675607,1.600215695
306,316,W523,12,0,0,1,2.810385437,0.81686541,1.453532328
306,316,W545,12,0,0,1,21.19207043,0.748821503,1.406194008
306,316,W545,12,0,0,1,25.73853339,0.38118129,0.863495013
306,316,W545,12,0,0,1,13.16680579,0.711245017,1.999457769
306,316,W545,12,0,0,1,14.51149761,0.782335666,2.261626112
306,316,W666,12,0,0,1,1.970439421,0.528440491,0.685536711
306,316,W666,12,1,0,0,1.666500034,0.692964565,0.905784769
306,316,W666,12,0,0,1,10.39367565,0.988498549,3.415845979
306,316,W666,12,0,0,1,9.866351135,0.985451806,4.123689857
306,316,W676,12,0,0,1,9.33422907,0.965140192,1.264629337
306,316,W676,12,0,0,1,10.10555633,0.989514129,1.188019941
306,316,W676,12,0,0,1,7.459289044,0.978342742,1.142305321
306,316,W676,12,0,0,1,5.717516376,0.898111866,0.837464924
306,316,W695,12,0,0,1,8.466221307,0.977327161,1.608143902
306,316,W695,12,0,0,1,2.886210993,0.868660026,1.209814384
306,316,W695,12,0,0,1,10.48886459,0.577188365,1.107534533
306,316,W695,12,0,0,1,8.112328661,0.949906482,0.744174222
306,316,W704,12,0,0,1,14.86271288,0.951937643,1.795788814
306,316,W704,12,0,0,1,12.88850478,0.919439061,1.049437542
306,316,W704,12,0,0,1,10.47187753,0.965140192,1.122255168
306,316,W704,12,0,0,1,8.865621175,0.97631158,1.132102993
306,316,W705,12,0,0,1,20.89443084,0.443131712,2.318257197
306,316,W705,12,0,0,1,15.11858271,0.924516964,2.737738434
306,316,W705,12,0,0,1,24.03652977,0.749837084,0.983885231
306,316,W705,12,0,0,1,36.21592439,0.520315846,1.507847846
306,316,W707,12,0,0,1,8.201177172,0.828036798,0.861815294
306,316,W707,12,0,0,1,4.998592679,0.735618954,0.637394451
306,316,W707,12,0,0,1,12.3688921,0.848348412,0.993953353
306,316,W707,12,0,0,1,11.2903789,0.607655786,0.757422537
306,316,W709,12,0,0,1,21.42244469,0.981389484,0.817951871
306,316,W709,12,1,0,0,20.32178127,0.131348437,1.750135344
306,316,W709,12,0,0,1,13.85044897,0.709213856,1.683454167
306,316,W709,12,0,0,1,9.590800629,0.810771926,1.889671351
306,316,W725,12,0,0,1,10.93035195,0.951937643,1.447797848
306,316,W725,12,0,0,1,7.356342095,0.991545291,2.013448017
306,316,W725,12,0,0,1,6.260090503,0.969202515,0.999858883
306,316,W725,12,0,0,1,6.675581124,0.996623194,0.875417257
306,316,m431,17,2,2,1,18.58430368,0.605491329,0.84010857
306,316,w194,2,1,1,1,19.54475419,0.668352601,1.462095947
306,316,w194,17,1,1,1,14.87066504,0.945375723,0.782408789
306,316,w226,2,1,1,1,18.86358738,0.625433526,1.192123878
306,316,w226,9,1,2,0,16.22116356,0.684609827,1.771978218
306,316,w260,10,3,3,1,11.10464548,0.979190751,1.021844475
306,316,w260,17,1,1,1,15.02673467,0.884031792,1.027499772
306,316,w335,7,3,3,1,20.74488526,0.977239884,1.965722244
306,316,w390,6,1,1,1,24.67941347,0.890534682,1.25762216
306,316,w390,16,1,1,1,17.69610081,0.988728324,1.388454325
306,316,w390,16,1,1,1,19.70827083,0.912210983,2.365363891
306,316,w429,16,3,3,1,23.67361147,0.960982659,1.183252327
306,316,w429,16,3,3,1,24.69478795,0.128612717,8.080247246
306,316,w429,18,2,2,1,28.75636886,0.972254335,1.073842221
306,316,w484,11,2,2,1,15.4528075,0.84566474,1.287631827
306,316,w484,17,3,3,1,14.73656503,0.954046243,1.086310117
306,316,w484,17,3,3,1,15.39854656,0.985910405,1.21602774
306,316,w484,19,1,1,1,14.62460178,0.926300578,0.795266826
306,316,w490,7,1,1,1,19.55837709,0.947109827,0.734303733
306,316,w490,18,1,1,1,25.87723741,0.880780347,1.863646613
307,307,M101,13,1,1,1,17.565403,0.836161443,0.857616852
307,307,M101,13,0,1,0,44.67332667,0.194314441,0.772127778
307,307,M438,13,1,1,1,9.966102427,0.716322921,0.992020051
307,307,M438,13,1,1,1,11.45833159,0.694995726,2.282228758
307,307,M535,13,0,1,0,1.742154967,0.935688352,0.740294789
307,307,M535,13,1,1,1,12.26521861,0.727494309,1.120476667
307,307,M569,13,1,1,1,10.45405489,0.767101956,0.800062091
307,307,M569,13,0,1,0,8.027629843,0.528440491,0.800052684
307,307,M570,13,0,1,0,12.39018664,0.6858555,1.527691848
307,307,M570,13,1,1,1,11.20193749,0.361885256,1.061654421
