Stimulus,Subject,DeltaF/F
M33_27458,M33_46_5,0.027667717792027202
M33_27458,M33_46_6,-0.02849720033900192
M33_27458,M33_47_1,0.032426030727362325
M33_27458,M33_47_2,0.030364117595899062
M33_27458,M33_47_3,-0.02553702576415446
M33_27458,M33_47_4,-0.015722568317607714
M33_27458,M33_47_5,0.004667613549136592
M33_27458,M33_47_6,-0.0068133280245037025
M33_27458,M33_48_1,-0.009080431792671614
M33_27458,M33_48_2,0.00930686332848478
M33_27458,M33_48_3,-0.04768872071102285
M33_27458,M33_48_4,0.030175704470535348
M33_27458,M33_48_5,-0.005060956688890437
M33_27458,M33_48_6,-0.02061595837878452
M33_27458,M33_49_1,-0.04923469711784039
M33_27458,M33_49_2,-0.02469290514327477
M33_27458,M33_49_3,0.03159508954678315
M33_27458,M33_49_4,-0.01395207392450755
M33_27458,M33_49_5,-0.018369424613835453
M33_27458,M33_49_6,-0.004741092032122449
M33_27458,M33_4_1,0.16514031166258075
M33_27458,M33_4_2,-0.08590579882536438
M33_27458,M33_4_3,0.07067473080221334
M33_27458,M33_4_4,-0.02996808390331201
M33_27458,M33_4_5,-0.02820231620771045
M33_27458,M33_4_6,0.002065736200874628
M33_27458,M33_50_1,0.0016634093629973527
M33_27458,M33_50_2,0.4087847729462651
M33_27458,M33_50_3,-0.02374346792393637
M33_27458,M33_50_4,0.005309941593487887
M33_27458,M33_50_5,0.026271424043498092
M33_27458,M33_50_6,0.006316248465084721
M33_27458,M33_51_1,0.14063256942639754
M33_27458,M33_51_2,-0.09187450853755919
M33_27458,M33_51_3,0.004004336806798377
M33_27458,M33_51_4,-0.006415427468598804
M33_27458,M33_51_5,0.01610479731792759
M33_27458,M33_51_6,-0.029565245272466845
M33_27458,M33_52_1,0.11253087770809156
M33_27458,M33_52_2,-0.03335021284758346
M33_27458,M33_52_3,-0.014621520841730764
M33_27458,M33_52_4,0.06804047904854883
M33_27458,M33_52_5,0.03884430597836588
M33_27458,M33_52_6,0.08291324888544697
M33_27458,M33_53_1,0.052006415778872106
M33_27458,M33_53_2,-0.07571006057196013
M33_27458,M33_53_3,0.07413989389545023
M33_27458,M33_53_4,0.06390373055757861
M33_27458,M33_53_5,-0.057860601977092634
M33_27458,M33_53_6,0.03527621117688391
M33_27458,M33_54_1,0.11577531496710729
M33_27458,M33_54_2,-0.002847119895838165
M33_27458,M33_54_3,-0.020190195628829732
M33_27458,M33_54_4,0.019352503158494575
M33_27458,M33_54_5,-0.007395256571245815
M33_27458,M33_54_6,0.03216689024303292
M33_27458,M33_55_1,0.43568286245073723
M33_27458,M33_55_2,-0.10255291528216202
M33_27458,M33_55_3,0.08142453818017452
M33_27458,M33_55_4,0.09681702223831264
M33_27458,M33_55_5,-0.046291687963990164
M33_27458,M33_55_6,0.07730140350081835
M33_27458,M33_56_1,0.10537267286285323
M33_27458,M33_56_2,-0.02825701444429631
M33_27458,M33_56_3,0.025115772195016015
M33_27458,M33_56_4,0.09108771732140142
M33_27458,M33_56_5,-0.01130442300602283
M33_27458,M33_56_6,-0.024795900687713326
M33_27458,M33_57_1,0.091874796225416
M33_27458,M33_57_2,0.17525097904009637
M33_27458,M33_57_3,0.009805459125287064
M33_27458,M33_57_4,-0.03792144610170592
M33_27458,M33_57_5,0.012021619228543357
M33_27458,M33_57_6,0.06641661605751477
M33_27458,M33_58_1,-0.04180389642954648
M33_27458,M33_58_2,0.011492148882327184
M33_27458,M33_58_3,0.004974210217553617
M33_27458,M33_58_4,0.06611252072177998
M33_27458,M33_58_5,0.021375326228428363
M33_27458,M33_58_6,-0.06031289181768023
M33_27458,M33_59_1,0.172493140866761
M33_27458,M33_59_2,0.00995335344938704
M33_27458,M33_59_3,0.0510690328065605
M33_27458,M33_59_4,0.08182087145876155
M33_27458,M33_59_5,0.01761297317460548
M33_27458,M33_59_6,-0.006160112601170564
M33_27458,M33_5_1,0.08909074965195111
M33_27458,M33_5_2,0.0040778839961584335
M33_27458,M33_5_3,0.024583776641418875
M33_27458,M33_5_4,0.03784170002354035
M33_27458,M33_5_5,0.04502171296454827
M33_27458,M33_5_6,0.11328782112100556
M33_27458,M33_60_1,-0.026539549194902128
M33_27458,M33_60_2,-0.07228957159911462
M33_27458,M33_60_3,0.1076790713879705
M33_27458,M33_60_4,0.053735058929551015
M33_27458,M33_60_5,0.03360462650272327
M33_27458,M33_60_6,-0.04021652938955743
M33_27458,M33_61_1,0.009858491434909418
M33_27458,M33_61_2,-0.03867771808351827
M33_27458,M33_61_3,0.14769115283266335
M33_27458,M33_61_4,0.0064108157075724636
M33_27458,M33_61_5,0.12243746036416414
M33_27458,M33_61_6,-0.008343480057703658
M33_27458,M33_62_1,0.015061204450343979
M33_27458,M33_62_2,0.008761816317660187
M33_27458,M33_62_3,0.0738293244595147
M33_27458,M33_62_4,-0.0055968320615482235
M33_27458,M33_62_5,0.015966947936796583
M33_27458,M33_62_6,0.006806269850604258
M33_27458,M33_63_1,-0.052856418982523586
M33_27458,M33_63_2,-0.04745749564828095
M33_27458,M33_63_3,0.018374310541325153
M33_27458,M33_63_4,0.1185487311926763
M33_27458,M33_63_5,-0.010584398027148252
M33_27458,M33_63_6,0.02441373761400001
M33_27458,M33_64_1,0.07835074373264547
M33_27458,M33_64_2,-0.005121575018245192
M33_27458,M33_64_3,-0.02080562011840459
M33_27458,M33_64_4,0.025853836260331137
M33_27458,M33_64_5,0.14202523066753073
M33_27458,M33_64_6,0.00849659700550521
M33_27458,M33_65_1,0.043327976924948726
M33_27458,M33_65_2,-0.03288813934101164
M33_27458,M33_65_3,0.003334765491246586
M33_27458,M33_65_4,-0.009738495778932557
M33_27458,M33_65_5,-0.012238270073395502
M33_27458,M33_65_6,0.07345757733680706
M33_27458,M33_66_1,-0.031707308257186366
M33_27458,M33_66_2,-0.06367589759706709
M33_27458,M33_66_3,-0.011472788040111016
M33_27458,M33_66_4,0.10054281940469355
M33_27458,M33_66_5,-0.021464074983409562
M33_27458,M33_66_6,-0.047696852070050845
M33_27458,M33_67_1,-0.037104884913604315
M33_27458,M33_67_2,-0.018186346917500467
M33_27458,M33_67_3,0.007741291981248549
M33_27458,M33_67_4,0.012825403852340178
M33_27458,M33_67_5,-0.027484352027930703
M33_27458,M33_67_6,-0.011342889266611549
M33_27458,M33_68_1,-0.008725470469903211
M33_27458,M33_68_3,0.014402854633459423
M33_27458,M33_68_4,0.05678552788057584
M33_27458,M33_68_5,0.021815450785308332
M33_27458,M33_68_6,-0.004238212506244252
M33_27458,M33_69_1,0.031218115835691587
M33_27458,M33_69_3,0.03364177742828446
M33_27458,M33_69_4,-0.011835693917616083
M33_27458,M33_69_5,-0.016350694969924206
M33_27458,M33_69_6,0.040703653879395174
M33_27458,M33_6_1,0.17480963895330312
M33_27458,M33_6_2,-0.04603050546343004
M33_27458,M33_6_3,-0.07490683743560644
M33_27458,M33_6_4,0.061488314147271454
M33_27458,M33_6_5,-0.011007848275645505
M33_27458,M33_6_6,0.18669812888268086
M33_27458,M33_70_1,0.188987691955267
M33_27458,M33_70_3,0.0038848080291138867
M33_27458,M33_70_4,0.013714084676800587
M33_27458,M33_70_5,-0.05175239327158046
M33_27458,M33_71_1,0.19357662933480246
M33_27458,M33_71_3,0.03871696867151636
M33_27458,M33_71_4,-0.03790770985263108
M33_27458,M33_71_5,0.05563880833446618
M33_27458,M33_72_1,0.059133144450147244
M33_27458,M33_72_3,-0.02160892063303722
M33_27458,M33_72_4,0.005530174595471733
M33_27458,M33_72_5,0.05378910588541607
M33_27458,M33_73_1,-0.008117942365675207
M33_27458,M33_73_3,-0.0015032174203843916
M33_27458,M33_73_4,0.0831547239458111
M33_27458,M33_73_5,0.008604233582886839
M33_27458,M33_74_1,-0.02270247902955269
M33_27458,M33_74_3,-0.02383054580315299
M33_27458,M33_74_4,-0.020944558548153386
M33_27458,M33_74_5,0.012745099273983413
M33_27458,M33_75_1,0.040172522715274266
M33_27458,M33_75_3,0.05979082656463745
M33_27458,M33_75_4,0.014736348567971064
M33_27458,M33_75_5,0.016967890414657964
M33_27458,M33_76_1,0.08692633367641768
M33_27458,M33_76_3,-0.015740719753721055
M33_27458,M33_76_4,0.001900036947482008
M33_27458,M33_76_5,0.010256760435958398
M33_27458,M33_77_1,0.20586398510131798
M33_27458,M33_77_3,-0.012139876620491057
M33_27458,M33_77_4,-0.007377278666952035
M33_27458,M33_77_5,0.04601955401662297
M33_27458,M33_78_1,0.14661524056596492
M33_27458,M33_78_3,-0.0016452109714558561
M33_27458,M33_78_4,0.050644208848949136
M33_27458,M33_78_5,-0.04406498220315342
M33_27458,M33_79_1,0.020306730383030717
M33_27458,M33_79_3,0.10249264617008005
M33_27458,M33_79_4,-0.0302759032031639
M33_27458,M33_79_5,-0.022724271745121
M33_27458,M33_7_1,-0.023943018994484897
M33_27458,M33_7_2,-0.054262342797092834
M33_27458,M33_7_3,-0.0681051804862256
M33_27458,M33_7_4,0.005097393764557561
M33_27458,M33_7_5,-0.01654000032442786
M33_27458,M33_7_6,0.07554874901506115
M33_27458,M33_80_1,0.01874642172537518
M33_27458,M33_80_3,-0.04795592365725823
M33_27458,M33_80_4,0.030407749741438117
M33_27458,M33_80_5,0.06777417657487994
M33_27458,M33_81_1,0.0888710741645199
M33_27458,M33_81_3,-0.01284410663156724
M33_27458,M33_81_4,0.03238190981754216
M33_27458,M33_81_5,0.16715322645199107
M33_27458,M33_82_1,-0.029013484069140724
M33_27458,M33_82_3,0.193449354188525
M33_27458,M33_82_4,0.05057190269410745
M33_27458,M33_82_5,0.013878937338950377
M33_27458,M33_83_1,0.0583840924832951
M33_27458,M33_83_3,-0.03512524669695155
M33_27458,M33_83_4,0.05630501681440383
M33_27458,M33_83_5,0.03690656890882324
M33_27458,M33_84_1,-0.04862441784858168
M33_27458,M33_84_3,-0.018270922423114237
M33_27458,M33_84_4,0.012387467422402973
M33_27458,M33_84_5,0.021584593117276354
M33_27458,M33_85_1,0.0804085143220942
M33_27458,M33_85_3,0.1278397112272577
M33_27458,M33_85_4,0.09021629799957014
M33_27458,M33_85_5,0.00581804292447519
M33_27458,M33_86_1,0.02556040076610829
M33_27458,M33_86_3,0.09863357907647069
M33_27458,M33_86_4,0.09443018178549613
M33_27458,M33_86_5,0.0691562083541241
M33_27458,M33_87_1,0.0054770464129167635
M33_27458,M33_87_3,0.07889081232804637
M33_27458,M33_87_4,0.08215172821199619
M33_27458,M33_87_5,0.08979500506317828
M33_27458,M33_88_1,0.12128334799512214
M33_27458,M33_88_3,0.07889081232804637
M33_27458,M33_88_4,-0.010756206327221074
M33_27458,M33_88_5,1.559202320097648e-05
M33_27458,M33_89_1,-0.0007895378506179521
M33_27458,M33_89_3,-0.01955806354270292
M33_27458,M33_89_4,-0.06167456932334802
M33_27458,M33_89_5,0.053568618352625996
M33_27458,M33_8_1,0.18419327213894301
M33_27458,M33_8_2,-0.08788840978307666
M33_27458,M33_8_3,0.025874917172117068
M33_27458,M33_8_4,0.017607309253108803
M33_27458,M33_8_5,0.027679393079339375
M33_27458,M33_8_6,0.013253471281990151
M33_27458,M33_90_1,0.07240340015322075
M33_27458,M33_90_3,-0.01955806354270292
M33_27458,M33_90_5,0.031505470517486624
M33_27458,M33_91_1,0.0722273399168334
M33_27458,M33_91_3,0.062053336397108146
M33_27458,M33_91_5,0.03369385253243388
M33_27458,M33_92_1,0.007150948870753284
M33_27458,M33_92_3,0.010261516742992177
M33_27458,M33_92_5,0.008741430015847254
M33_27458,M33_93_1,0.08128094355951655
M33_27458,M33_93_3,0.009560122246978792
M33_27458,M33_93_5,0.024768238406017606
M33_27458,M33_94_1,0.1339649056182379
M33_27458,M33_94_3,0.08329391357563562
M33_27458,M33_94_5,0.03146864125472133
M33_27458,M33_95_1,0.03369179090791762
M33_27458,M33_95_3,0.10599196322000029
M33_27458,M33_95_5,0.012949324149055724
M33_27458,M33_96_1,0.07160042649711364
M33_27458,M33_96_3,-0.05244089424842763
M33_27458,M33_96_5,0.05673119627397468
M33_27458,M33_97_1,0.022464901717685917
M33_27458,M33_97_3,0.011418293701673323
M33_27458,M33_97_5,-0.09853938698842868
M33_27458,M33_98_1,0.008519779918390915
M33_27458,M33_98_3,0.0643421679584926
M33_27458,M33_98_5,-0.03556483998984799
M33_27458,M33_99_1,0.028196737952242663
M33_27458,M33_99_5,0.0076190913728125574
M33_27458,M33_9_1,-0.02349752721420766
M33_27458,M33_9_2,-0.07919721231501338
M33_27458,M33_9_3,0.10326316456270954
M33_27458,M33_9_4,0.046316384853331415
M33_27458,M33_9_5,0.03129348553837789
M33_27458,M33_9_6,0.01882036744215148
M33_2758,M33_0_1,-0.17407422074478682
M33_2758,M33_0_2,0.006394236704741957
M33_2758,M33_0_3,0.041738801929155044
M33_2758,M33_0_4,-0.010687783652450808
M33_2758,M33_0_5,0.028487189551736836
M33_2758,M33_0_6,-0.04455781022225924
M33_2758,M33_100_1,0.09178204579513823
M33_2758,M33_100_5,0.008747599958323577
M33_2758,M33_101_1,-0.04497117987744986
M33_2758,M33_101_5,0.011553942335046948
M33_2758,M33_102_5,-0.07134049779113193
M33_2758,M33_103_5,-0.0325013138529546
M33_2758,M33_104_5,-0.01972263805936537
M33_2758,M33_105_5,-0.004221394383659287
M33_2758,M33_106_5,0.1060270362541202
M33_2758,M33_107_5,0.0026706453417193574
M33_2758,M33_108_5,0.046377589155095655
M33_2758,M33_109_5,0.021530328132153543
M33_2758,M33_10_1,0.04952373953547853
M33_2758,M33_10_2,-0.0509437251390259
M33_2758,M33_10_3,-0.04743948109563195
M33_2758,M33_10_4,-0.002292510624198865
M33_2758,M33_10_5,-0.009692342795448646
M33_2758,M33_10_6,-0.03036367015584912
M33_2758,M33_110_5,0.025828891343101384
M33_2758,M33_111_5,-0.02798349897463902
M33_2758,M33_112_5,0.02565550144991263
M33_2758,M33_113_5,-0.024330543831141898
M33_2758,M33_11_1,0.021242052677608578
M33_2758,M33_11_2,0.03583907297346558
M33_2758,M33_11_3,-0.005766232814595664
M33_2758,M33_11_4,0.02018212100856859
M33_2758,M33_11_5,0.0433861530321902
M33_2758,M33_11_6,-0.019209315335290415
M33_2758,M33_12_1,-0.042487105502479604
M33_2758,M33_12_2,0.010142389337657293
M33_2758,M33_12_3,0.0845522900169598
M33_2758,M33_12_4,0.38277782978101965
M33_2758,M33_12_5,-0.06393020322166075
M33_2758,M33_12_6,-0.013620037323422133
M33_2758,M33_13_1,0.014183546799690866
M33_2758,M33_13_2,0.6834304287104042
M33_2758,M33_13_3,0.08093738114932864
M33_2758,M33_13_4,-0.03560867287563411
M33_2758,M33_13_5,-0.05060955757305672
M33_2758,M33_13_6,0.15424916021990345
M33_2758,M33_14_1,-0.05695481483741393
M33_2758,M33_14_2,0.0042382482421006356
M33_2758,M33_14_3,-0.06776109328991733
M33_2758,M33_14_4,0.003128454578469726
M33_2758,M33_14_5,-0.045038270339297
M33_2758,M33_14_6,0.032169450965354056
M33_2758,M33_15_1,-0.05208271311822111
M33_2758,M33_15_2,-0.04219528231056594
M33_2758,M33_15_3,0.09128830482006088
M33_2758,M33_15_4,0.030951261447575592
M33_2758,M33_15_5,-0.0432864491940679
M33_2758,M33_15_6,-0.017205613651884732
M33_2758,M33_16_1,-0.026681087899018668
M33_2758,M33_16_2,-0.029884338706881272
M33_2758,M33_16_3,0.09757883414989595
M33_2758,M33_16_4,0.012878731814440365
M33_2758,M33_16_5,-0.021482962168496534
M33_2758,M33_16_6,-0.03789944644569751
M33_2758,M33_17_1,-0.06190513688024309
M33_2758,M33_17_2,-0.016153014632762478
M33_2758,M33_17_3,-0.02439430806198887
M33_2758,M33_17_4,-0.03825565006392959
M33_2758,M33_17_5,-0.01833868450941846
M33_2758,M33_17_6,-0.033981986528916146
M33_2758,M33_18_1,0.028638305217443746
M33_2758,M33_18_2,0.007055216005202182
M33_2758,M33_18_3,0.02055865517290477
M33_2758,M33_18_4,-0.0384126245245986
M33_2758,M33_18_5,-0.030650355180652428
M33_2758,M33_18_6,0.07249202750643992
M33_2758,M33_19_1,0.1660706227512395
M33_2758,M33_19_2,-0.04101510005249081
M33_2758,M33_19_3,-0.005616450520350591
M33_2758,M33_19_4,-0.022062153473885817
M33_2758,M33_19_5,-0.021145674271633958
M33_2758,M33_19_6,0.025032900790281226
M33_2758,M33_1_1,-0.09463349142919548
M33_2758,M33_1_2,-0.07423279941459057
M33_2758,M33_1_3,-0.09138530837172548
M33_2758,M33_1_4,0.08924933076933202
M33_2758,M33_1_5,-0.014401252600211552
M33_2758,M33_1_6,-0.06430883560111678
M33_2758,M33_20_1,0.05621173795219111
M33_2758,M33_20_2,-0.008434517509933912
M33_2758,M33_20_3,0.020560517823321998
M33_2758,M33_20_4,0.0154848368356039
M33_2758,M33_20_5,0.006980805667187298
M33_2758,M33_20_6,-0.04443743764676337
M33_2758,M33_21_1,0.06149713699408569
M33_2758,M33_21_2,-0.06120667836197994
M33_2758,M33_21_3,0.08262643198476327
M33_2758,M33_21_4,0.0008065508029176435
M33_2758,M33_21_5,-0.010735795680467517
M33_2758,M33_21_6,-0.06257401260912333
M33_2758,M33_22_1,0.03093390382015902
M33_2758,M33_22_2,-0.029950331058021324
M33_2758,M33_22_3,0.018796458417553244
M33_2758,M33_22_4,-0.0026428856430448706
M33_2758,M33_22_5,0.005872250384733249
M33_2758,M33_22_6,-0.0069164569591307476
M33_2758,M33_23_1,0.05375761994710571
M33_2758,M33_23_2,0.012395832939459473
M33_2758,M33_23_3,-0.03494733941457054
M33_2758,M33_23_4,0.013539174299158576
M33_2758,M33_23_5,-0.03457054302959337
M33_2758,M33_23_6,-0.04769158077981317
M33_2758,M33_24_1,0.03509211352048952
M33_2758,M33_24_2,-0.06008788554021674
M33_2758,M33_24_3,-0.025017654345646307
M33_2758,M33_24_4,0.05432826783308516
M33_2758,M33_24_5,-0.04423088470865392
M33_2758,M33_24_6,0.13969722837088064
M33_2758,M33_25_1,0.032220439306698885
M33_2758,M33_25_2,-0.06152728752515302
M33_2758,M33_25_3,0.007490687744473659
M33_2758,M33_25_4,-0.08097367172217732
M33_2758,M33_25_5,-0.007109329648717324
M33_2758,M33_25_6,0.017823754458672653
M33_2758,M33_26_1,0.032220439306698885
M33_2758,M33_26_2,0.010091926140182691
M33_2758,M33_26_3,-0.03230604912137901
M33_2758,M33_26_4,-0.00832454881039823
M33_2758,M33_26_5,-0.017027219862228892
M33_2758,M33_26_6,-0.022635878859540538
M33_2758,M33_27_1,0.15617129998521959
M33_2758,M33_27_2,0.3407015688558415
M33_2758,M33_27_3,-0.06276465393659582
M33_2758,M33_27_4,0.012340381435960815
M33_2758,M33_27_5,0.016395736031697052
M33_2758,M33_27_6,-0.0655740402938601
M33_2758,M33_28_1,-0.0028873180412292477
M33_2758,M33_28_2,0.2120482307512276
M33_2758,M33_28_3,0.0640402487612566
M33_2758,M33_28_4,-0.019967111224032153
M33_2758,M33_28_5,-0.0005238190954854638
M33_2758,M33_28_6,-0.022490227834325364
M33_2758,M33_29_1,0.03456814335144761
M33_2758,M33_29_2,2.2361799031583405
M33_2758,M33_29_3,-0.025046608302325114
M33_2758,M33_29_4,-0.06317009606611823
M33_2758,M33_29_5,-0.03969602682112438
M33_2758,M33_29_6,-0.00253453428724367
M33_2758,M33_2_1,0.053308744780992325
M33_2758,M33_2_2,0.029998860145460483
M33_2758,M33_2_3,0.0670110356971276
M33_2758,M33_2_4,-0.03428021048603913
M33_2758,M33_2_5,-0.0345347207153257
M33_2758,M33_2_6,-0.03994615574024568
M33_2758,M33_30_1,-0.011187064571060293
M33_2758,M33_30_2,0.024229292213216246
M33_2758,M33_30_3,-0.03745188470844671
M33_2758,M33_30_4,-0.019058142128496214
M33_2758,M33_30_5,0.04784543137460751
M33_2758,M33_30_6,0.003437707541581795
M33_2758,M33_31_1,0.1899669802825111
M33_2758,M33_31_2,-0.05184171559266173
M33_2758,M33_31_3,0.018552639021278194
M33_2758,M33_31_4,-0.016240500731448025
M33_2758,M33_31_5,-0.0367809182969301
M33_2758,M33_31_6,0.019564358718757748
M33_2758,M33_32_1,0.03370518851912662
M33_2758,M33_32_2,0.0034912545548828576
M33_2758,M33_32_3,-0.014721348109155805
M33_2758,M33_32_4,-0.01640928747596616
M33_2758,M33_32_5,-0.03189616877759257
M33_2758,M33_32_6,-0.012192497787814172
M33_2758,M33_33_1,0.045539609630512325
M33_2758,M33_33_2,-0.023397626274767675
M33_2758,M33_33_3,-0.009149731848034772
M33_2758,M33_33_4,-0.010383511162172733
M33_2758,M33_33_5,-0.017620138976842576
M33_2758,M33_33_6,0.01018586149163389
M33_2758,M33_34_1,0.026030091053048172
M33_2758,M33_34_2,-0.04670724223297623
M33_2758,M33_34_3,-0.055758100283285636
M33_2758,M33_34_4,0.0034502193102930226
M33_2758,M33_34_5,-0.03203688142329416
M33_2758,M33_34_6,-0.022284983281327317
M33_2758,M33_35_1,0.14631991658319943
M33_2758,M33_35_2,-0.054479837405099346
M33_2758,M33_35_3,0.027321076842731523
M33_2758,M33_35_4,0.004830906188610537
M33_2758,M33_35_5,-0.05748657263694931
M33_2758,M33_35_6,-0.03314690738038293
M33_2758,M33_36_1,0.2914818915540123
M33_2758,M33_36_2,-0.004477693233107447
M33_2758,M33_36_3,0.22517432077333915
M33_2758,M33_36_4,0.011686501310237983
M33_2758,M33_36_5,-0.025078706955895477
M33_2758,M33_36_6,0.04164424481046335
M33_2758,M33_37_1,0.09351919376020734
M33_2758,M33_37_2,1.5352861248096943
M33_2758,M33_37_3,0.03266890943719014
M33_2758,M33_37_4,0.0061015033195949515
M33_2758,M33_37_5,0.01789854540807977
M33_2758,M33_37_6,-0.054162984792979575
M33_2758,M33_38_1,-0.008098182255080215
M33_2758,M33_38_2,0.0066846034493190515
M33_2758,M33_38_3,-0.012706667268427408
M33_2758,M33_38_4,0.032742625946755456
M33_2758,M33_38_5,-0.0372461121177168
M33_2758,M33_38_6,0.07165823982872667
M33_2758,M33_39_1,-0.0034217315205577587
M33_2758,M33_39_2,0.009250101377584122
M33_2758,M33_39_3,0.037272683299060666
M33_2758,M33_39_4,-0.017003366894933078
M33_2758,M33_39_5,-0.03509220851035847
M33_2758,M33_39_6,0.08028008156317436
M33_2758,M33_3_1,0.013840884387876484
M33_2758,M33_3_2,0.047411552471192
M33_2758,M33_3_3,-0.02898953149937076
M33_2758,M33_3_4,0.054630548959753576
M33_2758,M33_3_5,-0.006948211937771942
M33_2758,M33_3_6,0.08582366631566597
M33_2758,M33_40_1,0.043257578881307816
M33_2758,M33_40_2,-0.06019152979560404
M33_2758,M33_40_3,0.2818030591827201
M33_2758,M33_40_4,-0.009019129049351189
M33_2758,M33_40_5,-0.02610391483804238
M33_2758,M33_40_6,0.046953027758820626
M33_2758,M33_41_1,0.017368490415103716
M33_2758,M33_41_2,-0.09970701302604534
M33_2758,M33_41_3,-0.06413966430474806
M33_2758,M33_41_4,-0.02870500119978715
M33_2758,M33_41_5,-0.016775856829184022
M33_2758,M33_41_6,0.01905536900341809
M33_2758,M33_42_1,-0.02600002122466279
M33_2758,M33_42_2,-0.006664988066913971
M33_2758,M33_42_3,-0.03746912128872502
M33_2758,M33_42_4,-0.008819288317451436
M33_2758,M33_42_5,-0.023713009950706024
M33_2758,M33_42_6,-0.004767654081233146
M33_2758,M33_43_1,0.1689485676974868
M33_2758,M33_43_2,0.07588470036293084
M33_2758,M33_43_3,0.11978720258579728
M33_2758,M33_43_4,0.017193820680194413
M33_2758,M33_43_5,0.012514668613377656
M33_2758,M33_43_6,0.04440863916340638
M33_2758,M33_44_1,0.06702649632268629
M33_2758,M33_44_2,0.03316747679176691
M33_2758,M33_44_3,-0.015847422503469426
M33_2758,M33_44_4,0.02623981933666974
M33_2758,M33_44_5,0.0019705436190211906
M33_2758,M33_44_6,0.030606004312681203
M33_2758,M33_45_1,0.008221344594602853
M33_2758,M33_45_2,0.00753392999019268
M33_2758,M33_45_3,-0.02496368131699859
M33_2758,M33_45_4,0.0038871519422605527
M33_2758,M33_45_5,-0.00990531613570533
M33_2758,M33_45_6,0.02656839445281595
M33_2758,M33_46_1,0.044177561286056016
M33_2758,M33_46_2,-0.004313699462464439
M33_2758,M33_46_3,0.12397987357736556
M33_2758,M33_46_4,0.003912978337201664
M33_2758,M33_46_5,0.014737124179771445
M33_2758,M33_46_6,-0.05158217570927389
M33_2758,M33_47_1,-0.07940198590861582
M33_2758,M33_47_2,-0.007132750879375804
M33_2758,M33_47_3,-0.036764597927780904
M33_2758,M33_47_4,-0.0026492781016921336
M33_2758,M33_47_5,0.021892632671817236
M33_2758,M33_47_6,-0.047171204389238434
M33_2758,M33_48_1,-0.00972350746680412
M33_2758,M33_48_2,-0.055266894218567696
M33_2758,M33_48_3,-0.018470323177920016
M33_2758,M33_48_4,0.09716676196250222
M33_2758,M33_48_5,-0.02109415445334656
M33_2758,M33_48_6,-0.06102600439592765
M33_2758,M33_49_1,-0.018241956612876014
M33_2758,M33_49_2,-0.012065052731476475
M33_2758,M33_49_3,0.03581923212342633
M33_2758,M33_49_4,-0.014110296654727064
M33_2758,M33_49_5,-0.02598505518182444
M33_2758,M33_49_6,-0.03869267799045175
M33_2758,M33_4_1,-0.03211208276479681
M33_2758,M33_4_2,-0.10844685259447688
M33_2758,M33_4_3,-0.047147959814457255
M33_2758,M33_4_4,-0.017657727387765
M33_2758,M33_4_5,0.005250015890999546
M33_2758,M33_4_6,0.00458293465272737
M33_2758,M33_50_1,0.03559451387828898
M33_2758,M33_50_2,-0.07211223218109525
M33_2758,M33_50_3,-0.014535948097913474
M33_2758,M33_50_4,0.08060258814161401
M33_2758,M33_50_5,0.006206117329316213
M33_2758,M33_50_6,-0.03219022701934366
M33_2758,M33_51_1,0.12776585993599068
M33_2758,M33_51_2,-0.06321805980251136
M33_2758,M33_51_3,0.04799407640298348
M33_2758,M33_51_4,-0.000631121512281335
M33_2758,M33_51_5,0.025496728958209564
M33_2758,M33_51_6,-0.042614947475108356
M33_2758,M33_52_1,0.047800115027177514
M33_2758,M33_52_2,-0.042490334760019254
M33_2758,M33_52_3,-0.0329006747143146
M33_2758,M33_52_4,0.00712522178283544
M33_2758,M33_52_5,0.03563506008216744
M33_2758,M33_52_6,0.024445373609997444
M33_2758,M33_53_1,0.004537654332696975
M33_2758,M33_53_2,0.07780991696280416
M33_2758,M33_53_3,0.021631276625123767
M33_2758,M33_53_4,-0.016120500782276507
M33_2758,M33_53_5,-0.021236400590776795
M33_2758,M33_53_6,-0.0041102041174684995
M33_2758,M33_54_1,0.05320808206727001
M33_2758,M33_54_2,1.5082764251039784
M33_2758,M33_54_3,0.020908208659032743
M33_2758,M33_54_4,0.03665648200876779
M33_2758,M33_54_5,-0.026016975647287055
M33_2758,M33_54_6,-0.0016466440732058791
M33_2758,M33_55_1,0.3541974664649979
M33_2758,M33_55_2,-0.04979799890919955
M33_2758,M33_55_3,0.012467019367217204
M33_2758,M33_55_4,0.0607867083878186
M33_2758,M33_55_5,0.02240716128805
M33_2758,M33_55_6,-0.015329568432735455
M33_2758,M33_56_1,0.18684241897498408
M33_2758,M33_56_2,0.0029807049464759035
M33_2758,M33_56_3,0.06716797009568631
M33_2758,M33_56_4,0.07124665251342686
M33_2758,M33_56_5,-0.023598824161362775
M33_2758,M33_56_6,0.009321027107935262
M33_2758,M33_57_1,0.09729427546044828
M33_2758,M33_57_2,0.5209998761350318
M33_2758,M33_57_3,0.016444373355467362
M33_2758,M33_57_4,-0.002958325459888492
M33_2758,M33_57_5,-0.012552954842820497
M33_2758,M33_57_6,-0.031845025207792595
M33_2758,M33_58_1,-0.03061268285788531
M33_2758,M33_58_2,0.9614476021682744
M33_2758,M33_58_3,0.029695921044863526
M33_2758,M33_58_4,0.01110724442127752
M33_2758,M33_58_5,-0.014068091260554619
