smiles,regression_pred_pKd
CC(=O)C1=C(C)C2CC3(C1)C(C)CCC3C2(C)C,4.6594330163920095
CC(=O)C1CCCC1=O,5.114546337649824
CC(=O)N1CCC=CS1,4.6041594716339365
CC(=O)c1oc(C)cc1C,4.582503281731939
CC(=O)c1cc(C)oc1C,4.123836811766209
CC(=O)[n+]1cc(C)nc(C)c1,4.665727487605089
CC(=O)c1ncc(C)nc1C,3.3581332386904035
CC(=O)c1cnc(C)c(C)n1,4.115664924255434
CC(=O)c1cc(C)sc1C,5.1469144893554
CCc1nccnc1C(C)=O,4.785464944709231
CCc1cnc(C(C)=O)cn1,4.774169754449511
CCc1cncc(C(C)=O)n1,5.1747650322255945
CC(=O)CCc1nccs1,5.243331889189972
CC(=O)n1ccc2ccccc21,5.396080338363992
CC(=O)c1ccc(C)o1,3.951212294526569
CC(=O)c1nccnc1C,3.632859577618449
CC(=O)c1ccnc(C)n1,4.0658015158436935
CC(=O)Cc1ccc[nH]1,5.480530563392361
CC(=O)c1cnccn1,4.066582175018357
CC(=O)c1ccccn1,4.587115374456777
CC(=O)c1cccnc1,4.362489628945639
CC(=O)c1ccc[nH]1,4.847701089030043
CC(=O)C1=CCCCN1,4.432613852516622
CC(=O)c1nccs1,4.379814396983312
CC(=O)C1NCCS1,4.2350016197575835
CC(=O)C1=NCCS1,4.843784576261267
CC(=O)OCCCCCCSC(C)=O,5.407939547422844
O=C(O)/C=C(\CC(=O)O)C(=O)O,4.772618814561364
O=C(O)CCCCC(=O)O,4.821617119486205
C/C=C(C)/C=C/C=C(C)C,3.0769602580815074
C=CCCC(=O)/C=C/C1C(C)=CCCC1(C)C,6.135895821239022
C=CCOC(=O)Cc1ccccc1,6.279011364673427
C=CCOC(C)=O,5.233582791986414
C=CCO,3.6871978305515913
C=CCOC(=O)CCC,5.7673697696413875
C=CCOC(=O)/C=C/c1ccccc1,5.6987179295988035
C=CCOC(=O)/C=C/C,4.928513710691563
C=CCOC(=O)CC1CCCCC1,5.54948598117203
C=CCOC(=O)CCCC1CCCCC1,5.822437449010839
C=CCOC(=O)CCCCCC1CCCCC1,5.89861864443598
C=CCOC(=O)CCC1CCCCC1,5.512428727998693
C=CCOC(=O)CCCCC1CCCCC1,5.775315726909512
C=CCOCC,4.277894531281467
C=CCOC(=O)C(CC)CC,5.181090372118034
C=CCOC(=O)c1ccco1,5.542450640509631
C=CCOC(=O)CCCCCC,5.3272659612032625
C=CCOC(=O)CCCCC,5.605313086412233
C=CCN=C=S,3.4284598368613
C=CCOC(=O)CC(C)C,5.111335512273299
C=CCS,3.955386161097688
C=CCSSC,4.501315614220587
C=CCSC,4.0720237689883225
C=CCSSSSC,4.1614745414926455
C=CCSSSC,4.054272243002711
C=CCOC(=O)CCCCCCCC,5.317108163029451
C=CCOC(=O)CCCCCCC,5.351000449145708
C=CCOC(=O)CCCC,5.58251696654087
C=CCOC(=O)COc1ccccc1,5.761654210163046
C=CCSSC=CC,4.144835015925445
C=CCOC(=O)CC,5.349874920669184
C=CCSSCCC,4.889005641066131
C=CCSCCC,4.681096036203531
C=CCSSSCCC,4.7542908438060705
C=CCOC(=O)/C=C/C=C/C,5.13070505198002
C=CCSCC=C,3.3337000630640685
C=CCSC(=O)CC,4.623449407068463
C=CCOC(=O)/C(C)=C/C,5.2223778761188795
C=CCCCCCCCCC(=O)OCC=C,5.336038798411205
C=CCc1cc(OC)c(O)c(OC)c1,6.309494336351677
O=C1CCCCC=CCCCCCCCCCO1,3.919399364540576
CC1(O)CCC2C(=CCCC2(C)C)C1,5.009930987843019
CC(=O)c1ccccc1N,5.247133611220769
CCCCCOC(=O)/C=C/c1ccccc1,5.5276934416325645
CCCCCOC(C)=O,5.147685538134705
CCCCCO,4.167973764277688
C/C=C(/C)C(=O)OCCCCC,4.931647650401605
CCCCCOC(=O)c1ccccc1,5.678815383127273
CCCCCCCCCC(=O)OCCCCC,5.034108404723262
CCCCCCCCCCCC(=O)OCCCCC,5.034108404723262
CCCCCOC=O,4.791861950353638
CCCCCOC(=O)c1ccco1,5.4714874628736085
CCCCCCC(=O)OCCCCC,5.048355596181935
CCCCCOC(=O)CCCCC,5.267411400033344
CCCCCOC(=O)C(C)C,4.908050659377269
CCCCCOC(=O)CC(C)C,4.928733385242092
CCCCCC1OCCOC1=O,4.844740051390548
CCCCCOC(=O)C(C)O,4.540614646305334
CCCCCOC(=O)C(C)CC,4.816950117629509
CCCCCCCC(=O)OCCCCC,5.0701636374586885
CCCCCCCCCCCCCCCC(=O)OCCCCC,5.034108404723262
CCCCCOC(=O)Cc1ccccc1,5.8851915998947755
CCCCCOC(=O)CC,4.895807617469321
CCCCCOC(=O)CCCC,5.2137838530338865
CCCCCOC(=O)c1ccccc1O,5.98663974409497
CCCCC/C(=C\c1ccccc1)C(OC)OC,5.6132269894091165
CCCCC/C(C=O)=C/c1ccccc1,5.601216089477999
CCCCCC(/C=C/c1ccccc1)OC(C)=O,5.2704859511545505
CCCCC/C(=C\c1ccccc1)CO,5.436455916626204
CCCCC/C(=C/c1ccccc1)COC=O,5.225910839407201
CCCCC/C(=C/c1ccccc1)COC(=O)CC(C)C,5.089461278150177
C/C=C/c1ccc(OC)cc1,4.195096641309443
C/C=C(/C)C(=O)O,4.285146541489375
CC1=CCC(=O)O1,4.1063122162623795
COc1ccc(C=O)cc1,4.419099637338452
COc1ccc(C(=O)O)cc1,5.0806353849916865
COc1ccccc1,4.661893958796844
COc1ccc(COC(C)=O)cc1,5.028492912289014
COc1ccc(CO)cc1,4.741324992016857
CCCC(=O)OCc1ccc(OC)cc1,5.320656561003816
COc1ccc(COC=O)cc1,4.88580310174176
COc1ccc(COC(=O)C(C)C)cc1,4.983590229619465
COc1ccc(COC(=O)Cc2ccccc2)cc1,5.2881945812404165
CCC(=O)OCc1ccc(OC)cc1,4.926052406939883
CCCCC/C=C/C/C=C/C/C=C/C/C=C/CCCC(=O)O,5.533417615875165
C=CC(C)(C)C(=O)C=C(C)C,4.005682560722112
O=C1C(O)=C(O)OC1C(O)CO,5.106003560928478
CCOC(OCC)c1ccccc1,5.124613170795642
COC(OC)c1ccccc1,4.61431575156856
CCOC(OC)c1ccccc1,5.480804528314176
OCC(O)/C(O)=C/c1ccccc1,4.79634699709914
CC1COC(c2ccccc2)O1,4.9853242183789295
O=Cc1ccccc1,4.280886909010908
Sc1ccccc1,4.2829798452610985
O=Cc1cc2ccccc2o1,5.036058649550533
O=C(O)c1ccccc1,4.8708200036033675
O=C(c1ccccc1)C(O)c1ccccc1,4.652346283732497
N#Cc1ccccc1,4.255932933557991
O=C(c1ccccc1)c1ccccc1,4.56519289514324
c1ccc2scnc2c1,4.566654440294577
CC(=O)OCc1ccccc1,5.486858037296103
CC(=O)CC(=O)OCc1ccccc1,5.798323388827335
OCc1ccccc1,4.834179541964014
O=C(OCc1ccccc1)c1ccccc1,4.804226781420062
CCCCOCc1ccccc1,5.337212552430949
CCCC(=O)OCc1ccccc1,5.7895106509674354
O=C(/C=C/c1ccccc1)OCc1ccccc1,4.931373939085071
C/C=C/C(=O)OCc1ccccc1,5.484324262036577
CCCCCCCCCC(=O)OCc1ccccc1,5.430052711070902
CC(C)=C(C)C(=O)OCc1ccccc1,5.412442212122993
c1ccc(CSSCc2ccccc2)cc1,5.109776875524035
CCCCCCCCCCCC(=O)OCc1ccccc1,5.430052711070902
CCOCc1ccccc1,4.95840367008202
O=COCc1ccccc1,5.104783962636817
CCCCCC(=O)OCc1ccccc1,5.592225112703019
CC(C)C(=O)OCc1ccccc1,5.358299116434114
S=C=NCc1ccccc1,5.00775199670965
CC(C)CC(=O)OCc1ccccc1,5.173063030579058
CC(O)C(=O)OCc1ccccc1,5.163228890331832
SCc1ccccc1,5.1802845423342685
COCc1ccccc1,5.0110264317123585
CSCc1ccccc1,5.070059987971763
CCC(C)C(=O)OCc1ccccc1,5.546367417395133
CCCCCCCC(=O)OCc1ccccc1,5.437230489211244
CCCCCCCCOCc1ccccc1,5.297956462045673
O=C(Cc1ccccc1)OCc1ccccc1,5.390957457257796
CCC(=O)OCc1ccccc1,5.365865162034964
O=C(OCc1ccccc1)c1ccccc1O,5.4532035056507455
C/C=C(\C)C(=O)OCc1ccccc1,5.8808103775377525
CCCCC(=O)OCc1ccccc1,5.557023138396934
CCCC(=O)C(CC)Cc1ccccc1,5.825279202156298
c1ccc(-c2ccccc2)cc1,3.897053878512181
CSCSC,3.456772411481518
CC(C)=CCC/C(C)=C1\CC=C(C)CC1,5.508637286892683
CC(C)=CC/C=C(\C)C1CC=C(C)CC1,5.4616513589604505
C=C(CCC=C(C)C)[C@H]1CC=C(C)CC1,6.033640668078747
CC(C)=CCC[C@](C)(O)[C@@H]1CC=C(C)CC1,5.874670683649218
Cc1cc(SSc2cc(C)oc2C)c(C)o1,4.042913191058219
CCSC(C)SCC,3.1171138186798286
c1coc(CSSCc2ccco2)c1,5.216357612784735
c1coc(CSCc2ccco2)c1,4.5603902317187215
Cc1occc1SSc1ccoc1C,4.387963537462406
Cc1coc(SSSSc2occ(C)c2C)c1C,4.092725140807699
CC1(C)C2CCC1(C)C(O)C2,3.3953304663250714
CC(=O)OC1CC2CCC1(C)C2(C)C,4.509724764529596
CC(=O)O[C@@H]1C[C@@H]2CC[C@@]1(C)C2(C)C,4.261303406144755
CCCC(=O)O[C@H]1C[C@H]2CC[C@@]1(C)C2(C)C,4.916260545389462
CC1(C)C2CCC1(C)C(OC=O)C2,4.236598943768343
CC(C)CC(=O)OC1CC2CCC1(C)C2(C)C,4.707987907038674
CCCCC(=O)O[C@@H]1CC2CCC1(C)C2(C)C,5.298160366882335
C=C1CCC2C1C1C(C(C)C)CCC21C,4.908942579862132
CCCC/C=C1/OC(=O)C(C)=C1C,4.87560559081496
CCCC(OCC)OCC,3.2331726217729737
CCCCCOC(CCC)OCC,3.6879389791398753
CCCC(OCC)OCCC(C)C,4.078766837603963
CCC(S)CS,3.3418011507806544
CC(S)CCS,3.8726565694711
CC(S)C(C)S,2.0450415386573986
SCCCCS,3.67764837007506
CCCCS,4.658454469058872
CCC(C)S,3.7140704853187976
CCC(C)O,3.836923517608648
CCC(C)=O,4.827117769615252
C/C=C/C(OCC)OCC,3.721147477758617
C/C=C/C=O,3.052407748466623
C/C=C/C(=O)O,4.177381823800574
C/C=C\CO,4.190740036338732
C=CC(C)O,3.1838924372743573
O=C1C=CCO1,3.3412953499834663
C=CC(C)=O,4.0861169515754785
CCC=CSC,4.040059641275128
CCCCOCCO,4.394534209735025
CCCCOCCOC(C)=O,5.023643724064819
CCC(C)OC(C)=O,4.0873211722035325
CCCCOC(C)=O,5.188332900460919
CCCCOC(=O)CC(C)=O,5.3211915493173425
CCCCOC(=O)C(C)OC(C)=O,4.787621587458356
CCCCO,4.283791499203306
C/C=C(/C)C(=O)OCCCC,4.963752965461813
CCCCOC(=O)c1ccccc1N,5.920080921010046
CCCCOC(=O)c1ccccc1,5.7050254851904025
CCCC(=O)OC(C)CC,4.515997380632204
CC=CC(=O)OCCCC,4.965899104101962
CCCCOC(=O)CCC,5.424804850392356
CCCCOC(=O)COC(=O)CCC,4.8992437943128495
CCCCOC(=O)C(C)OC(=O)CCC,4.794260504536414
CCCCOC(=O)/C=C/c1ccccc1,5.526538728999872
CCCCC/C=C\C=C\C(=O)OCCCC,4.985477203139945
CCCCCCCCCC(=O)OCCCC,5.020791307652873
CCCCCCC/C=C/C(=O)OCCCC,4.722578690319275
CCOC(C)CC,3.4512746570978514
CCCCOC(=O)CC(=O)OCC,4.679317578382703
CCCCOC=O,4.590469362956718
CCC(C)OC=O,3.85941516161444
CCCCOC(=O)c1ccco1,5.4896122039631035
CCCCCCC(=O)OCCCC,5.039661834605866
CCCCCCCCCCCCCCCC(=O)OCCCC,5.020791307652873
CCCCCC(=O)OCCCC,5.26378698338866
CCCCCC(=O)OC(C)CC,4.505822704876786
CCCC=CC(=O)OCCCC,4.9313274352639525
CC/C=C/CC(=O)OCCCC,4.980245405391064
CCCCOC(=O)c1ccc(O)cc1,5.612285343658849
CCCCOC(=O)C(C)C,4.957332161199346
CCCCN=C=S,3.7328259597864046
CCCCOC(=O)CC(C)C,4.929436569076397
CCCCOC(=O)C(C)O,4.575016439412323
CCC(C)OC(=O)C(C)O,3.9510850963044484
CCCCCCCCCCCC(=O)OCCCC,5.020791307652873
CCCCOC(=O)CCC(C)=O,5.384468881720959
CCC(C)SC(=O)CC(C)C,4.520356036765057
CCC(C)SC(=O)C=C(C)C,4.060997859865734
CCCCOC(=O)C(C)CC,4.852711329798517
C/C=C(\C)C(=O)OCCCC,5.058953341572616
CCCCOC(=O)C(C)CCC,4.635781737995049
CCCCCCCCCCCCCC(=O)OCCCC,5.020791307652873
CCCCCCCCC(=O)OCCCC,5.020791307652873
CCCCCCCC(=O)OCCCC,5.060457924231887
CCCCC/C=C\C(=O)OCCCC,5.1102909941638766
CCCCCCCC/C=C\CCCCCCCC(=O)OCCCC,5.248173732652655
CCCCOC(=O)Cc1ccccc1,5.980370178975023
CCCCOC(=O)CC,4.978000470909028
CCC(=O)OC(C)(C)C,5.208839970109706
CCCCCCCCCCCCCCCCCC(=O)OCCCC,5.020791307652873
CCCCSCCCC,4.097323629749162
C=CCCCCCCCCC(=O)OCCCC,5.5873140430714665
CCCCOC(=O)CCCC,5.307862042272804
CCCCN,4.012903146630651
CCC(C)N,4.0855189057208685
C/C=C(\C=O)CCCC,4.5483774731647495
CCCC/C(C=O)=C\c1ccccc1,5.686104997673201
CCC(C)C1CCCCC1=O,4.7722047033376755
CCCCc1sc(C)nc1C,5.069071739923743
CCCCc1nc(C)c(C)s1,4.804991162481525
CCC(C)C1N=C(C)C(C)S1,4.66271480639125
CCCCc1ccc(CC)s1,5.547870929282711
CCCCc1ccco1,5.1129112852380665
CCC/C=C1/OC(=O)c2ccccc21,6.299292530860794
CCCCC1OCCOC1=O,4.983708613166803
CCCCC1OC(=O)c2ccccc21,6.010171513090365
CCCCc1ccccn1,4.994944669428653
CCCCc1cccnc1,5.301838300771432
CC(C)(C)c1ccncc1,4.518145175692581
CCCCc1ccc2ccccc2n1,5.2790926220141525
CCCCC1CCCO1,3.9490475397177787
CCCCc1nccs1,4.866667299353349
CCCCc1cccs1,5.519157615948279
CCCC=O,4.565869000947585
CCCC(=O)O,5.915112699849572
CCCC(=O)OCC(COC(=O)CCC)OC(=O)CCC,4.502486384475762
CCCC(=O)c1ccco1,5.93646123166017
CC(C)[C@@H]1CC[C@H](C)[C@@H]2C=C[C@H](C)C[C@@H]12,4.040642409269898
CC1=CC2C(=C(C)CCC2C(C)C)CC1,4.92276346562531
Cn1c(=O)c2c(ncn2C)n(C)c1=O,4.804406405172085
C=C1C2CCC(C2)C1(C)C,5.430703796154878
CC(=O)OC(C)C1CC=C(C)C1(C)C,4.6611538336417935
CC1=CCC(CCO)C1(C)C,5.852542403999682
CC(=O)C1CC=C(C)C1(C)C,5.272781531675092
CC1(C)[C@H]2CC[C@@]1(C)C(=O)C2,4.224717433217092
CC12CCC(CC1=O)C2(C)C,4.454293724128537
COc1cc(CNC(=O)CCCC/C=C/C(C)C)ccc1O,6.142766543228018
CC1=CCC2C(C1)C2(C)C,5.098924783532515
Cc1ccc(C(C)C)cc1O,4.579087218900769
CC(=O)Oc1cc(C(C)C)ccc1C,4.9123908912674965
CCOc1cc(C(C)C)ccc1C,5.2529599347897
COc1cc(C(C)C)ccc1C,4.958828253544059
C=C(C)[C@@H]1CC=C(C)[C@H](O)C1,5.018033883880205
C=C(C)C1CC=C(C)C(O)C1,4.997417563366744
CC(C)[C@@H]1CC[C@@H](C)[C@H](O)C1,2.6897597559027004
CC1CCC(C(C)C)CC1=O,3.863037424689058
C=C(C)[C@H]1CC(=O)[C@@]2(C)O[C@H]2C1,5.173342856431653
C=C(C)C1CC=C(C)C(OC(C)=O)C1,5.659372940551108
C=C(C)[C@@H]1CC=C(C)[C@H](OC(C)=O)C1,5.466988840513863
C=C(C)C1CC=C(C)C(OC(=O)CC(C)C)C1,6.139433244530374
C=C(C)C1CC=C(C)C(OC(=O)CC)C1,6.218877820040009
C=C1CCC(OC(C)=O)/C(C)=C\CC2C1CC2(C)C,5.4453310952015785
CC12CCCC(O)(C1)C1CC(C)(C)C1CC2,4.2999234610728365
C=C1CCC2OC2(C)CCC2C1CC2(C)C,5.5722141724866185
C=C1CC/C=C(\C)CC[C@@H]2[C@@H]1CC2(C)C,5.3145016810399595
Oc1ccccc1O,4.443848340207525
CC1=CC[C@@]23C[C@@H]1C(C)(C)[C@@H]2CC[C@@H]3C,4.942678883238622
C=C1CC[C@@]23C[C@@H]1C(C)(C)[C@@H]2CC[C@H]3C,5.044912165840174
CC1=CC[C@@]23CC1C(C)(C)[C@@H]2CC[C@H]3C,5.0369853820568125
C=C1C(O)CC23CC1C(C)(C)C2CCC3C,4.707219635000456
C[C@@H]1CC[C@H]2C(C)(C)[C@H]3C[C@]21CC[C@@]3(C)O,4.239183376592457
CC(=O)OC1(C)CCC23CC1C(C)(C)[C@@H]2CC[C@H]3C,4.335041478629232
CCCC1CC(=O)C=C(C)C1,4.934664012711283
C=CCc1ccc(O)cc1,5.440635531288809
CC(C)C12CCC(C)(CC1)O2,2.499764334844836
C(=C/C1OCCO1)\c1ccccc1,4.638938962107796
O=C/C=C/c1ccccc1,4.534924122379572
O=C(O)/C=C/c1ccccc1,4.867877102342588
CC(=O)OC/C=C/c1ccccc1,5.8291620071648325
OC/C=C\c1ccccc1,5.241352149450325
Nc1ccccc1C(=O)OC/C=C/c1ccccc1,5.843275494970436
O=C(OC/C=C/c1ccccc1)c1ccccc1,5.5684653645800495
CCCC(=O)OC/C=C/c1ccccc1,6.30421569446949
O=C(/C=C/c1ccccc1)OC/C=C/c1ccccc1,5.559243554473493
O=COC/C=C/c1ccccc1,5.494148970008459
CC(C)C(=O)OC/C=C/c1ccccc1,5.9184630561715625
CC(C)CC(=O)OC/C=C/c1ccccc1,5.916430807552893
O=C(Cc1ccccc1)OC/C=C/c1ccccc1,5.796469202539588
CCC(=O)OC/C=C/c1ccccc1,5.9831198880561445
C/C=C(\C)C(=O)OC/C=C/c1ccccc1,6.1574620022210285
CCOC(/C=C(\C)CCC=C(C)C)OCC,4.311810165405936
COC(/C=C(\C)CCC=C(C)C)OC,4.169795257629353
CC(C)=CCC/C(C)=C/C1OCC(C)O1,4.481425608401096
CC(C)=CCC/C(C)=C/C=O,4.440579878589652
O=C(O)CC(O)(CC(=O)O)C(=O)O,4.6702416927383625
CCOC(CC(C)CCC=C(C)C)OCC,3.8798414408626223
CC(C)=CCC[C@@H](C)CC=O,3.733908893888468
CC(C)=CCC[C@@H](C)CCO,4.109715317095274
CC(C)=CCC[C@H](C)CCO,3.4095922075307823
C=C(C)CCC[C@H](C)CCO,4.444410172907023
CC(=O)OCCC(C)CCC=C(C)C,3.8085641653562003
CCCC(=O)OCCC(C)CCC=C(C)C,4.458106823680397
CCCCCCCCCC(=O)OCCC(C)CCC=C(C)C,4.234170566947897
CCCCCCCCCCCC(=O)OCCC(C)CCC=C(C)C,4.234170566947897
CC(C)=CCCC(C)CCOC=O,3.761821993669535
CCCCCC(=O)OCCC(C)CCC=C(C)C,4.331691787419347
CC(C)=CCCC(C)CCOC(=O)C(C)C,3.9613161371524517
CC(C)=CCCC(C)CCOC(=O)CC(C)C,4.032839217260754
CC(C)=CCCC(C)CCOCC=O,4.115080247081455
CC(C)=CCCC(C)CCOC(=O)Cc1ccccc1,5.312192185530908
CCC(=O)OCCC(C)CCC=C(C)C,3.9732296502815743
C/C=C(\C)C(=O)OCCC(C)CCC=C(C)C,4.076629782544603
CCCCC(=O)OCCC(C)CCC=C(C)C,4.355278328423695
Cc1ccccc1O,5.096159003826461
Cc1cccc(O)c1,4.936641162622604
Cc1ccc(O)cc1,4.775952679242847
CC(C)C1C=CC(=O)CC1,4.639614714338276
C=C1CC[C@]23[C@H]1[C@H]2[C@H](C(C)C)CC[C@H]3C,4.819637901314351
CC(C)c1ccc(C=O)cc1,4.327611849786637
CC(=O)OCc1ccc(C(C)C)cc1,5.164028018780219
CC1=CCCC(C)(C)C1C=O,4.655670217484606
CC1=C(C=O)C(C)(C)CCC1,3.9637352086442212
O=C1CCCCCCC/C=C\CCCCCCC1,4.086486210058542
O=C(O)CC1CCCCC1,4.639805732999818
O=C(O)C1CCCCC1,3.4833039600406135
CC(=O)OCCC1CCCCC1,5.411326668320488
SC1CCCCC1,2.4486380903691507
OC1CCCCC1,2.6042196596841656
O=C1CCCCC1,3.2548957165408305
CC(=O)OC1CCCCC1,4.412649983340675
Nc1ccccc1C(=O)OC1CCCCC1,5.7211321567399365
CCCC(=O)OC1CCCCC1,5.2989493990057
CCCCCC(=O)OC1CCCCC1,5.244728800950866
O=C(/C=C/c1ccccc1)OC1CCCCC1,5.630588616178633
O=COC1CCCCC1,3.281679280104009
CC(C)C(=O)OC1CCCCC1,4.1412447760386515
CC(C)CC(=O)OC1CCCCC1,4.59540556832773
CCC(=O)OC1CCCCC1,4.901161819303449
OCCC1CCCCC1,4.084319781267915
c1cnc(CC2CCCCC2)cn1,4.640632010057298
CC1=CC=C2C(C)(C)CCCC2(C)O1,4.574238188064268
SC1CCCC1,2.2520568117611357
OC1CCCC1,2.477010734859148
O=C1CCCC1,2.9366198495851137
O=C1CCCCCCCCCCCCC1,3.5195108979413186
Cc1ccc(C(C)C)cc1,4.4486242911982234
Cc1ccc(C(C)(C)O)cc1,5.168278081234981
NC(CS)C(=O)O,4.496099905368986
C/C=C/C(=O)C1=C(C)C=CCC1(C)C,4.7839897134276335
C/C=C/C(=O)C1C(C)=CCCC1(C)C,5.009254916671493
C/C=C\C(=O)C1=C(C)CCCC1(C)C,4.412777134321088
C/C=C/C(=O)C1=C(C)CCCC1(C)C,4.4831856303929145
C/C=C/C(=O)C1C(C)C=CCC1(C)C,3.9160657888669976
CCCCC/C=C/C=C/C=O,4.72863619003358
CCCCC/C=C/C=C/CO,4.640332981598796
CCCCCCC/C=C/C=C/CO,4.586610890332718
CCCCCC1CCCC(=O)O1,5.804884856392846
CCCCC1CCCCC(=O)O1,5.835520971548934
CCCCCCC1CCC(=O)O1,5.6602513850065925
CCCCCCCCCC(OCC)OCC,3.6522852126791827
CCCCCCCCCC(OC)OC,3.769468983562538
CCCCCCCCCC=O,4.4162822901781364
CCCCCCCCCC(=O)O,5.260181286293946
CCCCCCCCCCO,4.054731474327977
CCCCCCCC(O)CC,3.745575878529572
CCCCCCCCC(C)=O,5.053535542652888
CCCCCCCC(=O)CC,4.926850150107289
CCCC=CC=CC=CC=O,4.777298577498854
CC/C=C\C/C=C/C=C/C=O,4.7284328235985615
CCCCCCC/C=C\C=O,4.625839056723974
CCCCCC=CCCC=O,4.795802947746247
C=CCCCCCCCC=O,4.3785384235407685
CCC/C=C/C=C/CCCO,4.979411820736023
CCCCCCC/C=C/C=O,4.417093106527746
CCCCC/C=C/CCC=O,4.78281543554459
CCCCCCC/C=C\C(=O)O,5.137590712713547
CCCCCC/C=C/CC(=O)O,5.052995950359768
CCCCC/C=C/CCC(=O)O,5.337938101519912
C=CCCCCCCCC(=O)O,5.195326470666316
C=CC(O)CCCCCCC,4.470129603506072
CCCCCCCC=CCO,4.486472021137511
C=CCCCCCCCCO,4.262482508193255
CCCCCCC1C=CC(=O)O1,5.261055993716772
CCC=CCCC1CCC(=O)O1,5.745980591198273
CC/C=C\CCC1CCC(=O)O1,6.021049180940187
C/C=C/CCC1CCCC(=O)O1,5.879027654179291
CCCCCC/C=C/C(C)=O,4.925797375238336
C=CCCCCCCCCOC(C)=O,5.32358650089812
CCCCCCCCCCOC(C)=O,4.892776765747424
CCCCCCCCCCOC(=O)CCC,5.0696795177375185
CCCCCCCCCCOC=O,4.5531533669823565
CCCCCCCCCCOC(=O)CC(C)C,4.7136481472630685
CCCCCCCCCCOC(=O)CC,4.65203071999309
CCCCCCCCCCc1ccco1,5.0512708110557565
CC1=C(CCC(C)O)C(C)(C)CC=C1,4.925878853250919
CC(=O)CCC1=C(C)C=CCC1(C)C,5.390178363264779
Cc1ccc2c(c1)C=CCC2(C)C,4.677931662344366
CC1=C2CCC(C)C=C2OC1=O,5.278429052024094
CC(C)CCOC(=O)CCC(=O)OCCC(C)C,4.904353993494344
CC(C)CC1(CC(C)C)CSSS1,3.613961464642558
CC(C)C1(C(C)C)CSSS1,2.6318860709716545
CC(=O)C(C)=O,3.8885815477860826
C=CCSSCC=C,3.87906342501952
C=CCSSSSSSCC=C,3.939980334940069
C=CCSSSSSCC=C,3.95580478958844
C=CCSSSSCC=C,3.9423509562950434
C=CCSSSCC=C,3.525965169863282
c1ccc(COCc2ccccc2)cc1,4.472149860953689
CC(=O)CCSCCC(C)=O,5.050793779862184
CCCCC1(CCCC)CCC(=O)O1,4.181218013722897
CCCCSSCCCC,4.4536978888485415
CCCCOC(=O)CC(O)C(=O)OCCCC,4.466900430170804
CCCCOC(=O)CCCCCCCCC(=O)OCCCC,5.282558665255528
CCCCOC(=O)CCC(=O)OCCCC,5.2436472540742125
CCCCSSSCCCC,4.154523966101478
C1CCC(SSC2CCCCC2)CC1,2.8805016192195554
CCOC(OCC)C(=O)CC,4.202069947473362
CCOCOCC,3.1214843788053566
CCOC(OCC)C(C)CC,3.2589975560119377
C=CC(OCC)OCC,4.3701680283979725
