smiles,regression_pred_pKd
C=CCO,3.8639062982090144
C=CCOC(=O)CCC,5.41157555705992
C=CCOC(=O)/C=C/c1ccccc1,6.463315115093222
C=CCOC(=O)/C=C/C,5.3732779148847305
C=CCOC(=O)CC1CCCCC1,5.6933398937057325
C=CCOC(=O)CCCC1CCCCC1,5.74761299938984
C=CCOC(=O)CCCCCC1CCCCC1,5.725181608921878
C=CCOC(=O)CCC1CCCCC1,5.495079001789706
C=CCOC(=O)CCCCC1CCCCC1,5.696097142182769
C=CCOCC,4.0894377269400115
C=CCOC(=O)C(CC)CC,4.9987743649191065
C=CCOC(=O)c1ccco1,6.248570575247308
C=CCOC(=O)CCCCCC,5.415196265009848
C=CCOC(=O)CCCCC,5.600972050917238
C=CCN=C=S,3.7191339253672338
C=CCOC(=O)CC(C)C,5.572443933622612
C=CCS,3.6427997118919437
C=CCSSC,4.958232583604244
C=CCSC,4.354714004729564
C=CCSSSSC,4.545543173818245
C=CCSSSC,4.515212696293396
C=CCOC(=O)CCCCCCCC,5.306298383251406
C=CCOC(=O)CCCCCCC,5.352282422869045
C=CCOC(=O)CCCC,5.4387919199905905
C=CCOC(=O)COc1ccccc1,6.255790017759754
C=CCSSC=CC,4.6255924564041235
C=CCOC(=O)CC,5.253434677385202
C=CCSSCCC,4.722381321301028
C=CCSCCC,4.35414469530601
C=CCSSSCCC,4.8989944861280765
C=CCOC(=O)/C=C/C=C/C,5.4915500530077255
C=CCSCC=C,3.662301904019535
C=CCSC(=O)CC,5.4777735704856125
C=CCOC(=O)/C(C)=C/C,5.199304516616291
C=CCCCCCCCCC(=O)OCC=C,5.1786388952115825
C=CCc1cc(OC)c(O)c(OC)c1,6.653923161323375
O=C1CCCCC=CCCCCCCCCCO1,4.992485802417878
CC1(O)CCC2C(=CCCC2(C)C)C1,6.371180228109761
CC(=O)c1ccccc1N,5.306126685200584
CCCCCOC(=O)/C=C/c1ccccc1,6.763433318290397
CCCCCOC(C)=O,5.349240131061304
CCCCCO,4.965607605256137
C/C=C(/C)C(=O)OCCCCC,5.172543335887989
CCCCCOC(=O)c1ccccc1,6.3138373183728245
CCCCCCCCCC(=O)OCCCCC,4.684635224286562
CCCCCCCCCCCC(=O)OCCCCC,4.684635224286562
CCCCCOC=O,5.533704255092147
CCCCCOC(=O)c1ccco1,6.5056017961160215
CCCCCCC(=O)OCCCCC,4.79568716537005
CCCCCOC(=O)CCCCC,4.9341560034429435
CCCCCOC(=O)C(C)C,5.386264007348625
CCCCCOC(=O)CC(C)C,5.369799268337647
CCCCCC1OCCOC1=O,6.30700907627245
CCCCCOC(=O)C(C)O,5.1605571189719965
CCCCCOC(=O)C(C)CC,5.193490572122223
CCCCCCCC(=O)OCCCCC,4.7306914976149175
CCCCCCCCCCCCCCCC(=O)OCCCCC,4.684635224286562
CCCCCOC(=O)Cc1ccccc1,6.581184578376436
CCCCCOC(=O)CC,5.1767205740071605
CCCCCOC(=O)CCCC,4.894922053945604
CCCCCOC(=O)c1ccccc1O,6.612362796267633
CCCCC/C(=C\c1ccccc1)C(OC)OC,6.14791528850045
CCCCC/C(C=O)=C/c1ccccc1,6.502209909900732
CCCCCC(/C=C/c1ccccc1)OC(C)=O,6.65452630105404
CCCCC/C(=C\c1ccccc1)CO,6.210957845298934
CCCCC/C(=C/c1ccccc1)COC=O,6.566034903131237
CCCCC/C(=C/c1ccccc1)COC(=O)CC(C)C,6.320485560588943
C/C=C/c1ccc(OC)cc1,5.618794169961964
C/C=C(/C)C(=O)O,4.705206683445893
CC1=CCC(=O)O1,5.646384821385362
COc1ccc(C=O)cc1,5.80809505785166
COc1ccc(C(=O)O)cc1,6.557325842712637
COc1ccccc1,5.052305573016081
COc1ccc(COC(C)=O)cc1,6.176113278521039
COc1ccc(CO)cc1,5.935359526737678
CCCC(=O)OCc1ccc(OC)cc1,6.127167105712139
COc1ccc(COC=O)cc1,6.59380695590225
COc1ccc(COC(=O)C(C)C)cc1,6.3771483462347875
COc1ccc(COC(=O)Cc2ccccc2)cc1,6.3535161771657185
CCC(=O)OCc1ccc(OC)cc1,6.02353131280808
CCCCC/C=C/C/C=C/C/C=C/C/C=C/CCCC(=O)O,5.675481448386082
C=CC(C)(C)C(=O)C=C(C)C,4.990070120050128
O=C1C(O)=C(O)OC1C(O)CO,6.6366627819083295
CCOC(OCC)c1ccccc1,5.251129506985864
COC(OC)c1ccccc1,4.942414974755616
CCOC(OC)c1ccccc1,5.676403701329657
OCC(O)/C(O)=C/c1ccccc1,5.688604167163597
CC1COC(c2ccccc2)O1,6.398303414746349
O=Cc1ccccc1,5.048217860802071
Sc1ccccc1,4.066529768367806
O=Cc1cc2ccccc2o1,6.5088485562211575
O=C(O)c1ccccc1,5.64079128502897
O=C(c1ccccc1)C(O)c1ccccc1,4.957756444514275
N#Cc1ccccc1,3.9219038801502637
O=C(c1ccccc1)c1ccccc1,4.919332218995409
c1ccc2scnc2c1,4.956282661422867
CC(=O)OCc1ccccc1,5.6504736365783454
CC(=O)CC(=O)OCc1ccccc1,5.7481054616308125
OCc1ccccc1,5.004547116822664
O=C(OCc1ccccc1)c1ccccc1,5.012421181009427
CCCCOCc1ccccc1,5.636860952167991
CCCC(=O)OCc1ccccc1,5.6604012660003225
O=C(/C=C/c1ccccc1)OCc1ccccc1,5.779391283059717
C/C=C/C(=O)OCc1ccccc1,6.115033898959267
CCCCCCCCCC(=O)OCc1ccccc1,5.611386717552928
CC(C)=C(C)C(=O)OCc1ccccc1,5.450264618605994
c1ccc(CSSCc2ccccc2)cc1,4.918717374026358
CCCCCCCCCCCC(=O)OCc1ccccc1,5.611386717552928
CCOCc1ccccc1,4.784742958342756
O=COCc1ccccc1,5.842133452452629
CCCCCC(=O)OCc1ccccc1,5.769348832405599
CC(C)C(=O)OCc1ccccc1,5.815410517695973
S=C=NCc1ccccc1,5.097581297671608
CC(C)CC(=O)OCc1ccccc1,5.723231982655218
CC(O)C(=O)OCc1ccccc1,5.667180271685589
SCc1ccccc1,4.653716867846778
COCc1ccccc1,4.880491007958484
CSCc1ccccc1,5.126699214330862
CCC(C)C(=O)OCc1ccccc1,5.647491540919324
CCCCCCCC(=O)OCc1ccccc1,5.626844215077665
CCCCCCCCOCc1ccccc1,5.735255360905661
O=C(Cc1ccccc1)OCc1ccccc1,5.560851586191917
CCC(=O)OCc1ccccc1,5.514987229174305
O=C(OCc1ccccc1)c1ccccc1O,5.663674300137094
C/C=C(\C)C(=O)OCc1ccccc1,5.902316530169992
CCCCC(=O)OCc1ccccc1,5.5927747862383805
CCCC(=O)C(CC)Cc1ccccc1,6.406635021167098
c1ccc(-c2ccccc2)cc1,3.8003037739190697
CSCSC,3.0927047158779124
CC(C)=CCC/C(C)=C1\CC=C(C)CC1,6.687832816162742
CC(C)=CC/C=C(\C)C1CC=C(C)CC1,6.948200180128684
C=C(CCC=C(C)C)[C@H]1CC=C(C)CC1,7.444246398954455
CC(C)=CCC[C@](C)(O)[C@@H]1CC=C(C)CC1,7.665046310590768
Cc1cc(SSc2cc(C)oc2C)c(C)o1,5.644666817718809
CCSC(C)SCC,3.303719309303118
c1coc(CSSCc2ccco2)c1,5.617621083529191
c1coc(CSCc2ccco2)c1,5.0957405042644375
Cc1occc1SSc1ccoc1C,5.785691856064103
Cc1coc(SSSSc2occ(C)c2C)c1C,4.86875974456056
CC1(C)C2CCC1(C)C(O)C2,4.445683462857576
CC(=O)OC1CC2CCC1(C)C2(C)C,5.208741326682162
CC(=O)O[C@@H]1C[C@@H]2CC[C@@]1(C)C2(C)C,5.246739580510167
CCCC(=O)O[C@H]1C[C@H]2CC[C@@]1(C)C2(C)C,5.495881717589167
CC1(C)C2CCC1(C)C(OC=O)C2,5.441678286869186
CC(C)CC(=O)OC1CC2CCC1(C)C2(C)C,5.6851592013766075
CCCCC(=O)O[C@@H]1CC2CCC1(C)C2(C)C,5.8948291601349725
C=C1CCC2C1C1C(C(C)C)CCC21C,5.623086520661112
CCCC/C=C1/OC(=O)C(C)=C1C,6.086545465430165
CCCC(OCC)OCC,3.7092718530040174
CCCCCOC(CCC)OCC,4.518818450336348
CCCC(OCC)OCCC(C)C,4.5893610609932525
CCC(S)CS,2.8950594302575667
CC(S)CCS,3.956757571899032
CC(S)C(C)S,2.099125341166556
SCCCCS,3.016818277135498
CCCCS,4.1042381575163365
CCC(C)S,3.2062393271610516
CCC(C)O,3.487995485115964
CCC(C)=O,4.503766719547797
C/C=C/C(OCC)OCC,4.100591502956015
C/C=C/C=O,3.742099922246275
C/C=C/C(=O)O,4.866096739511528
C/C=C\CO,4.361519562847159
C=CC(C)O,3.911598299756156
O=C1C=CCO1,4.742705190549792
C=CC(C)=O,4.539290040364724
CCC=CSC,3.9003837983970393
CCCCOCCO,4.8808123631914215
CCCCOCCOC(C)=O,5.288977804197879
CCC(C)OC(C)=O,4.1747860687117795
CCCCOC(C)=O,5.359065411863399
CCCCOC(=O)CC(C)=O,5.171986645095791
CCCCOC(=O)C(C)OC(C)=O,5.231859241391022
CCCCO,4.817548012570545
C/C=C(/C)C(=O)OCCCC,5.116355514999465
CCCCOC(=O)c1ccccc1N,6.303623288672163
CCCCOC(=O)c1ccccc1,6.295709635627153
CCCC(=O)OC(C)CC,4.459171607203856
CC=CC(=O)OCCCC,5.833931824370959
CCCCOC(=O)CCC,5.214055812187003
CCCCOC(=O)COC(=O)CCC,4.917433638014684
CCCCOC(=O)C(C)OC(=O)CCC,5.019115637856384
CCCCOC(=O)/C=C/c1ccccc1,6.7676535211592
CCCCC/C=C\C=C\C(=O)OCCCC,5.954653443371682
CCCCCCCCCC(=O)OCCCC,4.7555333772776365
CCCCCCC/C=C/C(=O)OCCCC,5.623466691953043
CCOC(C)CC,3.1259717890408054
CCCCOC(=O)CC(=O)OCC,5.120052836919908
CCCCOC=O,5.327375123956656
CCC(C)OC=O,4.4458664510671255
CCCCOC(=O)c1ccco1,6.49007010836416
CCCCCCC(=O)OCCCC,4.8721559433588055
CCCCCCCCCCCCCCCC(=O)OCCCC,4.7555333772776365
CCCCCC(=O)OCCCC,5.015674432903987
CCCCCC(=O)OC(C)CC,4.9078345551530775
CCCC=CC(=O)OCCCC,5.779381161037683
CC/C=C/CC(=O)OCCCC,5.351718820836089
CCCCOC(=O)c1ccc(O)cc1,6.3485855925903465
CCCCOC(=O)C(C)C,5.363336936847223
CCCCN=C=S,4.021398070997182
CCCCOC(=O)CC(C)C,5.3654230728162196
CCCCOC(=O)C(C)O,5.128671332598836
CCC(C)OC(=O)C(C)O,4.11169268233488
CCCCCCCCCCCC(=O)OCCCC,4.7555333772776365
CCCCOC(=O)CCC(C)=O,5.146889982585682
CCC(C)SC(=O)CC(C)C,4.5798434447364995
CCC(C)SC(=O)C=C(C)C,4.69153700380004
CCCCOC(=O)C(C)CC,5.1592941951910465
C/C=C(\C)C(=O)OCCCC,5.086174024786477
CCCCOC(=O)C(C)CCC,5.352269238702312
CCCCCCCCCCCCCC(=O)OCCCC,4.7555333772776365
CCCCCCCCC(=O)OCCCC,4.7555333772776365
CCCCCCCC(=O)OCCCC,4.805231766636443
CCCCC/C=C\C(=O)OCCCC,5.849653353502612
CCCCCCCC/C=C\CCCCCCCC(=O)OCCCC,5.289469932606064
CCCCOC(=O)Cc1ccccc1,6.599143418686419
CCCCOC(=O)CC,5.167564714421335
CCC(=O)OC(C)(C)C,5.105148271209426
CCCCCCCCCCCCCCCCCC(=O)OCCCC,4.7555333772776365
CCCCSCCCC,4.024228444442174
C=CCCCCCCCCC(=O)OCCCC,5.613384698347431
CCCCOC(=O)CCCC,4.892539756315035
CCCCN,4.208739410485906
CCC(C)N,3.1623580760151104
C/C=C(\C=O)CCCC,4.956614585291719
CCCC/C(C=O)=C\c1ccccc1,6.541306590822643
CCC(C)C1CCCCC1=O,5.989930874900848
CCCCc1sc(C)nc1C,5.554394726629571
CCCCc1nc(C)c(C)s1,5.4402322997436094
CCC(C)C1N=C(C)C(C)S1,5.246763689368986
CCCCc1ccc(CC)s1,6.171235333172112
CCCCc1ccco1,5.759567584396753
CCC/C=C1/OC(=O)c2ccccc21,6.922105338746022
CCCCC1OCCOC1=O,6.325700064512921
CCCCC1OC(=O)c2ccccc21,7.494698993483597
CCCCc1ccccn1,4.895919957481404
CCCCc1cccnc1,4.7981758025006505
CC(C)(C)c1ccncc1,4.895626354115659
CCCCc1ccc2ccccc2n1,6.091800970586102
CCCCC1CCCO1,4.840266389507019
CCCCc1nccs1,5.224537274307175
CCCCc1cccs1,6.591975937098741
CCCC=O,4.892461132145188
CCCC(=O)O,5.199949939698664
CCCC(=O)OCC(COC(=O)CCC)OC(=O)CCC,4.344508981570463
CCCC(=O)c1ccco1,6.260240700214412
CC(C)[C@@H]1CC[C@H](C)[C@@H]2C=C[C@H](C)C[C@@H]12,4.812272428290858
CC1=CC2C(=C(C)CCC2C(C)C)CC1,5.89928674676453
Cn1c(=O)c2c(ncn2C)n(C)c1=O,5.065500664315868
C=C1C2CCC(C2)C1(C)C,6.0313267817458165
CC(=O)OC(C)C1CC=C(C)C1(C)C,6.651564435016205
CC1=CCC(CCO)C1(C)C,7.265397798568768
CC(=O)C1CC=C(C)C1(C)C,6.968164610659724
CC1(C)[C@H]2CC[C@@]1(C)C(=O)C2,5.841869777912699
CC12CCC(CC1=O)C2(C)C,5.900499817674608
COc1cc(CNC(=O)CCCC/C=C/C(C)C)ccc1O,7.631230713756026
CC1=CCC2C(C1)C2(C)C,6.258096043783442
Cc1ccc(C(C)C)cc1O,5.8347723508707725
CC(=O)Oc1cc(C(C)C)ccc1C,6.344860185778693
CCOc1cc(C(C)C)ccc1C,6.039019822766724
COc1cc(C(C)C)ccc1C,5.8120810104657
C=C(C)[C@@H]1CC=C(C)[C@H](O)C1,6.324294359328049
C=C(C)C1CC=C(C)C(O)C1,6.3361841927261695
CC(C)[C@@H]1CC[C@@H](C)[C@H](O)C1,3.9430715648271435
CC1CCC(C(C)C)CC1=O,4.982477054652919
C=C(C)[C@H]1CC(=O)[C@@]2(C)O[C@H]2C1,6.520619554536682
C=C(C)C1CC=C(C)C(OC(C)=O)C1,6.588107289262826
C=C(C)[C@@H]1CC=C(C)[C@H](OC(C)=O)C1,6.464607359238534
C=C(C)C1CC=C(C)C(OC(=O)CC(C)C)C1,7.3302084078732515
C=C(C)C1CC=C(C)C(OC(=O)CC)C1,6.897423217974079
C=C1CCC(OC(C)=O)/C(C)=C\CC2C1CC2(C)C,6.500609726372724
CC12CCCC(O)(C1)C1CC(C)(C)C1CC2,5.227984528155275
C=C1CCC2OC2(C)CCC2C1CC2(C)C,6.334712332183938
C=C1CC/C=C(\C)CC[C@@H]2[C@@H]1CC2(C)C,6.440685854541807
Oc1ccccc1O,4.557588615640513
CC1=CC[C@@]23C[C@@H]1C(C)(C)[C@@H]2CC[C@@H]3C,6.180584616457404
C=C1CC[C@@]23C[C@@H]1C(C)(C)[C@@H]2CC[C@H]3C,6.1202842936541675
CC1=CC[C@@]23CC1C(C)(C)[C@@H]2CC[C@H]3C,6.400364108812018
C=C1C(O)CC23CC1C(C)(C)C2CCC3C,5.851947191474628
C[C@@H]1CC[C@H]2C(C)(C)[C@H]3C[C@]21CC[C@@]3(C)O,5.046624365403882
CC(=O)OC1(C)CCC23CC1C(C)(C)[C@@H]2CC[C@H]3C,5.267786859059061
CCCC1CC(=O)C=C(C)C1,6.1187002445413246
C=CCc1ccc(O)cc1,5.705037857025692
CC(C)C12CCC(C)(CC1)O2,3.589687582964192
C(=C/C1OCCO1)\c1ccccc1,6.13347669578421
O=C/C=C/c1ccccc1,5.567297850536862
O=C(O)/C=C/c1ccccc1,5.853647222016332
CC(=O)OC/C=C/c1ccccc1,6.36596399419807
OC/C=C\c1ccccc1,5.741954698694136
Nc1ccccc1C(=O)OC/C=C/c1ccccc1,6.135693706924587
O=C(OC/C=C/c1ccccc1)c1ccccc1,5.930192421034268
CCCC(=O)OC/C=C/c1ccccc1,6.4861714298760536
O=C(/C=C/c1ccccc1)OC/C=C/c1ccccc1,6.182948317462745
O=COC/C=C/c1ccccc1,6.214596465432683
CC(C)C(=O)OC/C=C/c1ccccc1,6.5294434536689145
CC(C)CC(=O)OC/C=C/c1ccccc1,6.722967330099728
O=C(Cc1ccccc1)OC/C=C/c1ccccc1,6.467491607963077
CCC(=O)OC/C=C/c1ccccc1,6.367848892524918
C/C=C(\C)C(=O)OC/C=C/c1ccccc1,6.510823823043508
CCOC(/C=C(\C)CCC=C(C)C)OCC,4.773091390184139
COC(/C=C(\C)CCC=C(C)C)OC,4.798957531680951
CC(C)=CCC/C(C)=C/C1OCC(C)O1,5.55966800575844
CC(C)=CCC/C(C)=C/C=O,5.147078221747446
O=C(O)CC(O)(CC(=O)O)C(=O)O,4.403330832697788
CCOC(CC(C)CCC=C(C)C)OCC,4.7340182190833655
CC(C)=CCC[C@@H](C)CC=O,4.890937245808288
CC(C)=CCC[C@@H](C)CCO,5.262698366958528
CC(C)=CCC[C@H](C)CCO,4.709545924459784
C=C(C)CCC[C@H](C)CCO,4.923735400797838
CC(=O)OCCC(C)CCC=C(C)C,4.832270347579448
CCCC(=O)OCCC(C)CCC=C(C)C,5.028314180571402
CCCCCCCCCC(=O)OCCC(C)CCC=C(C)C,4.991044935782983
CCCCCCCCCCCC(=O)OCCC(C)CCC=C(C)C,4.991044935782983
CC(C)=CCCC(C)CCOC=O,5.162601864928868
CCCCCC(=O)OCCC(C)CCC=C(C)C,5.143529785599792
CC(C)=CCCC(C)CCOC(=O)C(C)C,4.910692164556983
CC(C)=CCCC(C)CCOC(=O)CC(C)C,5.0276546027424684
CC(C)=CCCC(C)CCOCC=O,5.117729419325316
CC(C)=CCCC(C)CCOC(=O)Cc1ccccc1,6.546956085182165
CCC(=O)OCCC(C)CCC=C(C)C,4.821042010123428
C/C=C(\C)C(=O)OCCC(C)CCC=C(C)C,4.576280316057762
CCCCC(=O)OCCC(C)CCC=C(C)C,5.036695832479633
Cc1ccccc1O,5.61425994514599
Cc1cccc(O)c1,6.418221461741223
Cc1ccc(O)cc1,5.4992641077018725
CC(C)C1C=CC(=O)CC1,6.2084382268599425
C=C1CC[C@]23[C@H]1[C@H]2[C@H](C(C)C)CC[C@H]3C,5.917170616243245
CC(C)c1ccc(C=O)cc1,5.274753506422255
CC(=O)OCc1ccc(C(C)C)cc1,5.775727649239867
CC1=CCCC(C)(C)C1C=O,6.393081891171372
CC1=C(C=O)C(C)(C)CCC1,5.800425029846562
O=C1CCCCCCC/C=C\CCCCCCC1,4.826036378295694
O=C(O)CC1CCCCC1,4.51927854909789
O=C(O)C1CCCCC1,4.079563698133812
CC(=O)OCCC1CCCCC1,5.459345662600762
SC1CCCCC1,2.5466166938563006
OC1CCCCC1,2.8585787530648283
O=C1CCCCC1,4.038810203962335
CC(=O)OC1CCCCC1,4.301704819516743
Nc1ccccc1C(=O)OC1CCCCC1,5.542828525305903
CCCC(=O)OC1CCCCC1,4.685117456354078
CCCCCC(=O)OC1CCCCC1,4.920172570403204
O=C(/C=C/c1ccccc1)OC1CCCCC1,6.242610967183549
O=COC1CCCCC1,4.0885877133187565
CC(C)C(=O)OC1CCCCC1,4.197839673091107
CC(C)CC(=O)OC1CCCCC1,4.7179179841761565
CCC(=O)OC1CCCCC1,4.472963503591593
OCCC1CCCCC1,4.460053836616866
c1cnc(CC2CCCCC2)cn1,4.145686538904435
CC1=CC=C2C(C)(C)CCCC2(C)O1,6.0658857323563895
SC1CCCC1,2.565437969604881
OC1CCCC1,2.8525661157690245
O=C1CCCC1,3.9379985988084303
O=C1CCCCCCCCCCCCC1,4.254586444397841
Cc1ccc(C(C)C)cc1,5.179639426231171
Cc1ccc(C(C)(C)O)cc1,6.191838339596655
NC(CS)C(=O)O,4.1336491308473855
C/C=C/C(=O)C1=C(C)C=CCC1(C)C,6.72970291220541
C/C=C/C(=O)C1C(C)=CCCC1(C)C,6.852247616415077
C/C=C\C(=O)C1=C(C)CCCC1(C)C,6.022554617989197
C/C=C/C(=O)C1=C(C)CCCC1(C)C,6.03894776651476
C/C=C/C(=O)C1C(C)C=CCC1(C)C,5.493559576012608
CCCCC/C=C/C=C/C=O,5.379800933775608
CCCCC/C=C/C=C/CO,5.407952294490022
CCCCCCC/C=C/C=C/CO,5.400922033438494
CCCCCC1CCCC(=O)O1,7.214602293130421
CCCCC1CCCCC(=O)O1,7.028907689608804
CCCCCCC1CCC(=O)O1,7.149755806512714
CCCCCCCCCC(OCC)OCC,4.724199075931115
CCCCCCCCCC(OC)OC,4.451634921827004
CCCCCCCCCC=O,5.292410488402347
CCCCCCCCCC(=O)O,5.223391722576424
CCCCCCCCCCO,4.909408875062292
CCCCCCCC(O)CC,4.5160499190165355
CCCCCCCCC(C)=O,5.049148426141345
CCCCCCCC(=O)CC,5.161446345606242
CCCC=CC=CC=CC=O,5.2744344831732946
CC/C=C\C/C=C/C=C/C=O,4.8594122579078185
CCCCCCC/C=C\C=O,5.532485250365944
CCCCCC=CCCC=O,5.576585498879789
C=CCCCCCCCC=O,5.115529705881044
CCC/C=C/C=C/CCCO,5.555895973269679
CCCCCCC/C=C/C=O,5.2894196935749225
CCCCC/C=C/CCC=O,5.541764157365637
CCCCCCC/C=C\C(=O)O,5.981677274849218
CCCCCC/C=C/CC(=O)O,5.740769084087906
CCCCC/C=C/CCC(=O)O,5.607360253898345
C=CCCCCCCCC(=O)O,5.291446541811506
C=CC(O)CCCCCCC,5.411033256570827
CCCCCCCC=CCO,5.2405010011904976
C=CCCCCCCCCO,5.150343445140423
CCCCCCC1C=CC(=O)O1,6.4602074903969955
CCC=CCCC1CCC(=O)O1,7.067780402215576
CC/C=C\CCC1CCC(=O)O1,7.2032396867536175
C/C=C/CCC1CCCC(=O)O1,7.210890652340839
CCCCCC/C=C/C(C)=O,5.769971399253408
C=CCCCCCCCCOC(C)=O,5.739746772983189
CCCCCCCCCCOC(C)=O,5.1749943523834325
CCCCCCCCCCOC(=O)CCC,5.038739307005783
CCCCCCCCCCOC=O,5.320740912585546
CCCCCCCCCCOC(=O)CC(C)C,5.223187747534221
CCCCCCCCCCOC(=O)CC,5.0108366471560775
CCCCCCCCCCc1ccco1,5.905887867120082
CC1=C(CCC(C)O)C(C)(C)CC=C1,6.699201125840461
CC(=O)CCC1=C(C)C=CCC1(C)C,6.8484627944523915
Cc1ccc2c(c1)C=CCC2(C)C,6.1302989676329736
CC1=C2CCC(C)C=C2OC1=O,6.599168824648545
CC(C)CCOC(=O)CCC(=O)OCCC(C)C,4.957707217541371
CC(C)CC1(CC(C)C)CSSS1,4.3347967751292105
CC(C)C1(C(C)C)CSSS1,3.583977845548999
CC(=O)C(C)=O,3.7387673815628695
C=CCSSCC=C,3.933739267202129
C=CCSSSSSSCC=C,4.082900827461072
C=CCSSSSSCC=C,4.123323349735348
C=CCSSSSCC=C,4.0471696964725
C=CCSSSCC=C,3.8213383368562326
c1ccc(COCc2ccccc2)cc1,4.242548876105448
CC(=O)CCSCCC(C)=O,4.62553511312608
CCCCC1(CCCC)CCC(=O)O1,5.850736502978508
CCCCSSCCCC,4.331411565436129
CCCCOC(=O)CC(O)C(=O)OCCCC,4.870007268639852
CCCCOC(=O)CCCCCCCCC(=O)OCCCC,4.791424624976681
CCCCOC(=O)CCC(=O)OCCCC,5.125151911935007
CCCCSSSCCCC,4.357975333060364
C1CCC(SSC2CCCCC2)CC1,3.127312939041799
CCOC(OCC)C(=O)CC,4.278477693726023
CCOCOCC,2.3806280963431075
CCOC(OCC)C(C)CC,3.2591722449440437
C=CC(OCC)OCC,4.421159294914788
CCOC(=O)CCCCC(=O)OCC,4.6066307020018495
