smiles,regression_pred_pKd
O=C1CCCCC=CCCCCCCCCCO1,4.691336161911806
CC1(O)CCC2C(=CCCC2(C)C)C1,5.485194711030254
CC(=O)c1ccccc1N,4.779757605842496
CCCCCOC(=O)/C=C/c1ccccc1,6.3263991219811775
CCCCCOC(C)=O,5.502338036250837
CCCCCO,4.897044457897131
C/C=C(/C)C(=O)OCCCCC,5.4480835699352665
CCCCCOC(=O)c1ccccc1,5.6775651763514725
CCCCCCCCCC(=O)OCCCCC,4.7094685848302635
CCCCCCCCCCCC(=O)OCCCCC,4.7094685848302635
CCCCCOC=O,5.796517571541907
CCCCCOC(=O)c1ccco1,5.705297838639956
CCCCCCC(=O)OCCCCC,4.903972279397704
CCCCCOC(=O)CCCCC,5.0290937986612105
CCCCCOC(=O)C(C)C,5.66664559649162
CCCCCOC(=O)CC(C)C,5.3293457234759005
CCCCCC1OCCOC1=O,5.317441554665163
CCCCCOC(=O)C(C)O,5.491893587559849
CCCCCOC(=O)C(C)CC,5.631519763377375
CCCCCCCC(=O)OCCCCC,4.789163704458887
CCCCCCCCCCCCCCCC(=O)OCCCCC,4.7094685848302635
CCCCCOC(=O)Cc1ccccc1,5.9591161619446416
CCCCCOC(=O)CC,5.52911608376922
CCCCCOC(=O)CCCC,4.949904012967116
CCCCCOC(=O)c1ccccc1O,5.698427669211596
CCCCC/C(=C\c1ccccc1)C(OC)OC,5.918725731237696
CCCCC/C(C=O)=C/c1ccccc1,6.0048749636511305
CCCCCC(/C=C/c1ccccc1)OC(C)=O,6.380524133721348
CCCCC/C(=C\c1ccccc1)CO,5.861950330396482
CCCCC/C(=C/c1ccccc1)COC=O,6.34031943663642
CCCCC/C(=C/c1ccccc1)COC(=O)CC(C)C,5.8307179346824665
C/C=C/c1ccc(OC)cc1,5.030459201948271
C/C=C(/C)C(=O)O,4.964173796255849
CC1=CCC(=O)O1,4.7740864685358275
COc1ccc(C=O)cc1,5.2469929074160815
COc1ccc(C(=O)O)cc1,5.774635407642361
COc1ccccc1,4.385328624003141
COc1ccc(COC(C)=O)cc1,5.6612736292425465
COc1ccc(CO)cc1,5.264697368397656
CCCC(=O)OCc1ccc(OC)cc1,5.286382943018447
COc1ccc(COC=O)cc1,6.1947070328817055
COc1ccc(COC(=O)C(C)C)cc1,5.989686376845119
COc1ccc(COC(=O)Cc2ccccc2)cc1,5.637309652723049
CCC(=O)OCc1ccc(OC)cc1,5.722440889711655
CCCCC/C=C/C/C=C/C/C=C/C/C=C/CCCC(=O)O,5.406448333970885
C=CC(C)(C)C(=O)C=C(C)C,5.220405124274444
O=C1C(O)=C(O)OC1C(O)CO,5.791602974042267
CCOC(OCC)c1ccccc1,5.789169004286031
COC(OC)c1ccccc1,4.989365247242018
CCOC(OC)c1ccccc1,6.050957235332715
OCC(O)/C(O)=C/c1ccccc1,5.679686320868927
CC1COC(c2ccccc2)O1,5.235604721918781
O=Cc1ccccc1,5.1961900729030654
Sc1ccccc1,3.9328813352053733
O=Cc1cc2ccccc2o1,4.894052534878004
O=C(O)c1ccccc1,5.582251442491823
O=C(c1ccccc1)C(O)c1ccccc1,5.149922399829929
N#Cc1ccccc1,3.7368330208784575
O=C(c1ccccc1)c1ccccc1,4.846109017488584
c1ccc2scnc2c1,4.037993783274432
CC(=O)OCc1ccccc1,5.686166541667743
CC(=O)CC(=O)OCc1ccccc1,6.046372426057053
OCc1ccccc1,4.883859183628178
O=C(OCc1ccccc1)c1ccccc1,4.8946085843483695
CCCCOCc1ccccc1,5.157836458052556
CCCC(=O)OCc1ccccc1,5.313495032069889
O=C(/C=C/c1ccccc1)OCc1ccccc1,5.856521698967772
C/C=C/C(=O)OCc1ccccc1,6.07572615025779
CCCCCCCCCC(=O)OCc1ccccc1,5.263667551916973
CC(C)=C(C)C(=O)OCc1ccccc1,5.692849683529892
c1ccc(CSSCc2ccccc2)cc1,5.1161167276615425
CCCCCCCCCCCC(=O)OCc1ccccc1,5.263667551916973
CCOCc1ccccc1,5.025516984863713
O=COCc1ccccc1,6.0034217718752885
CCCCCC(=O)OCc1ccccc1,5.41700501838116
CC(C)C(=O)OCc1ccccc1,5.964495704808616
S=C=NCc1ccccc1,4.439058426046657
CC(C)CC(=O)OCc1ccccc1,5.634116826337705
CC(O)C(=O)OCc1ccccc1,5.8775160565724205
SCc1ccccc1,4.712293474810673
COCc1ccccc1,4.857706472487645
CSCc1ccccc1,5.496175138056529
CCC(C)C(=O)OCc1ccccc1,5.958479092524795
CCCCCCCC(=O)OCc1ccccc1,5.310180256891517
CCCCCCCCOCc1ccccc1,5.174348547192724
O=C(Cc1ccccc1)OCc1ccccc1,5.575077166416474
CCC(=O)OCc1ccccc1,5.758036474705966
O=C(OCc1ccccc1)c1ccccc1O,5.160690531941989
C/C=C(\C)C(=O)OCc1ccccc1,6.091176137591457
CCCCC(=O)OCc1ccccc1,5.369772474449722
CCCC(=O)C(CC)Cc1ccccc1,5.788477828489706
c1ccc(-c2ccccc2)cc1,3.4261617139837024
CSCSC,3.5628415111651273
CC(C)=CCC/C(C)=C1\CC=C(C)CC1,6.4468840024969
CC(C)=CC/C=C(\C)C1CC=C(C)CC1,6.609325318801582
C=C(CCC=C(C)C)[C@H]1CC=C(C)CC1,7.0398141564512935
CC(C)=CCC[C@](C)(O)[C@@H]1CC=C(C)CC1,7.145428407309987
Cc1cc(SSc2cc(C)oc2C)c(C)o1,4.323651552760301
CCSC(C)SCC,3.718679516762035
c1coc(CSSCc2ccco2)c1,5.1109691588899535
c1coc(CSCc2ccco2)c1,4.625868154947125
Cc1occc1SSc1ccoc1C,5.034607694704183
Cc1coc(SSSSc2occ(C)c2C)c1C,4.122697771007067
CC1(C)C2CCC1(C)C(O)C2,3.9840359896356783
CC(=O)OC1CC2CCC1(C)C2(C)C,4.777498777514032
CC(=O)O[C@@H]1C[C@@H]2CC[C@@]1(C)C2(C)C,4.749071540671257
CCCC(=O)O[C@H]1C[C@H]2CC[C@@]1(C)C2(C)C,4.767224633500126
CC1(C)C2CCC1(C)C(OC=O)C2,4.932257285657771
CC(C)CC(=O)OC1CC2CCC1(C)C2(C)C,5.175338382171977
CCCCC(=O)O[C@@H]1CC2CCC1(C)C2(C)C,5.2808664958539815
C=C1CCC2C1C1C(C(C)C)CCC21C,4.798267112911259
CCCC/C=C1/OC(=O)C(C)=C1C,5.182125761170936
CCCC(OCC)OCC,4.418654884608829
CCCCCOC(CCC)OCC,4.626489526918844
CCCC(OCC)OCCC(C)C,4.891144726239908
CCC(S)CS,3.475588564811659
CC(S)CCS,4.159923769549865
CC(S)C(C)S,2.2065002089301218
SCCCCS,3.098613803246871
CCCCS,4.240891905895695
CCC(C)S,3.7842217510053433
CCC(C)O,4.258830229220907
CCC(C)=O,5.774681041598116
C/C=C/C(OCC)OCC,4.94662740000083
C/C=C/C=O,4.112735028446398
C/C=C/C(=O)O,5.21115723991324
C/C=C\CO,4.6941676241012855
C=CC(C)O,4.265095426598013
O=C1C=CCO1,4.055832994928063
C=CC(C)=O,5.186478930016677
CCC=CSC,4.489794638397783
CCCCOCCO,4.53107411450945
CCCCOCCOC(C)=O,5.279635058428371
CCC(C)OC(C)=O,4.914700158590335
CCCCOC(C)=O,5.519158853650444
CCCCOC(=O)CC(C)=O,5.536662215233247
CCCCOC(=O)C(C)OC(C)=O,5.307671603457911
CCCCO,4.900669619212066
C/C=C(/C)C(=O)OCCCC,5.374188497354231
CCCCOC(=O)c1ccccc1N,5.6147389242832055
CCCCOC(=O)c1ccccc1,5.710040774173403
CCCC(=O)OC(C)CC,4.737454812757308
CC=CC(=O)OCCCC,5.865417512409128
CCCCOC(=O)CCC,5.1525355552639605
CCCCOC(=O)COC(=O)CCC,4.648990964654832
CCCCOC(=O)C(C)OC(=O)CCC,4.8082247230079345
CCCCOC(=O)/C=C/c1ccccc1,6.388937230326027
CCCCC/C=C\C=C\C(=O)OCCCC,5.572732679626816
CCCCCCCCCC(=O)OCCCC,4.76955320212892
CCCCCCC/C=C/C(=O)OCCCC,5.338139580462464
CCOC(C)CC,4.1935782685018905
CCCCOC(=O)CC(=O)OCC,5.589013668579849
CCCCOC=O,5.603874630594171
CCC(C)OC=O,4.865771667192545
CCCCOC(=O)c1ccco1,5.732119547255922
CCCCCCC(=O)OCCCC,4.971194135135703
CCCCCCCCCCCCCCCC(=O)OCCCC,4.76955320212892
CCCCCC(=O)OCCCC,5.101284977440045
CCCCCC(=O)OC(C)CC,5.118378875625112
CCCC=CC(=O)OCCCC,5.7955378617591835
CC/C=C/CC(=O)OCCCC,5.382663251148991
CCCCOC(=O)c1ccc(O)cc1,5.929277513482425
CCCCOC(=O)C(C)C,5.662811665243211
CCCCN=C=S,3.9617401203843348
CCCCOC(=O)CC(C)C,5.369411814960811
CCCCOC(=O)C(C)O,5.4774437135715
CCC(C)OC(=O)C(C)O,4.616009771877122
CCCCCCCCCCCC(=O)OCCCC,4.76955320212892
CCCCOC(=O)CCC(C)=O,5.396480666227089
CCC(C)SC(=O)CC(C)C,4.8446693546755935
CCC(C)SC(=O)C=C(C)C,5.188800607540503
CCCCOC(=O)C(C)CC,5.614863197703422
C/C=C(\C)C(=O)OCCCC,5.341150070662959
CCCCOC(=O)C(C)CCC,5.553905282208824
CCCCCCCCCCCCCC(=O)OCCCC,4.76955320212892
CCCCCCCCC(=O)OCCCC,4.76955320212892
CCCCCCCC(=O)OCCCC,4.8535096670243005
CCCCC/C=C\C(=O)OCCCC,5.588838798381098
CCCCCCCC/C=C\CCCCCCCC(=O)OCCCC,4.946203450219364
CCCCOC(=O)Cc1ccccc1,6.057764791369367
CCCCOC(=O)CC,5.628803967250925
CCC(=O)OC(C)(C)C,6.213291970681661
CCCCCCCCCCCCCCCCCC(=O)OCCCC,4.76955320212892
CCCCSCCCC,4.319035275221647
C=CCCCCCCCCC(=O)OCCCC,5.382452375641012
CCCCOC(=O)CCCC,5.046299334815856
CCCCN,4.434624873640702
CCC(C)N,3.604731167758232
C/C=C(\C=O)CCCC,5.320990835003119
CCCC/C(C=O)=C\c1ccccc1,6.049868892200579
CCC(C)C1CCCCC1=O,5.801379095969037
CCCCc1sc(C)nc1C,4.695067214701466
CCCCc1nc(C)c(C)s1,4.886212668858109
CCC(C)C1N=C(C)C(C)S1,4.992444837661877
CCCCc1ccc(CC)s1,5.2671709476420965
CCCCc1ccco1,5.323747996192407
CCC/C=C1/OC(=O)c2ccccc21,6.488925252363461
CCCCC1OCCOC1=O,5.455014047062229
CCCCC1OC(=O)c2ccccc21,6.974900118362352
CCCCc1ccccn1,5.197022220896825
CCCCc1cccnc1,4.835998445946699
CC(C)(C)c1ccncc1,4.6357283617891785
CCCCc1ccc2ccccc2n1,5.520266505580968
CCCCC1CCCO1,4.004708089747672
CCCCc1nccs1,5.214375796612494
CCCCc1cccs1,5.532632466224922
CCCC=O,5.431635998252739
CCCC(=O)O,5.579900946669705
CCCC(=O)OCC(COC(=O)CCC)OC(=O)CCC,4.6128276620809885
CCCC(=O)c1ccco1,5.412173047844174
CC(C)[C@@H]1CC[C@H](C)[C@@H]2C=C[C@H](C)C[C@@H]12,4.4009717745330486
CC1=CC2C(=C(C)CCC2C(C)C)CC1,5.1903571989392505
Cn1c(=O)c2c(ncn2C)n(C)c1=O,4.451547999037672
C=C1C2CCC(C2)C1(C)C,5.2262785647525245
CC(=O)OC(C)C1CC=C(C)C1(C)C,6.0042125957695465
CC1=CCC(CCO)C1(C)C,6.319947728244205
CC(=O)C1CC=C(C)C1(C)C,6.1231400474490885
CC1(C)[C@H]2CC[C@@]1(C)C(=O)C2,5.069149240218408
CC12CCC(CC1=O)C2(C)C,5.075537479885429
COc1cc(CNC(=O)CCCC/C=C/C(C)C)ccc1O,5.95763478147548
CC1=CCC2C(C1)C2(C)C,5.175011714644742
Cc1ccc(C(C)C)cc1O,4.969065718181519
CC(=O)Oc1cc(C(C)C)ccc1C,5.650636016767503
CCOc1cc(C(C)C)ccc1C,5.491020693732813
COc1cc(C(C)C)ccc1C,4.7322963756931316
C=C(C)[C@@H]1CC=C(C)[C@H](O)C1,5.753766228421138
C=C(C)C1CC=C(C)C(O)C1,5.668536232553112
CC(C)[C@@H]1CC[C@@H](C)[C@H](O)C1,3.7778144762515717
CC1CCC(C(C)C)CC1=O,4.850103554588177
C=C(C)[C@H]1CC(=O)[C@@]2(C)O[C@H]2C1,5.519274490580115
C=C(C)C1CC=C(C)C(OC(C)=O)C1,5.965058335458317
C=C(C)[C@@H]1CC=C(C)[C@H](OC(C)=O)C1,5.831095389532187
C=C(C)C1CC=C(C)C(OC(=O)CC(C)C)C1,6.723675345673225
C=C(C)C1CC=C(C)C(OC(=O)CC)C1,6.460087881701771
C=C1CCC(OC(C)=O)/C(C)=C\CC2C1CC2(C)C,5.7043100620129055
CC12CCCC(O)(C1)C1CC(C)(C)C1CC2,4.326559133495018
C=C1CCC2OC2(C)CCC2C1CC2(C)C,5.181440648702009
C=C1CC/C=C(\C)CC[C@@H]2[C@@H]1CC2(C)C,5.5860045441295645
Oc1ccccc1O,4.227408893002441
CC1=CC[C@@]23C[C@@H]1C(C)(C)[C@@H]2CC[C@@H]3C,4.873442336973143
C=C1CC[C@@]23C[C@@H]1C(C)(C)[C@@H]2CC[C@H]3C,5.303568805790669
CC1=CC[C@@]23CC1C(C)(C)[C@@H]2CC[C@H]3C,5.1601898068149135
C=C1C(O)CC23CC1C(C)(C)C2CCC3C,5.082443542650824
C[C@@H]1CC[C@H]2C(C)(C)[C@H]3C[C@]21CC[C@@]3(C)O,4.07082502452927
CC(=O)OC1(C)CCC23CC1C(C)(C)[C@@H]2CC[C@H]3C,4.482744862637988
CCCC1CC(=O)C=C(C)C1,5.4238414917506335
C=CCc1ccc(O)cc1,6.109239038843517
CC(C)C12CCC(C)(CC1)O2,2.673971582892499
C(=C/C1OCCO1)\c1ccccc1,5.246382504365427
O=C/C=C/c1ccccc1,5.6161361429562735
O=C(O)/C=C/c1ccccc1,5.893029110552473
CC(=O)OC/C=C/c1ccccc1,6.43498899351644
OC/C=C\c1ccccc1,5.682442065596353
Nc1ccccc1C(=O)OC/C=C/c1ccccc1,5.79408856226925
O=C(OC/C=C/c1ccccc1)c1ccccc1,5.723308582090082
CCCC(=O)OC/C=C/c1ccccc1,6.214570228746118
O=C(/C=C/c1ccccc1)OC/C=C/c1ccccc1,6.33071127539221
O=COC/C=C/c1ccccc1,6.41188343619408
CC(C)C(=O)OC/C=C/c1ccccc1,6.5717354045119425
CC(C)CC(=O)OC/C=C/c1ccccc1,6.643030513048763
O=C(Cc1ccccc1)OC/C=C/c1ccccc1,6.330930705017202
CCC(=O)OC/C=C/c1ccccc1,6.622991791763537
C/C=C(\C)C(=O)OC/C=C/c1ccccc1,6.603869883780693
CCOC(/C=C(\C)CCC=C(C)C)OCC,5.6276839102982565
COC(/C=C(\C)CCC=C(C)C)OC,5.277930003099713
CC(C)=CCC/C(C)=C/C1OCC(C)O1,5.490518103108026
CC(C)=CCC/C(C)=C/C=O,5.935733729298298
O=C(O)CC(O)(CC(=O)O)C(=O)O,5.191734114196968
CCOC(CC(C)CCC=C(C)C)OCC,5.661154816049668
CC(C)=CCC[C@@H](C)CC=O,5.518378802540176
CC(C)=CCC[C@@H](C)CCO,5.387349568143797
CC(C)=CCC[C@H](C)CCO,4.986103654471688
C=C(C)CCC[C@H](C)CCO,4.813533799554501
CC(=O)OCCC(C)CCC=C(C)C,5.105953561144783
CCCC(=O)OCCC(C)CCC=C(C)C,5.085753831314795
CCCCCCCCCC(=O)OCCC(C)CCC=C(C)C,4.938334427048019
CCCCCCCCCCCC(=O)OCCC(C)CCC=C(C)C,4.938334427048019
CC(C)=CCCC(C)CCOC=O,5.76059485767248
CCCCCC(=O)OCCC(C)CCC=C(C)C,5.138834790523272
CC(C)=CCCC(C)CCOC(=O)C(C)C,5.35670448101998
CC(C)=CCCC(C)CCOC(=O)CC(C)C,5.197198951273574
CC(C)=CCCC(C)CCOCC=O,5.533200835460094
CC(C)=CCCC(C)CCOC(=O)Cc1ccccc1,6.3332752476039245
CCC(=O)OCCC(C)CCC=C(C)C,5.405318964211147
C/C=C(\C)C(=O)OCCC(C)CCC=C(C)C,5.219361158966122
CCCCC(=O)OCCC(C)CCC=C(C)C,5.087365190775818
Cc1ccccc1O,4.979685867066307
Cc1cccc(O)c1,5.418994181340944
Cc1ccc(O)cc1,4.968206798632699
CC(C)C1C=CC(=O)CC1,5.784503897891892
C=C1CC[C@]23[C@H]1[C@H]2[C@H](C(C)C)CC[C@H]3C,5.566944607528702
CC(C)c1ccc(C=O)cc1,5.211893194828233
CC(=O)OCc1ccc(C(C)C)cc1,5.931837059344097
CC1=CCCC(C)(C)C1C=O,5.411332467688031
CC1=C(C=O)C(C)(C)CCC1,5.4253558735254375
O=C1CCCCCCC/C=C\CCCCCCC1,4.416302154521184
O=C(O)CC1CCCCC1,4.993123959237856
O=C(O)C1CCCCC1,4.592693651860636
CC(=O)OCCC1CCCCC1,5.555682509177472
SC1CCCCC1,2.706226879134125
OC1CCCCC1,3.4104785349437123
O=C1CCCCC1,3.9326533374200414
CC(=O)OC1CCCCC1,4.918174494085194
Nc1ccccc1C(=O)OC1CCCCC1,5.121810777974318
CCCC(=O)OC1CCCCC1,5.169232114053392
CCCCCC(=O)OC1CCCCC1,5.214386730602224
O=C(/C=C/c1ccccc1)OC1CCCCC1,6.342468888822331
O=COC1CCCCC1,4.594608816965506
CC(C)C(=O)OC1CCCCC1,4.5459943576676505
CC(C)CC(=O)OC1CCCCC1,5.260465414737751
CCC(=O)OC1CCCCC1,5.350417484545844
OCCC1CCCCC1,4.547610447623353
c1cnc(CC2CCCCC2)cn1,4.511287247192738
CC1=CC=C2C(C)(C)CCCC2(C)O1,5.47100414716946
SC1CCCC1,2.5353725253023893
OC1CCCC1,3.2871700393979912
O=C1CCCC1,3.740131445843628
O=C1CCCCCCCCCCCCC1,4.139936909786692
Cc1ccc(C(C)C)cc1,4.396409447089672
Cc1ccc(C(C)(C)O)cc1,5.46186258216645
NC(CS)C(=O)O,4.632879992447512
C/C=C/C(=O)C1=C(C)C=CCC1(C)C,6.087426606552938
C/C=C/C(=O)C1C(C)=CCCC1(C)C,6.195451708747772
C/C=C\C(=O)C1=C(C)CCCC1(C)C,5.822652189819737
C/C=C/C(=O)C1=C(C)CCCC1(C)C,5.6916423917630805
C/C=C/C(=O)C1C(C)C=CCC1(C)C,5.108905866131155
CCCCC/C=C/C=C/C=O,5.297861415789397
CCCCC/C=C/C=C/CO,5.037408375370818
CCCCCCC/C=C/C=C/CO,4.995980768660199
CCCCCC1CCCC(=O)O1,6.299714287921778
CCCCC1CCCCC(=O)O1,6.299109364422074
CCCCCCC1CCC(=O)O1,6.22371218901846
CCCCCCCCCC(OCC)OCC,4.850605133435313
CCCCCCCCCC(OC)OC,4.601475887867776
CCCCCCCCCC=O,5.2725464578888825
CCCCCCCCCC(=O)O,5.3960401638861635
CCCCCCCCCCO,4.676158287760988
CCCCCCCC(O)CC,4.654094471333396
CCCCCCCCC(C)=O,5.3810850959599685
CCCCCCCC(=O)CC,5.467351397169733
CCCC=CC=CC=CC=O,5.4077950487468565
CC/C=C\C/C=C/C=C/C=O,5.080341875969603
CCCCCCC/C=C\C=O,5.3511537551785855
CCCCCC=CCCC=O,5.448903692674029
C=CCCCCCCCC=O,5.061380737686747
CCC/C=C/C=C/CCCO,5.24684413007116
CCCCCCC/C=C/C=O,5.046744645451816
CCCCC/C=C/CCC=O,5.470457686848757
CCCCCCC/C=C\C(=O)O,5.754225554393687
CCCCCC/C=C/CC(=O)O,5.504950247329762
CCCCC/C=C/CCC(=O)O,5.550166511420366
C=CCCCCCCCC(=O)O,5.314312177523265
C=CC(O)CCCCCCC,5.381604643566406
CCCCCCCC=CCO,4.938163620795214
C=CCCCCCCCCO,4.7968999375293135
CCCCCCC1C=CC(=O)O1,5.7685414833624815
CCC=CCCC1CCC(=O)O1,6.474122741173093
CC/C=C\CCC1CCC(=O)O1,6.4564192662690845
C/C=C/CCC1CCCC(=O)O1,6.552017720859707
CCCCCC/C=C/C(C)=O,5.7868377211331765
C=CCCCCCCCCOC(C)=O,5.629954719658262
CCCCCCCCCCOC(C)=O,5.207283867557235
CCCCCCCCCCOC(=O)CCC,4.777631759145317
CCCCCCCCCCOC=O,5.453049862604829
CCCCCCCCCCOC(=O)CC(C)C,5.078957912891559
CCCCCCCCCCOC(=O)CC,5.244439973378209
CCCCCCCCCCc1ccco1,5.205970682398296
CC1=C(CCC(C)O)C(C)(C)CC=C1,6.169845688245358
CC(=O)CCC1=C(C)C=CCC1(C)C,6.346205804730833
Cc1ccc2c(c1)C=CCC2(C)C,4.6209758846857545
CC1=C2CCC(C)C=C2OC1=O,5.636681911885889
CC(C)CCOC(=O)CCC(=O)OCCC(C)C,5.366991060258677
CC(C)CC1(CC(C)C)CSSS1,3.5013339418579577
CC(C)C1(C(C)C)CSSS1,2.7304085438005887
CC(=O)C(C)=O,4.618878475028237
C=CCSSCC=C,4.231187898975862
C=CCSSSSSSCC=C,4.238263222963191
C=CCSSSSSCC=C,4.305775291213969
C=CCSSSSCC=C,4.3014400922399565
C=CCSSSCC=C,4.121567540229853
c1ccc(COCc2ccccc2)cc1,4.428776805846495
CC(=O)CCSCCC(C)=O,5.260325332286487
CCCCC1(CCCC)CCC(=O)O1,4.7957882619982515
CCCCSSCCCC,4.832445672365507
CCCCOC(=O)CC(O)C(=O)OCCCC,5.126363983720172
CCCCOC(=O)CCCCCCCCC(=O)OCCCC,4.963888241129813
CCCCOC(=O)CCC(=O)OCCCC,5.364636486851252
CCCCSSSCCCC,4.535495211868546
C1CCC(SSC2CCCCC2)CC1,3.4438378088247203
CCOC(OCC)C(=O)CC,5.766546581920752
CCOCOCC,3.4576201599720937
CCOC(OCC)C(C)CC,4.097560407201864
C=CC(OCC)OCC,5.0641051704258695
CCOC(=O)CCCCC(=O)OCC,5.194900966194629
CCNc1ccccc1C(=O)OCC,6.14354619243929
