smiles,regression_logP
CCCCCC(=O)O,1.6513
CC1CCC2(O1)C(C)(C)CCCC2(C)O,2.885200000000001
CCCCCCOC(=O)C(C)C,2.765900000000001
CCCCCCOC(=O)CC,2.5199000000000007
CC(CC=O)c1ccc(C(C)(C)C)cc1,3.6766000000000014
CCC1OC(=O)C(O)=C1C,1.1538
CC1=CCC(C(C)(C)S)CC1,3.4412000000000016
CCC(=O)OC1C=CC2C3CCC(C3)C12,2.540300000000001
COc1c(C(C)(C)C)cc([N+](=O)[O-])c(C)c1[N+](=O)[O-],3.1175200000000025
CCC(C)c1nccnc1OC,1.9987
CC(=O)c1c(C)c([N+](=O)[O-])c(C(C)(C)C)c([N+](=O)[O-])c1C,3.6199400000000033
COCc1cnccn1,0.623
COc1cnccn1,0.4851999999999999
CCCC(=O)OC,0.9595
CSSCc1ccco1,2.7908000000000013
CCCCCC(=O)OC,1.7397
Cc1c([N+](=O)[O-])c(C)c([N+](=O)[O-])c(C(C)(C)C)c1[N+](=O)[O-],3.325540000000002
COC(=O)C(C)C,0.8153999999999999
CS,0.546
CCCCCCCC(=O)OC,2.5199000000000007
Cc1nc(C)c(C)s1,2.0683599999999998
CC1(C)C2CC=C(C=O)C1C2,2.1777
CC1(C)C2CC=C(CO)C1C2,1.9711
CCCCC(=O)OC,1.3496
c1ccc(Cc2ccccc2)cc1,3.277400000000002
CCC(C)C=O,1.2314
CC(C)=CCCC(C)CC#N,3.2825800000000016
CC(C)=CCC/C(C)=C\CO,2.6714000000000016
Cc1cnc(SCc2ccco2)cn1,2.67032
CC(C)=CCCC(C)O,2.1136000000000004
CCC[C@H]1CCO[C@@H](C)S1,2.6546000000000007
Cc1cnccn1,0.7850199999999998
CSCC=O,0.5483
CSCc1cnccn1,1.3396
C=CC(C)(O)CCC=C(C)CCC=C(C)C,4.3963000000000045
Cc1ccc(C=O)s1,1.8690200000000001
CSCCCO,0.7318
CCCCCCCCCCCCCC(=O)O,4.7721000000000044
CCCCCC1=C(C)CCC1=O,3.246100000000002
CCCC/C=C/C=C/C=O,2.4879000000000007
CCCCCCCC(=O)O,2.4315
CCCCCCCCCCCCCCCC(=O)O,5.552300000000005
CCCC(C)=O,1.3755
C=CC(=O)CC,1.1515
CCCCCCCC(OC)OC,2.965800000000001
CC=CC(C)=O,1.1515
CCCCCCC(=O)OCC,2.5199000000000007
CCCCCc1ccccn1,2.814300000000001
C1CCNCC1,0.7599
CCCO,0.3887
CC=CSSCCC,3.3114000000000017
CCCOC(=O)CCC,1.7397
CSc1cnccn1,1.1985
c1ccncc1,1.0816
c1cc[nH]c1,1.0147
CCCCCCCCCCCCCCCCCC(=O)O,6.3325000000000085
C=Cc1ccccc1,2.3296
Cc1nc(C)c(C)nc1C,1.7102799999999998
CN(C)C,0.17779999999999996
CC1CCCC(C)(C)C1=O,2.401700000000001
CCCCC=O,1.3755
CCCCC(=O)O,1.2612
C=CCCCCCCCCO,2.8954000000000018
Oc1ccccc1,1.3922
C/C=C(/C)C(=O)OCC(C)C,2.1518
C1CCNC1,0.3698
CCCCCCCOC(=O)CCCCCCC,4.8605000000000045
Oc1cccc(O)c1,1.0978
c1ccc2ncccc2c1,2.2348
C=C/C(C)=C/C/C=C(\C)CC/C=C(\C)C=O,4.380500000000003
CC1=NC(C)OC1C,1.212
CCCCCCC1CCCC(=O)O1,3.052500000000002
CCc1cc2c(cc1C(C)=O)C(C)(C)CCC2(C)C,4.800600000000005
CC(=O)C1(C)CC(=O)C(C)(SCc2ccco2)O1,2.5661000000000005
CCOC(=O)CC(CC(=O)OCC)(OC(C)=O)C(=O)OCC,0.7578
CC/C(=C\CC1CC=C(C)C1(C)C)CO,3.697600000000002
CC(C)CCOCc1ccccc1,3.2493000000000025
CCC(C)(C)C1CCCCC1OC(C)=O,3.544500000000003
CC(=O)OCC1CCC(C)CC1C,2.621800000000001
C=CCOC(=O)c1ccccc1,2.0294
CCOc1cc(COC)ccc1O,1.9373
C=CCSSC,2.1836
C=CCSSSC,2.831800000000001
C=CCSSCCC,2.9638000000000018
CC1=CCC(C(C)C)C=C1,3.1648000000000023
O=C(O)Cc1ccccc1,1.3137
O=CCc1ccccc1,1.4280000000000002
COC(Cc1ccccc1)OC,1.848
COc1ccccc1OC(=O)Cc1ccccc1,2.843300000000001
CC(CC=O)c1ccccc1,2.3791
CC(=O)OCCc1ccccc1,1.7922
OCCc1ccccc1,1.2214
CC(C)C(=O)OCCc1ccccc1,2.4283
CCCC(=O)OCCc1ccccc1,2.572400000000001
CC(C)CC(=O)OCCc1ccccc1,2.8184000000000013
O=C(Cc1ccccc1)OCCc1ccccc1,3.015000000000001
O=C(OCCc1ccccc1)c1ccccc1O,2.791700000000002
CC(O)c1ccccc1,1.7399
OCCCc1ccccc1,1.6115
C1CCC(SSC2CCCCC2)CC1,5.033200000000004
O=CCCc1ccccc1,1.8181
CCCCCCC1(C)CCC(=O)O1,3.052500000000002
CC(C)=CCOC(=O)c1ccccc1O,2.515200000000001
C=C1CC[C@@H]2C[C@H]1C2(C)C,2.9987000000000013
CCC(CC(C)CC)=NO,2.6628000000000007
Cc1ccc2c(c1)CCCN2,2.35312
C/C=C(\C)C(=O)O,1.0372
CC1=C[C@H]2[C@H](C(C)C)CC[C@](C)(O)[C@@H]2CC1,3.7759000000000023
CCCCCOC(=O)c1ccccc1N,2.6158
C=C/C(C)=C\CC=C(C)C,3.4750000000000023
CC(C)(C)C1CCCCC1O,2.583600000000001
CC(C)(C)c1cccc2ncccc12,3.532300000000002
CC/C=C\CCOC(=O)c1ccccc1O,2.9053000000000018
CC1(C)C2CCC3(CO3)C1C2,2.2115
C[C@@]12C=CC[C@H]1[C@@H]1CC[C@H]3C[C@H](O)CC[C@]3(C)[C@H]1CC2,4.556100000000004
C=CCc1ccc2c(c1)OCO2,2.1438
C/C=C(/C)C(=O)O,1.0372
CC1(C)C2CCC1C(C1CCCCC1O)C2,3.6098000000000026
COc1ccc(CC=O)cc1,1.4366
CC1(C)C2CCC(C3CCC(O)CC3)C1(C)C2,3.999900000000003
CCCCC(=O)OCc1ccc(OC)cc1,2.928600000000001
COc1ccc(COC(C)=O)cc1OC,1.7669
C=CCc1cc(OC)c2c(c1OC)OCO2,2.161
CC(C=O)=Cc1ccccc1,2.2888
CCCCCC=O,1.7656
CC=Cc1ccc(OC)c(OC)c1,2.736900000000001
CCC(=O)OC1CC2CC1C1CC=CC21,2.540300000000001
CC(C)CCOC(=O)Cc1ccccc1,2.8184000000000013
C=CC(C)(C)C(=O)C=C(C)C,2.733900000000001
CC1=CCC(C(C)(C)O)CC1,2.5037000000000007
CC(=O)OC(C)(C)C1CC=C(C)CC1,3.0745000000000013
CCC(=O)OC(C)(C)C1CC=C(C)CC1,3.4646000000000026
CC=Cc1cc(OC)c(OC)cc1OC,2.7455000000000007
CC(CCO)CC(C)(C)C,2.4411000000000005
C=C/C=C/C#CCCCCC,3.3123000000000022
CC12CCC(C1)C(C)(C)C2O,2.1935000000000007
C=C1CC/C=C(/C)CCC2C1CC2(C)C,4.7252000000000045
CC1(C)[C@@H]2CC[C@]1(C)[C@H](O)C2,2.1935
O=Cc1cc2ccccc2o1,2.2453000000000003
O=C(c1ccccc1)C(O)c1ccccc1,2.602900000000001
C=C[C@](C)(O)CCC=C(C)C,2.6698000000000013
c1ccc(CSSCc2ccccc2)cc1,4.768200000000004
CCOCc1ccccc1,2.2231000000000005
COc1cc(C=O)ccc1O,1.2132999999999998
CCCCCCC(=O)OCc1ccccc1,3.7002000000000015
CCCC(=O)C(CC)Cc1ccccc1,3.624500000000003
O=C(/C=C/c1ccccc1)c1ccccc1,3.5827000000000018
COCCOC(C)OCc1ccccc1,2.2122
CCC(C)CCO,1.4149
C/C=C(\C)C(=O)OCc1ccccc1,2.6960000000000006
CC(O)Cc1ccccc1,1.6099
CC1=CC(O)CC(C)C2CC(=C(C)C)CC12,3.6960000000000015
CC(C)=C(C)C(=O)OCc1ccccc1,3.086100000000002
CC(=O)/C=C/C1C(C)=CCCC1(C)C,3.5141000000000027
OC(Cc1ccccc1)c1ccccc1,2.9627000000000008
S=C=NCc1ccccc1,2.2894000000000005
COc1ccc2ccccc2c1,2.8484000000000007
C=CC1(C)CCC(C(=C)C)O1,2.6862000000000013
CCCCCCCCC(=O)O,2.821600000000001
CC(=O)OCCC(C)CCC=C(C)C,3.3221000000000025
CC(=O)c1cnccn1,0.6792
CC(=O)c1ccccn1,1.2842
CC(=O)c1cccnc1,1.2842
COc1c2ccoc2cc2oc(=O)ccc12,2.5478000000000005
O=c1ccc2c(O)c3ccoc3cc2o1,2.2448
CC(C)C(=O)OC1CC2CC1C1CC=CC21,2.7863000000000016
CCCCCCC1CCC(=O)O1,2.6624000000000008
CC(C)=C1CCC(C)C2=C(C1)C(C)CC2,4.869300000000004
CCCC(=O)OCC(C)C,1.9857
O=C(C=Cc1ccccc1)OCC=Cc1ccccc1,3.956400000000003
c1ccc(-c2ccccc2)cc1,3.353600000000001
CCCCCCCCCCCC(=O)OCC,4.470400000000004
CC(C)=CCCC(C)=C1CC=C(C)CC1,5.179500000000004
CC(C)CC=C(C=O)C(C)C,2.8138000000000014
CC(C)=CCCC(C)C1(O)CC=C(C)CC1,4.230200000000004
Cc1occc1SSSSc1ccoc1C,5.585240000000002
C=C(C=O)C(C)CCC=C(C)C,3.124000000000001
CCCCCC(=Cc1ccccc1)COC(C)=O,4.2134000000000045
CCCCCOC(=O)c1ccccc1O,2.7392000000000016
OCCOc1ccccc1,1.0577
O=COCc1ccccc1,1.3596
CC1(C)C2CCC1(C)C(OC(=O)c1ccccc1)C2,4.058200000000003
CCCC(=O)OC1CC2CCC1(C)C2(C)C,3.544500000000003
CC(=O)OC1CCC2CCCCC2C1,2.908400000000001
CC(C)C(=O)OC1CC2CCC1(C)C2(C)C,3.4004000000000016
c1ccc(COCc2ccccc2)cc1,3.4034000000000018
CC(O)C(C)Cc1ccccc1,2.2460000000000004
O=C(OCCc1ccccc1)c1ccccc1,3.086100000000002
CC1(C)C2CCC1(C)[C@H](OC=O)C2,2.374200000000001
CCC(=O)OCCc1ccccc1,2.1823
CC1CCC(=O)C1=O,0.5545
CC1CC(=O)C(=O)C1C,0.8005
CC1CC(C)C(=O)C1=O,0.8005
Cc1ccc2ccc(=O)oc2c1,2.10142
Cc1ccc2oc(=O)ccc2c1,2.10142
CCOC(=O)CC(O)(CC(=O)OCC)C(=O)OCC,0.18700000000000008
CC1(C)C2CCC1(C)C(OC(=O)Cc1ccccc1)C2,3.9871000000000034
C#CC1(OC(C)=O)CCCCC1,1.8856
CC(C)CC(=O)OC1CC2CCC1(C)C2(C)C,3.7905000000000033
CC(C)=CCCC(C)=CCOCC=O,2.8946000000000014
CC(=O)CCc1ccc2c(c1)OCO2,1.9369
CC1=C2CCC(C)C2CC(C(C)(C)O)CC1,3.9200000000000026
O=C1CCCCC1C1CCCCC1,3.3260000000000023
CCOCCC(C)CCCC(C)C,3.875400000000004
Cc1cnc(C)c(C)n1,1.40186
CCC(C)O,0.7771999999999999
CCCC(=O)OC(C)C(C)=O,1.3072
CCCCOC(=O)CC(C)=O,1.3088
CC(=O)CC(=O)OCC(C)C,1.1647
CC(=O)c1ccc(O)cc1,1.5948
CC(=O)c1ccccc1O,1.5948
CCCCOC(=O)c1ccccc1,2.6435000000000013
C/C=C(\C=O)CCCC,2.3218000000000005
CCCCC(C=O)=Cc1ccccc1,3.4591000000000016
CCCCOC(=O)C=Cc1ccccc1,3.0431000000000017
Cc1ccc(C(C)(C)C)c(O)c1,2.998120000000001
CCCCOc1ccc(C)cc1,3.1739200000000016
C=C(C)C1CCC(C)C(O)C1,2.3596000000000004
CC(C)(C)C1CCC(C=O)CC1,3.0378000000000016
C=CCc1ccc(OC)cc1,2.4237
CC(C)(C)C1CCC(O)CC1,2.583600000000001
CC(C)COC(=O)c1ccccc1,2.4994000000000005
CC(C)(C)C1CCCCC1=O,2.791800000000001
CCCCCCOC(=O)c1ccccc1,3.423700000000002
CCCCCCCC=CC(=O)OCCCC,4.246400000000004
CCOC(C)CC,1.8214
CCCCCCCC1CCCC(=O)O1,3.4426000000000023
CCCCCCCCC1CCC(=O)O1,3.4426000000000023
CCCCOC=O,0.9595
OCc1ccco1,0.7719
CC(C)COC(=O)CCc1ccco1,2.4114000000000004
CCCCCC1CCCC(=O)O1,2.6624000000000008
CCCCOC(=O)c1ccco1,2.2365000000000004
CCCCCCC(=O)OCCCC,3.3001000000000023
CCCCCCC(=O)OCC(C)C,3.156000000000001
CC(C)(CO)Cc1ccccc1,2.2476000000000003
CCCCCC(=O)OCC(C)C,2.765900000000001
CC1=CCC(C/C=C(\C)CO)C1(C)C,3.307500000000002
CCOC(=O)OC1C(C)CCC(C)C1C,3.2302000000000017
CC1=CCCC(C)(C)C1/C=C/C(=O)CC(C)C,4.540300000000004
CCCCCCCCCCCC(=O)OCCCC,5.250600000000005
CCCCOC(=O)CCC(C)=O,1.6989
C=CCCCCCCCCOC(=O)CC,3.8563000000000023
COc1nccnc1CC(C)C,1.6837
CC(=O)OCC(C)C,1.2055
Cc1nccnc1CC(C)C,1.9835200000000002
CCCCOC(=O)C(C)CCC,2.765900000000001
CCCCCCCCC(=O)OCCCC,4.080300000000004
CCCCCCCC(=O)OCCCC,3.6902000000000026
CCCCCCCC/C=C\CCCCCCCC(=O)OCCCC,7.367200000000008
CC=CCC(=O)OCCCC,2.2959000000000005
CC(C)CC(O)Cc1ccccc1,2.6361000000000008
CC(C)(C)c1ccc(O)cc1,2.689700000000001
CCCCC1OC(=O)c2ccccc21,3.088300000000001
CCCCOC(=O)c1ccccc1O,2.3491000000000013
CCCCCCCCCCCCCCCCCC(=O)OCCCC,7.591200000000009
CCC(C)c1nccs1,2.656600000000001
CCCCCC#CC(=O)OCCC(C)C,3.159400000000001
CCCCCCCC=CCO,2.8954000000000018
CCC(C)N=C=S,1.8877
CCCCCC1=CCCC1=O,2.8560000000000008
CC/C=C\CC=O,1.5416
CCCCCCCCCCC=CC#N,4.596980000000005
COC(=O)c1ccccc1N/C=C1\CCC(C)=CC1C,4.145200000000003
C/C=C(\C)C(=O)OCCCC,2.2959000000000005
CCCCOC(=O)CCCC,2.5199000000000007
CCCCC(=O)OCC(C)C,2.375800000000001
COC1CCc2ccccc21,2.3203000000000005
CCCC(=O)c1ccccc1,2.6694000000000013
CCCCC1(CC)CCC(=O)OC1,2.910000000000001
CCCCOC(=O)CCC,2.1298000000000004
CCCC(=O)OCC=Cc1ccccc1,3.0431000000000017
c1ccc(CC2OCCO2)cc1,1.602
Cn1c(=O)c2c(ncn2C)n(C)c1=O,-1.0293
CC1CCC2OC23CCC2C(C2(C)C)C13C,3.6262000000000025
CCCCCCCO,1.9491
CC1(C)C2CCC(C2)C1(C)O,2.1935000000000007
CCCCCCCCCCCCO,3.899600000000004
CCCCCCC=O,2.1557000000000004
O=C(C=Cc1ccccc1)OCc1ccccc1,3.443200000000002
C=C(C)[C@H]1CC[C@H](C)C[C@H]1O,2.359600000000001
C=C(C)C1CCC(C)CC1OC(C)=O,2.930400000000001
CC1=CCC2C(C1)C2(C)C,2.9987000000000013
CCOC(=O)c1ccccc1N,1.4455
C/C=C(\C)C(=O)OCC,1.5157
CC(=O)C(C)=O,0.1644000000000001
CCOc1cc(C(C)C)ccc1C,3.5171200000000016
CC1=CCC(C(C)C)CC1=O,2.567800000000001
CC(C)CCO,1.0248
CC(=O)CC/C=C(\C)CCC=C(C)C,4.048300000000003
CCCC(=O)C(C)=O,0.9446
C=C(C)C1CC=C(C)C(OC(=O)CC)C1,3.2406000000000024
CC12CCCC(O)(C1)C1CC(C)(C)C1CC2,3.7539000000000025
CC1(C)CC2C(C1)C1(C)CCCC2(C)C1O,3.609800000000003
CCOC(=O)C=Cc1ccccc1,2.2629
O=C1CC/C=C\CCCCCCCCCC1,4.806500000000004
CC1=CC(=O)C23C[C@@H]1C(C)(C)[C@@H]2CC[C@H]3C,3.594000000000003
COC(=O)CC(C)=O,0.13849999999999985
COC(=O)c1ccccc1,1.4732
CC(C)=CCC/C(C)=C/COC(=O)C(C)=C(C)C,4.578600000000004
CCOC=O,0.1793
CCCCCCCCCCCCOC(C)=O,4.470400000000004
CC(=O)OCC=C(C)C,1.5157
C[C@@H]1CC[C@H](C(C)(C)O)CC2=C1CC[C@H]2C,3.920000000000004
CCOC(=O)Cc1ccccc1,1.7922
CC(C)COC=O,0.8154
C=CCc1ccc(OC)c(O)c1,2.1293
SC1CCCC1,1.8588
CC=C(C)C=O,1.1515
C=CC(C)(O)CC/C=C(\C)CC,3.0599000000000016
CC(=O)OCCCc1ccccc1,2.1823
CC1=CCCC2(C)C(OC=O)C(C)CCC12C,3.710600000000003
C=CCc1ccc(O)cc1,2.1207000000000003
CCCCCC1C(=O)CCC1CC(=O)OC,2.725100000000001
CCCCC(CC)CO,2.1951000000000005
CCCC(C)C=Nc1ccccc1C(=O)OC,3.6117000000000026
O=C1CCCCCCCCCOCCCCCO1,3.850900000000003
CCCCCCC=CC(=O)OC,2.6860000000000013
CCCCC1OC(C)CC(C)(C)O1,3.106700000000002
CCCCCCCCCC(=O)OCC,3.6902000000000026
C(=CC1OCCO1)c1ccccc1,2.0727
CCCCCCCCCCOC(C)=O,3.6902000000000026
Nc1ccccc1C(=O)OCC=Cc1ccccc1,3.1390000000000016
O=C(OCC=Cc1ccccc1)c1ccccc1,3.556800000000002
O=C(Cc1ccccc1)OCC=Cc1ccccc1,3.4857000000000022
CCCCCOC=O,1.3496
C/C=C(\C)C(=O)OC/C=C/c1ccccc1,3.209200000000002
CCCCCCOC(C)OC,2.5757000000000003
COC(=O)c1ccccc1NC(C)=O,1.4315999999999998
C=CC(C)(CCC=C(C)C)OC(=O)c1ccccc1N,4.1167000000000025
CC/C=C\CCOC(=O)CCC,2.6860000000000013
CCCCCCCCCOC(C)=O,3.3001000000000023
CC(C)=CCCC(C)=CC1OCC(C)O1,3.440500000000002
C=C(C)[C@H]1CC(=O)[C@]2(C)O[C@@H]2C1,1.6991
CCCCCCCCCC(C)C(OC)OC,4.382100000000004
CCCCCC(=Cc1ccccc1)C(OCC)OCC,5.049400000000005
CC1=CCC(C(C)CCO)CC1,2.7513000000000014
CC(C)=CCCC(C)CCOC(=O)c1ccccc1,4.616000000000004
CCCCCC(=O)OCCC(C)CCC=C(C)C,4.882500000000005
CC(C)=CCCC(C)CCOC(=O)/C=C/c1ccccc1,5.0156000000000045
CC1=CCCC(C)(C)C1C=CC(C)O,3.3059000000000025
CCCCC(=O)OCCC(C)CCC=C(C)C,4.492400000000004
CC1=C(C=CC(C)O)C(C)(C)CCC1,3.450000000000002
CC(C)=CCCC(C)CCOC(=O)CC(C)C,4.3483000000000045
CC(=O)OC(C)C=CC1=C(C)CCCC1(C)C,4.020800000000003
CC(=O)OC(C)C=CC1C(C)=CCCC1(C)C,3.876700000000003
CCC(C)(CCCC(C)C)OC(C)=O,3.544500000000003
CC(C)C1CCC(CO)CC1,2.4411000000000005
OCCC1CCCCC1,1.9491
O=C1/C=C/CCCCCCCCCCCCO1,4.390500000000004
CC1=CC=C(C(C)C)CC1,3.3089000000000017
CC1(C)CCC[C@@]2(C)[C@H]1CC[C@@]1(C)OCC[C@H]21,4.408000000000004
CCOCOC1CCCCCCCCCCC1,4.670300000000005
CC1=CCC(C)C(C=O)C1,2.1777
CC(C)OC(=O)CC1=CCCCC1,2.8285000000000013
CCO[C@@H]1C[C@H](C)CC(C)(C)C1,3.2377000000000016
CC(C)C1OC(C)(C)OCC1(C)C,2.8201000000000014
CCCCOCCc1ccccc1,3.0458000000000016
O=C(c1ccccc1)c1ccccc1,2.917600000000001
CC(C)COC(=O)C=Cc1ccccc1,2.899000000000002
CC1=C(C=O)C(C)(C)CC=C1,2.4879000000000007
COc1cc(C)cc(O)c1,1.7092199999999995
CC(C)=CCC/C(C)=C/COC(=O)C(C)C,3.878300000000003
CC(C)c1ccc(CO)cc1,2.3023000000000007
CCCCCC(CC)OC(C)=O,2.908400000000001
C=CC(C)=CCC1OC1(C)C,2.6862000000000013
CC(=O)OCCC1CCCCC1,2.5199000000000007
C=CC(=C)CCC=C(C)C,3.4750000000000023
CC(=O)c1cc2c(cc1C)C(C)(C)C(C)CC2(C)C,4.792620000000005
CCCCC(CC)COC(=O)c1ccccc1O,3.765400000000004
CCCCCC(=O)OC/C=C(\C)CCC=C(C)C,4.802600000000004
CC(C)(O)CCc1ccccc1,2.3901000000000003
CC(C)=CCCC(C)=CC1OCCO1,3.0520000000000014
CC(C)=CCCC(C)CCOCC=O,2.9745000000000013
CC(=O)CCC(=O)O,0.4402
CC(C)c1ccc(C#N)cc1,2.681680000000001
O=C1CCC/C=C\CCCCCCCCCC1,5.1966000000000045
O=C1CCCCCCCCOCCCCCCO1,3.850900000000003
CCOc1cc(C2OC(C)CC(C)(C)O2)ccc1O,3.393500000000002
CC/C=C\CC1=C(C)CCC1=O,3.022100000000002
CCC=C1OC(=O)c2ccccc21,2.6079000000000008
CC(C)CCCCCCC=O,3.181900000000001
CC/C=C\CCOC(=O)C(C)CC,2.9320000000000013
CC/C=C\CCOC(=O)CC(C)C,2.9320000000000013
CCCCCCOC,2.2131
CC1=CCC(C(C)C)=CC1,3.3089000000000017
CC(=O)OCC1CCC(C)(C)C23CC4CC2C13C4(C)C,4.0381000000000045
CC1=CCC2C(C)=CCC(C(C)C)C2C1,4.581100000000005
COC(C=Cc1ccccc1)OC,2.3187000000000006
CC(=O)OC1CCCCCCCCCCC1,4.222800000000004
CCCc1ccc(O)c(OC)c1,2.3533
CCCC1CCC(=O)O1,1.4921
CCC1=C(O)C(=O)CC1,1.5714
CC1(C)C2CC=C(CCO)C1C2,2.3612
O=C1CCCCCC/C=C/CCCCCCC1,5.1966000000000045
C=CC(C)=CCC=C(C)C,3.4750000000000023
CC(OC=O)C1CCCC(C)(C)C1,2.7643000000000013
COC(C)(C)CCCC(C)C(C)O,2.5986000000000016
OC1CCCCC1,1.3114
CC(CC=O)CC(C)(C)C,2.6477000000000013
Nc1ccccc1C(=O)OC1CCCCC1,2.758300000000001
O=C(OC1CCCCC1)c1ccccc1,3.1761000000000017
CCCC(=O)OC1CCCCC1,2.6624000000000008
O=C(C=Cc1ccccc1)OC1CCCCC1,3.5757000000000017
CCCCCC(=O)OC1CCCCC1,3.4426000000000023
c1cnc(CC2CCCCC2)cn1,2.599400000000001
O=C(Cc1ccccc1)OC1CCCCC1,3.1050000000000013
CC(C)CC(=O)OC1CCCCC1,2.908400000000001
SCc1ccccc1,2.1164
O=COCCCc1ccccc1,1.7922
CCCCCCOC(=O)CCc1ccccc1,3.742700000000003
CC(C)(C)C1CCC(=O)CC1,2.791800000000001
CCC(=O)OCCCc1ccccc1,2.572400000000001
CC1(C)C(=O)[C@@]2(C)CC[C@@H]1C2,2.401700000000001
CCC/C=C/CO,1.335
CC/C=C/CCOCC=O,1.5582
COc1cccc(OC)c1O,1.4093999999999998
CC/C=C(/C)C(=O)OCC/C=C/CC,3.2422000000000017
CCCCCCCCC(OC)OC,3.355900000000002
c1ccc(CCCC2CCCO2)cc1,3.1883000000000017
CC(=O)CC(=O)c1ccccc1,1.8484
CCc1nccnc1C,1.34742
CCCC(=O)OCCC(C)CCC=C(C)C,4.102300000000004
CCCCCCC(=O)OC,2.1298000000000004
CC(C)=CCCC(C)CCOC=O,2.9320000000000013
C=CCOC(=O)CCC,1.5157
CC(=O)OCCC(C)CCCC(C)C,3.402000000000002
CCCCCCCCCCOC(=O)CCC,4.470400000000004
CCc1nccnc1CC,1.6014
CC(=O)OCc1ccco1,1.3427
CCCCCC1CC(=O)C=C(C)C1C(=O)OCC,3.2813000000000017
O=COC1CCCCCCCCCCC1,3.832700000000002
COC(C)OC,0.6252
CCCOC(C)OCCc1ccccc1,3.0183000000000018
CC(=O)C[C@@H]1CC[C@@H]2[C@@H](C1)[C@H](C)CC2(C)C,4.0640000000000045
CCCCCC=CC=CCO,2.6714000000000016
CC1OCC2(CO1)CC1CCC2C1,2.1856
OC1CCC2CCCCC2C1,2.3376
CCC1OCC2(CO1)CC(C)=CCC2C,3.1319000000000017
CC(C)C(=O)OC1CCC2CCCCC2C1,3.544500000000003
CCCCCCCCCC(OCC)OCC,4.526200000000004
CCCCCCCCCC(OC)OC,3.746000000000003
CC/C=C\CCCCCC=O,3.102000000000001
CCCCC/C=C\CCC(OCC)OCC,4.3022000000000045
C=CCCCCCCCC(=O)O,2.9877
CCCCC/C=C\CCCO,2.8954000000000018
CC(CC#N)CCCC(C)(C)O,2.477380000000001
CC1(C=O)CC(C)(C)C2CCCC=C21,3.3480000000000025
CCCCCCCC=CCOC(C)=O,3.4662000000000024
CC(C)(C)C(=O)OCCc1ccccc1,2.8184000000000013
C=CCCCCCCCCOC(C)=O,3.4662000000000024
CC1CC(C)(C)CC(=O)O1,1.7381
CCCCCCCCCCOC(=O)c1ccccc1N,4.5663000000000045
CCCCCCCCCCOC=O,3.3001000000000023
CC1(C)C2CCC1(C)C(OC(=O)c1ccccc1O)C2,3.7638000000000034
CCCCCCCCCCOC(=O)CC,4.080300000000003
C=C(C)c1ccc(C)cc1,3.0281200000000013
CC(=O)OCCCCCCCC(C)C,3.5461000000000027
C=CCSSSCC=C,3.3880000000000017
C=C[C@](C)(O)CC[C@@H]1[C@@]2(C)CCCC(C)(C)[C@H]2CC[C@@]1(C)O,4.697200000000006
CCCCC1(CCCC)CCC(=O)O1,3.4426000000000023
CC(O)CCO,-0.2504
CCCCOC(=O)CC(CC(=O)OCCCC)(OC(C)=O)C(=O)OCCCC,3.0984000000000016
O=CCOc1ccccc1,1.2643
CCCCCCCC(=O)Oc1ccc(C)cc1,4.260920000000003
CCCCSCCCC,3.3198000000000016
CCOC(=O)CCC(=O)OCC,0.8927999999999999
COC(=O)c1ccccc1C(=O)OC,1.2597999999999998
CCOC(=O)C=CC(=O)OCC,0.6688
CCc1ncc(C)nc1CC,1.90982
CCOC(=O)C(O)C(O)C(=O)OCC,-1.1656000000000004
CCC1CCC(CC)O1,2.354
c1coc(COCc2ccco2)c1,2.5894000000000004
CC1(C)C2CC=C(CCC=O)C1C2,2.9579000000000013
CC(=O)CC(C)(C)C1CCCCC1,3.5720000000000027
CC1(C)CCCC2(C)OC(=O)C=C12,2.438400000000001
CCOC(C)OCCc1ccccc1,2.6282000000000005
C=C(C)C1CCC(C)C(OC(C)=O)C1,2.930400000000001
C=CC(CCCCC)OC(C)=O,2.684400000000001
CCC(C)(O)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C,6.346800000000006
CC(C)CCOCCc1ccccc1,3.2918000000000016
CC(=O)CCC1=C(C)CCCC1(C)C,3.882200000000004
CCCCOC(C)=O,1.3496
CCCCCCC1CCCC1=O,3.3260000000000023
CC1=CC2CC(C3OCCO3)C1CC2C(C)C,3.2338000000000022
CCCc1ccc2c(c1)OCO2,2.3678
CCCCCCCCCCCCCC#N,5.211080000000004
O=C(CO)CO,-1.4599000000000002
CC=O,0.2052
CCOC(C)OCC,1.4054
CCC=O,0.5952999999999999
CC(=O)C=Cc1ccccc1,2.2888
CCC1OCC2(CC=CCC2)CO1,2.495800000000001
COC(=O)OC1CCCCCCC1,2.8823000000000016
CCOC(C)Oc1ccccc1,2.4479000000000006
CCCOC(C)OCCC,2.1856
C=CCCCCCCCCC(=O)OC,3.466200000000001
C=CCc1cc2c(c(OC)c1OC)OCO2,2.161
CC(C)=CCCC(C)CCOC(=O)C(C)C,3.9582000000000033
CC1(C)CCCC2=C1CC(C=O)CC2,3.4921000000000024
CCCCCC(=O)OCCC(C)C,3.156000000000001
C=Cc1ccc(OC)c(OC)c1,2.3468
Cc1coc2c1CC(C)CC2,2.7128200000000007
