smiles,regression_binding_score
CC1C2Cc3ccc(C(=O)NCCc4ccccc4-c4ccccc4)cc3C1(C)CCN2CC1CC1,8.0
CC1C2Cc3ccc(C(=O)NCc4ccc(-c5ccccc5)cc4)cc3C1(C)CCN2CC1CC1,7.59
CC1C2Cc3ccc(C(=O)NCc4ccc5ccccc5c4)cc3C1(C)CCN2CC1CC1,7.72
CC1C2Cc3ccc(C(=O)NCc4cccc5ccccc45)cc3C1(C)CCN2CC1CC1,7.75
CC1C2Cc3ccc(C(=O)NCc4ccccc4)cc3C1(C)CCN2CC1CC1,7.44
CC1C2Cc3ccc(C(=O)Nc4ccc(-c5ccccc5)cc4)cc3C1(C)CCN2CC1CC1,7.57
CC1C2Cc3ccc(C(=O)Nc4ccccc4)cc3C1(C)CCN2CC1CC1,6.57
CC1C2Cc3ccc(C(N)=O)c(N)c3C1(C)CCN2CC1CC1,8.49
CC1C2Cc3ccc(C(N)=O)c([N+](=O)[O-])c3C1(C)CCN2CC1CC1,7.47
CC1C2Cc3ccc(C(N)=O)cc3C1(C)CCN2C,7.72
CC1C2Cc3ccc(C(N)=O)cc3C1(C)CCN2CC1CC1,9.585
CC1C2Cc3ccc(C(N)=O)cc3C1(C)CCN2CC1CCCO1,7.145
CC1C2Cc3ccc(C(N)=O)cc3C1(C)CCN2CCc1ccccc1,7.94
CC1C2Cc3ccc(N)cc3C1(C)CCN2CC1CC1,7.7
CC1C2Cc3ccc(N)cc3C1(C)CCN2CC1CCCO1,7.16
CC1C2Cc3ccc(Nc4ccccc4)cc3C1(C)CCN2CC1CC1,8.42
CC1C2Cc3ccc(Nc4cccnc4)cc3C1(C)CCN2CC1CC1,8.0
CC1C2Cc3ccc(O)c([N+](=O)[O-])c3C1(C)CCN2CC1CC1,8.5
CC1C2Cc3ccc(O)cc3C1(C)CCN2,6.1850000000000005
CC1C2Cc3ccc(O)cc3C1(C)CCN2C,6.883333333333333
CC1C2Cc3ccc(O)cc3C1(C)CCN2CC1CC1,9.870000000000001
CC1C2Cc3ccc(O)cc3C1(C)CCN2CC1CCCO1,8.045
CC1C2Cc3ccc(O)cc3C1(C)CCN2CCC(=O)Nc1ccc2ncccc2c1,5.36
CC1C2Cc3ccc(O)cc3C1(C)CCN2CCC(=O)Nc1cccc2ccccc12,5.55
CC1C2Cc3ccc(O)cc3C1(C)CCN2CCC(=O)Nc1cccc2cccnc12,6.64
CC1C2Cc3ccc(O)cc3C1(C)CCN2CCC(=O)Nc1cccc2cnccc12,5.54
CC1C2Cc3ccc(O)cc3C1(C)CCN2CCC(=O)Nc1cccc2ncccc12,5.81
CC1C2Cc3ccc(O)cc3C1(C)CCN2CCC(=O)Nc1ccccc1,5.13
CC1C2Cc3ccc(O)cc3C1(C)CCN2CCC(=O)Nc1cnc2ccccc2c1,5.19
CC1C2Cc3ccc(O)cc3C1(C)CCN2CCc1ccccc1,7.66
CC1C2Cc3ccc4[nH]cnc4c3C1(C)CCN2CC1CC1,9.04
CC1C2Cc3ccc4c(=O)nc[nH]c4c3C1(C)CCN2CC1CC1,6.8
CC1C2Cc3ccc4c(N)ncnc4c3C1(C)CCN2CC1CC1,7.45
CC1C2Cc3ccc4c(NCc5ccccc5)ncnc4c3C1(C)CCN2CC1CC1,6.62
CC1C2Cc3ccc4n[nH]nc4c3C1(C)CCN2CC1CC1,8.86
CC1C2c3cc(N4CCN(C)CC4)ccc3CC(c3ccc(N4CCN(C)CC4)cc32)N1C,5.5
CC1C2c3cc(N4CCN(C)CC4)ccc3CC(c3ccc(N4CCN(C)CC4)cc32)N1CC1CC1,5.8
CC1C2c3cc(NCc4ccccc4)ccc3CC(c3ccc(NCc4ccccc4)cc32)N1C,6.19
CC1C2c3cc(NCc4ccccc4)ccc3CC(c3ccc(NCc4ccccc4)cc32)N1CC1CC1,7.51
CC1C2c3cc(Nc4ccccc4)ccc3CC(c3ccc(Nc4ccccc4)cc32)N1C,5.44
CC1C2c3cc(Nc4ccccc4)ccc3CC(c3ccc(Nc4ccccc4)cc32)N1CC1CC1,5.92
CC1C2c3cc(O)ccc3CC(c3ccc(O)cc32)N1C,6.02
CC1C2c3cc(O)ccc3CC(c3ccc(O)cc32)N1CC1CC1,6.69
CC1CC(=O)N(C2CCN(C3CCCCCCC3)CC2)c2ccccc21,7.56
CC1CC(C)(c2cccc(O)c2)C(C)CN1CCc1ccccc1,7.0
CC1CC2=C(C3Oc4c(O)ccc5c4C34CCN(CC3CC3)C(C5)C4(O)C2)N(Cc2ccccc2)C1=O,9.085
CC1CC2C3Cc4ccc(O)c5c4C2(CCN3C)C(O5)C1O,5.8
CC1CC2CC(C1)CC(N1C3CCCC1CC(n1c(=O)c(C(=O)O)nc4ccccc41)C3)C2,6.16
CC1CC2CC(c3cccc(O)c3)(CCN2C)C1,6.52
CC1CC2CC(c3cccc(O)c3)(CCN2CCc2ccccc2)C1,7.04
CC1CCC(CN2C3=NCC(C)N3CC2C2CCCCC2)CC1,5.3
CC1CCC(CN2C3=NCC(C4CCCCC4)N3CC2C2CCCCC2)CC1,6.19
CC1CCC2(c3cccc(O)c3)CCN(C)C1C2,7.41
CC1CCC2(c3cccc(O)c3)CCN(CCc3ccccc3)C1C2,7.27
CC1CCc2c(nc3sc4c(c3c2N)CCCC4)C1,5.66
CC1CN(C)CCC1(C)c1cccc(O)c1,6.08
CC1CN(CC(Cc2ccccc2)C(=O)NC(CCCCN)C(=O)O)CCC1(C)c1cccc(O)c1,6.24
CC1CN(CC(Cc2ccccc2)C(=O)NC(CCCN)C(=O)O)CCC1(C)c1cccc(O)c1,6.7
CC1CN(CC2CC2)CCC1(C)c1cccc(C(N)=O)c1,6.85
CC1CN(CCC(=O)N(CC2CC2)C(Cc2ccccc2)C(=O)O)CCC1(C)c1cccc(O)c1,5.66
CC1CN(CCC(=O)NC(CCc2ccccc2)C(=O)O)CCC1(C)c1cccc(O)c1,6.16
CC1CN(CCC(O)C2CCCCC2)CCC1(C)c1cccc(O)c1,8.62
CC1CN(CCC(O)C2CCCCC2)CCC1(C)c1ccccc1,6.13
CC1CN(CCCOC(=O)C2Cc3ccc(O)cc3CN2)CCC1(C)c1cccc(O)c1,7.6
CC1CN(CCCc2ccccc2)CCC1(C)c1cccc(C(N)=O)c1,6.85
CC1CN(CCOC(=O)C2Cc3ccc(O)cc3CN2)CCC1(C)c1cccc(O)c1,6.8
CC1CN(CCc2ccccc2)C(CCCc2ccccc2)CC1(C)c1cccc(O)c1,6.59
CC1CN(CCc2ccccc2)C(CCN)CC1(C)c1cccc(O)c1,6.29
CC1CN(CCc2ccccc2)C(CCNC(=O)c2ccccc2)CC1(C)c1cccc(O)c1,6.7
CC1CN(CCc2ccccc2)C(CCc2ccccc2)CC1(C)c1cccc(O)c1,6.1
CC1CN(CCc2ccccc2)C(Cc2ccccc2)CC1(C)c1cccc(O)c1,6.04
CC1CN(CCc2ccccc2)C(c2ccccc2)CC1(C)c1cccc(O)c1,6.54
CC1CN(CCc2ccccc2)CCC1(C)c1cccc(C(N)=O)c1,7.02
CC1CN(CCc2ccccc2)CCC1(C)c1cccc(CO)c1,6.08
CC1CN(CCc2ccccc2)CCC1(C)c1cccc(N)c1,5.85
CC1CN(CCc2ccccc2)CCC1(C)c1cccc(O)c1,7.67
CC1CN(Cc2cc3ccccc3o2)CCC1(C)c1cccc(C(N)=O)c1,6.52
CC1CN(Cc2ccc(C(C)(C)C)cc2)CCC1(C)c1cccc(C(N)=O)c1,6.92
CC1CN(Cc2ccc(N(C)C)cc2)CCC1(C)c1cccc(C(N)=O)c1,6.34
CC1CN(Cc2ccc3ccccc3n2)CCC1(C)c1cccc(C(N)=O)c1,6.22
CC1CN(Cc2cccc(O)c2)CCC1(C)c1cccc(C(N)=O)c1,6.85
CC1CN(Cc2ccccc2)CCC1(C)c1cccc(C(N)=O)c1,6.68
CC1CN(Cc2cccn2S(=O)(=O)c2ccccc2)CCC1(C)c1cccc(C(N)=O)c1,6.68
CC1CN(c2nc3ccccc3n2C2CCN(C3(C)CCCCCCC3)CC2)CC(C)N1,7.79
CC1CN(c2nc3ccccc3n2C2CCN(C3(CO)CCCCCCC3)CC2)CCN1,6.5
CC1CN2CC(C3CCCCC3)NCC2CC1(C)c1cccc(O)c1,8.36
CC1CN2CC(Cc3ccccc3)NCC2CC1(C)c1cccc(O)c1,7.1
CC1CN2CC(c3ccccc3)CCC2CC1(C)c1cccc(O)c1,6.7225
CC1CN2CC(c3ccccc3)N(C)CC2CC1(C)c1cccc(O)c1,8.14
CC1CN2CC(c3ccccc3)N(Cc3ccccc3)CC2CC1(C)c1cccc(C(N)=O)c1,6.34
CC1CN2CC(c3ccccc3)N(Cc3ccccc3)CC2CC1(C)c1cccc(O)c1,6.96
CC1CN2CC(c3ccccc3)NCC2CC1(C)c1cccc(C(N)=O)c1,8.3
CC1CN2CC(c3ccccc3)NCC2CC1(C)c1cccc(O)c1,7.1850000000000005
CC1CN2CCCCC2CC1(C)c1cccc(O)c1,6.28
CC1CN2CCCN(Cc3ccccc3)CC2CC1(C)c1cccc(O)c1,6.27
CC1CN2CCN(C(=O)Cc3ccccc3)CC2CC1(C)c1cccc(O)c1,6.27
CC1CN2CCN(C(=O)Nc3ccccc3)CC2CC1(C)c1cccc(O)c1,6.38
CC1CN2CCN(C(=O)c3ccccc3)CC2CC1(C)c1cccc(O)c1,6.92
CC1CN2CCN(CC3CCCCC3)CC2CC1(C)c1cccc(O)c1,7.26
CC1CN2CCN(CCCc3ccccc3)CC2CC1(C)c1cccc(O)c1,6.02
CC1CN2CCN(CCc3ccccc3)CC2CC1(C)c1cccc(O)c1,7.2
CC1CN2CCN(Cc3ccc(O)cc3)CC2CC1(C)c1cccc(O)c1,6.57
CC1CN2CCN(Cc3ccc4ccccc4c3)CC2CC1(C)c1cccc(O)c1,6.01
CC1CN2CCN(Cc3cccc(O)c3)CC2CC1(C)c1cccc(O)c1,7.25
CC1CN2CCN(Cc3cccc(OCc4ccccc4)c3)CC2CC1(C)c1cccc(O)c1,7.48
CC1CN2CCN(Cc3cccc(Oc4ccccc4)c3)CC2CC1(C)c1cccc(O)c1,7.62
CC1CN2CCN(Cc3cccc4ccccc34)CC2CC1(C)c1cccc(O)c1,6.64
CC1CN2CCN(Cc3ccccc3)CC2CC1(C)c1cccc(O)c1,7.6
CC1CN2CCN(Cc3ccccc3O)CC2CC1(C)c1cccc(O)c1,7.58
CC1CN2CCN(Cc3ccccn3)CC2CC1(C)c1cccc(O)c1,6.41
CC1CN2CCN(Cc3cccnc3)CC2CC1(C)c1cccc(O)c1,6.4
CC1CN2CCN(Cc3ccco3)CC2CC1(C)c1cccc(O)c1,6.37
CC1CN2CCN(Cc3cccs3)CC2CC1(C)c1cccc(O)c1,7.81
CC1CN2CCN(Cc3ccoc3)CC2CC1(C)c1cccc(O)c1,6.92
CC1CN2CCN(Cc3ccsc3)CC2CC1(C)c1cccc(O)c1,7.42
CC1CN2CCN(c3ccccc3)CC2CC1(C)c1cccc(O)c1,5.43
CC1CN=C2N1CC(C1CCCCC1)N2C(C)C12CC3CC(CC(C3)C1)C2,5.71
CC1CN=C2N1CC(C1CCCCC1)N2CCC1CC2CCC1C2,5.35
CC1CN=C2N1CC(C1CCCCC1)N2CCCC1CCCCC1,5.61
CC1COCCN1S(=O)(=O)c1ccccc1-c1ccc(CN2CCN(C)CC2)cc1,7.89
CC1COCCN1S(=O)(=O)c1ccccc1-c1ccc(CNC2CCOCC2)cc1,7.85
CC1C[NH+](CC(Cc2ccccc2)C(=O)NCC(=O)[O-])CCC1(C)c1cccc(O)c1,7.0
CC=C(C)C(=O)OC1CC(C(=O)OC)C2(C)CCC3C(=O)OC(c4ccoc4)CC3(C)C2C1=O,6.57
CC=C1CC23Cc4c([nH]c5ccccc45)C1C21CCN(C)C3Cc2ccc(OC)c(O)c21,6.14
CC=CC(=O)C1CC2(C)C(CCC3(C)C(C(=O)OC)CC(OC(C)=O)C(=O)C32)C(=O)O1,6.5
CC=CC(=O)OC1CC(C(=O)OC)C2(C)CCC3C(=O)OC(c4ccoc4)CC3(C)C2C1=O,7.78
CCC(=C(CC)c1ccc(O)cc1)c1ccc(O)cc1,5.34
CCC(=C(c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,5.2
CCC(=O)C(CC(C)N(C)C)(c1ccccc1)c1ccccc1,6.29
CCC(=O)N(C)C1CC(C(=O)OC)C2(C)CCC3C(=O)OC(c4ccoc4)CC3(C)C2C1=O,8.5
CCC(=O)N(CC)C1CC(C(=O)OC)C2(C)CCC3C(=O)OC(c4ccoc4)CC3(C)C2C1=O,6.84
CCC(=O)N(c1ccccc1)C1(C(=O)OC)CCN(CCc2ccccc2)CC1,7.37
CCC(=O)N(c1ccccc1)C1(C(=O)OC)CCN(CCc2ccccc2)CC1C,8.26
CCC(=O)N(c1ccccc1)C1(COC)CCN(CCc2ccccc2)CC1,7.2
CCC(=O)N(c1ccccc1)C1CCN(CC(O)c2ccccc2)CC1C,6.91
CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1,6.26
CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1C,7.24
CCC(=O)N1CCC(NC(=O)C(N)Cc2c(C)cc(O)cc2C)c2cc(Cc3ccccc3)ccc21,6.73
CCC(=O)NC1CC(C(=O)OC)C2(C)CCC3C(=O)OC(c4ccoc4)CC3(C)C2C1=O,6.465
CCC(=O)OC1CC(C(=O)OC)C2(C)CCC3C(=O)OC(c4ccoc4)CC3(C)C2C1=O,7.095000000000001
CCC(=O)OCCNc1cc(Sc2nc3ccccc3[nH]2)c2nonc2c1[N+](=O)[O-],5.16
CCC(=O)OCCNc1cc(Sc2nc3ccccc3s2)c2nonc2c1[N+](=O)[O-],5.09
CCC(=O)OCCNc1cc(Sc2nccn2C)c2nonc2c1[N+](=O)[O-],5.02
CCC(C)(C(=O)NC1CCCC1)N(Cc1ccco1)C(=O)c1ccccn1,4.99
CCC(C)(C(=O)NC1CCCC1)N(Cc1cccs1)C(=O)c1ccccn1,5.79
CCC(C)(C(=O)NC1CCCCC1)N(Cc1ccco1)C(=O)c1ccccn1,6.743333333333333
CCC(C)(C(=O)NC1CCCCC1)N(Cc1ccco1)C(=O)c1cnccn1,5.67
CCC(C)(C(=O)NC1CCCCC1)N(Cc1cccs1)C(=O)c1ccccn1,7.22
CCC(C)(C)C(C)(O)C1CC23CCC1(OC)C1Oc4c(O)ccc5c4C12CCN(CC1CC1)C3C5,8.25
CCC(C)(C)C1CCC(N2CCC(N3C(=O)Cc4ccccc43)CC2)CC1,6.8
CCC(CC)CN1CCCc2cc(Oc3ccc(C(N)=O)cn3)ccc2C1,7.21
CCC(O)(C1CC23C=CC1(OC)C1Oc4c(O)ccc5c4C12CCN(CC1CC1)C3C5)C(C)(C)C,8.02
CCC(O)(C1CC23CCC1(OC)C1Oc4c(O)ccc5c4C12CCN(CC1CC1)C3C5)C(C)(C)C,8.0
CCC(O)(CC)c1ccc(C2(c3cccc(C(N)=O)c3)CCN(CC3CC3)CC2)cc1,7.1
CCC(O)(c1ccccc1)C1CC23C=CC1(OC)C1Oc4c(O)ccc5c4C12CCN(CC1CC1)C3C5,8.14
CCC(O)c1cc2c(cc1O)C13CCCCC1C(C2)N(CC1CCC1)CC3,7.14
CCC(c1ccccc1)N1CCC2(CC1)C(=O)NCN2c1ccccc1,7.22
CCC1(COC)CC(C(=O)OC)C2(C)CCC3C(=O)OC(c4ccoc4)CC3(C)C2C1=O,6.6
CCC1(c2cccc(C(N)=O)c2)C2CN(CC3(O)Cc4ccccc4C3)CC21,7.22
CCC1(c2cccc(NS(C)(=O)=O)c2)C2CN(CC3(O)Cc4ccccc4C3)CC21,7.38
CCC1(c2cccc(NS(C)(=O)=O)c2)C2CN(CCCC3(O)CCCCC3)CC21,7.8
CCC12CCN(C)CC1Oc1ccc(O)cc12,6.35
CCC12CCN(CC(O)c3ccccc3)CC1Oc1ccc(O)cc12,5.6475
CCC12CCN(CC3(O)CC3)C(Cc3ccc(O)cc31)C2(C)C,10.4
CCC12CCN(CC3CC3)C(C(=O)c3ccc(C(N)=O)cc31)C2C,9.33
CCC12CCN(CC3CC3)C(C(=O)c3ccc(N)cc31)C2C,8.55
CCC12CCN(CC3CC3)C(C(=O)c3ccc(Nc4ccccc4)cc31)C2C,8.23
CCC12CCN(CC3CC3)C(C(=O)c3ccc(O)cc31)C2C,8.956666666666665
CCC12CCN(CC3CC3)CC1Oc1c(O)cccc12,5.0
CCC12CCN(CC3CC3)CC1Oc1ccc(O)cc12,7.47
CCC12CCN(CCc3ccc([N+](=O)[O-])cc3)CC1Oc1c(O)cccc12,6.14
CCC12CCN(CCc3ccccc3)CC1Oc1c(O)cccc12,5.65
CCC12CCN(CCc3ccccc3)CC1Oc1ccc(O)cc12,6.345
CCC1C(=O)N(C2CCN(C(C)CC(c3ccccc3)c3ccccc3)CC2)c2ccccc21,5.38
CCC1C(=O)N(C2CCN(C3CCC(C(C)C)CC3)CC2)c2ccccc21,7.08
CCC1C(=O)N(C2CCN(C3CCC4CCCc5cccc3c54)CC2)c2ccccc21,6.78
CCC1C(=O)N(C2CCN(C3CCCCCCC3)CC2)c2ccccc21,7.36
CCC1C(=O)N(C2CCN(C3CCCc4ccccc43)CC2)c2ccccc21,7.25
CCC1C(=O)N(C2CCN(C3CCc4ccccc4C3)CC2)c2ccccc21,7.32
CCC1C(=O)N(C2CCN(CC=Cc3ccccc3)CC2)c2ccccc21,5.86
CCC1C(=O)N(C2CCN(CCC(c3ccccc3)c3ccccc3)CC2)c2ccccc21,7.05
CCC1C(=O)N(C2CCN(CCCc3ccccc3)CC2)c2ccccc21,6.33
CCC1C(=O)N(C2CCN(Cc3cccc4[nH]ccc34)CC2)c2ccccc21,7.89
CCC1CC(C)(c2cccc(O)c2)C(C)CN1CCc1ccccc1,6.15
CCC1CN2CCC3(Nc4cccc(OC)c4C3=O)C2CC1C(=COC)C(=O)OC,7.1
CCC1Cc2ccc(O)cc2C(C)(C)C1N,6.46
CCCC#Cc1occc1C1CC2(C)C(CCC3(C)C(C(=O)OC)CC(OC(C)=O)C(=O)C32)C(=O)O1,5.03
CCCC(=O)N1CCC(NC(=O)C(N)Cc2c(C)cc(O)cc2C)c2cc(Cc3ccccc3)ccc21,7.3
CCCC(=O)OC1CC(C(=O)OC)C2(C)CCC3C(=O)OC(c4ccoc4)CC3(C)C2C1=O,7.1899999999999995
CCCC(=O)OCCNc1cc(Sc2nccn2C)c2nonc2c1[N+](=O)[O-],4.89
CCCC(C)(O)C1CC23C=CC1(OC)C1Oc4c(O)ccc5c4C12CCN(C)C3C5,8.62
CCCC(C)CN1CCC(c2ccc(C(=O)N(C)C)cc2)(c2cccc(O)c2)CC1,6.82
CCCC(C)CN1CCC(c2ccc(C(O)(CC)CC)cc2)(c2cccc(C(N)=O)c2)CC1,7.35
CCCC(C)CN1CCC(c2cccc(C(N)=O)c2)(c2ncc(C(=O)N(CC)CC)cn2)CC1,7.19
CCCC(C)CN1CCC(c2cccc(O)c2)(c2ncc(C(=O)N(CC)CC)cn2)CC1,6.85
CCCC(c1ccccc1)N1CCC(O)(c2ccccc2)CC1,6.61
CCCC(c1ccccc1)N1CCC2(CC1)C(=O)NCN2c1ccccc1,7.65
CCCC12CCN(C)CC1Oc1ccc(O)cc12,5.78
CCCC1CC(C)(c2cccc(O)c2)C(C)CN1,6.16
CCCC1CC(C)(c2cccc(O)c2)C(C)CN1C,6.66
CCCC1CC(C)(c2cccc(O)c2)C(C)CN1CC,6.57
CCCC1CC(C)(c2cccc(O)c2)C(C)CN1CCC,6.44
CCCC1CC(C)(c2cccc(O)c2)C(C)CN1CCCc1ccccc1,7.13
CCCC1CC(C)(c2cccc(O)c2)C(C)CN1CCc1ccccc1,6.96
CCCC1CC(C)(c2cccc(O)c2)C(C)CN1Cc1ccccc1,6.44
CCCC1CCC(N2CCC(N3C(=O)Cc4ccccc43)CC2)CC1,6.72
CCCCC(=O)NC12Cc3c([nH]c4ccccc34)C3Oc4c(O)ccc5c4C31CCN(C)C2C5,6.7
CCCCC(=O)OC1CC(C(=O)OC)C2(C)CCC3C(=O)OC(c4ccoc4)CC3(C)C2C1=O,7.82
CCCCC(O)c1cc2c(cc1O)C13CCCCC1C(C2)N(CC1CCC1)CC3,7.89
CCCCC(c1ccccc1)N1CCC(O)(c2ccccc2)CC1,7.44
CCCCC(c1ccccc1)N1CCC(O)(c2ccccc2CN)CC1,7.82
CCCCC(c1ccccc1)N1CCC2(CC1)C(=O)NCN2c1ccccc1,7.89
CCCCC1(O)CCN(C(c2ccccc2)c2ccccc2)CC1,5.34
CCCCC12CCN(C)CC1Oc1ccc(O)cc12,5.72
CCCCC1CC(C)(c2cccc(O)c2)C(C)CN1CCc1ccccc1,6.7
CCCCCC(=O)OC1CC(C(=O)OC)C2(C)CCC3C(=O)OC(c4ccoc4)CC3(C)C2C1=O,7.16
CCCCCC(c1ccccc1)N1CCC(O)(c2ccccc2)CC1,6.66
CCCCCC(c1ccccc1)N1CCC(O)(c2ccccc2CN)CC1,7.52
CCCCCC12CCN(C)CC1Oc1ccc(O)cc12,6.01
CCCCCC=Cc1c(O)cc(CC=C(C)C)c2c1CC(O)O2,4.49
CCCCCCC(=O)NC12Cc3c([nH]c4ccccc34)C3Oc4c(O)ccc5c4C31CCN(C)C2C5,6.39
CCCCCCC(c1ccccc1)N1CCC(O)(c2ccccc2)CC1,6.48
CCCCCCC1(O)CCN(C(c2ccccc2)c2ccccc2)CC1,5.04
CCCCCCCCC(O)COc1ccc2c(c1)C13CCCCC1C(C2)N(CC1CCC1)CC3,8.08
CCCCCCCCCC(=O)Oc1ccc2c(c1)C13CCCCC1C(C2)N(CC1CCC1)CC3,9.7
CCCCCCCCCC(O)c1cc2c(cc1O)C13CCCCC1C(C2)N(CC1CCC1)CC3,7.59
CCCCCCCCCCN1CCC2(C)c3cc(O)ccc3CC1C2C,5.65
CCCCCCCCCCOc1ccc2c(c1)C13CCCCC1C(C2)N(CC1CCC1)CC3,7.28
CCCCCCCCCN1CCC2(C)c3cc(O)ccc3CC1C2C,5.9
CCCCCCCCN1CCC2(C)c3cc(O)ccc3CC1C2C,6.380000000000001
CCCCCCCN1CC(C)C(C)(c2cccc(O)c2)CC1CCC,7.24
CCCCCCCN1CCC2(C)c3cc(O)ccc3CC1C2C,6.82
CCCCCCN(CCc1ccccc1)CCc1cccc(O)c1,6.52
CCCCCCN1CC(C)C(C)(c2cccc(O)c2)CC1CCC,6.82
CCCCCCN1CCC2(C)c3cc(O)ccc3CC1C2C,6.51
CCCCCCN1CCCc2cc(Oc3ccc(C(N)=O)cn3)ccc2C1,6.93
CCCCCCNCc1ccc(OCc2ccccc2C(=O)Nc2ccc3nc(C)cc(N)c3c2)cc1,5.94
CCCCCN(CCc1ccccc1)CCc1cccc(O)c1,7.48
CCCCCN1CC(C)C(C)(c2cccc(O)c2)CC1CCC,6.24
CCCCCN1CCC2(C)c3cc(O)ccc3CC1C2C,6.885
CCCCCN1CCCc2cc(Oc3ccc(C(N)=O)cn3)ccc2C1,6.98
CCCCCNCc1ccc(N2CCCc3cc(C(N)=O)ccc32)cc1,6.0
CCCCCNCc1ccc(OCc2ccccc2C(=O)Nc2ccc3nc(C)cc(N)c3c2)cc1,5.44
CCCCN(C)C(c1cccc(O)c1)C(C)(C)C(=O)NCCc1ccccc1,7.13
CCCCN(CCCNC(=O)C1CCN(S(=O)(=O)N2CCOCC2)CC1)c1ccccc1,4.97
CCCCN(CCc1ccccc1)CCc1cccc(O)c1,7.65
CCCCN(Cc1cc2cc(C)ccc2[nH]c1=O)C(=O)c1ccccn1,5.23
CCCCN(Cc1cc2cc(OC)ccc2[nH]c1=O)C(=O)c1ccccn1,4.7
CCCCN(Cc1cc2ccccc2[nH]c1=O)C(=O)c1ccccn1,5.31
CCCCN1CC(C)C(C)(c2cccc(O)c2)CC1CCC,6.22
CCCCN1CC2CN(c3ccccc3)C3(CCN(C4CCC(C(C)C)CC4)CC3)C2C1,6.6
CCCCN1CCC(=C(c2ccccc2)c2ccc(C(=O)N(CC)CC)cc2)CC1,5.37
CCCCN1CCC2(C)c3cc(O)ccc3CC1C2C,7.210000000000001
CCCCN1CN(c2ccccc2)C2(CCN(C(c3ccccc3)c3ccccc3)CC2)C1=O,6.11
CCCCNC12Cc3c([nH]c4ccccc34)C3Oc4c(O)ccc5c4C31CCN(C)C2C5,6.74
CCCCNCCN1CN(c2ccccc2)C2(CCN(C3CCC(C)(C)c4ccccc43)CC2)C1=O,6.86
CCCCNCc1ccc(OCc2ccccc2C(=O)Nc2ccc3nc(C)cc(N)c3c2)cc1,5.23
CCCCOC(=O)N1CCC(c2ccccc2)(c2nccn2Cc2ccccc2)CC1,6.73
CCCCOC1CC(C(=O)OC)C2(C)CCC3C(=O)OC(c4ccoc4)CC3(C)C2C1=O,7.22
CCCCOCOC1CC(C(=O)OC)C2(C)CCC3C(=O)OC(c4ccoc4)CC3(C)C2C1=O,7.99
CCCCS(=O)(=O)NCc1ccc(CC(=O)N(C)C(CN2CCC(O)C2)c2ccccc2)cc1,8.98
CCCN(C)C1CCc2ccc(O)cc2C1(C)C,6.74
CCCN(CCC)C1CCc2ccc(O)cc2C1(C)C,6.26
CCCN(CCC)CC(O)Cn1cc(C=CC(=O)c2cccs2)c2ccccc21,5.17
CCCN(CCc1ccccc1)CCc1cccc(O)c1,7.7
CCCN1C(=O)C2(CCN(CC3CCCCCCC3)CC2)c2cc(C(C)C)ccc21,5.4
CCCN1CC2C(c3ccccc3)CCC1CN2Cc1ccc(C(=O)N(CC)CC)cc1,5.62
CCCN1CCC2(C)c3cc(O)ccc3CC1C2C,7.5249999999999995
CCCN1CCC23c4c5ccc(O)c4OC2C(=O)CCC3(OCCCc2ccccc2)C1C5,9.43
CCCN1CN(c2ccccc2)C2(CCN(C(c3ccccc3)c3ccccc3)CC2)C1=O,5.87
CCCN1CN(c2ccccc2)C2(CCN(C3CCC(C)(C)c4ccccc43)CC2)C1=O,5.86
CCCNC1CCc2ccc(O)cc2C1(C)C,6.6
CCCNCCN1CN(c2ccccc2)C2(CCN(C3CCC(C)(C)c4ccccc43)CC2)C1=O,7.35
CCCNCc1cc2c(cc1O)C13CCCCC1C(C2)N(CC1CCC1)CC3,6.46
CCCNCc1ccc(OCc2ccccc2C(=O)Nc2ccc3nc(C)cc(N)c3c2)cc1,5.51
CCCNc1nc2cc3c(cc2s1)CC1C2CCCCC32CCN1CC1CC1,8.8
CCCOC1(c2ccccc2)CCN(C(c2ccccc2)c2ccccc2)CC1,5.83
CCCOC1CC(C(=O)OC)C2(C)CCC3C(=O)OC(c4ccoc4)CC3(C)C2C1=O,7.29
CCCOCOC1CC(C(=O)OC)C2(C)CCC3C(=O)OC(c4ccoc4)CC3(C)C2C1=O,8.47
CCCOc1ccc(C(=O)NNC(=S)NC(=O)CC)cc1,5.1
CCCOc1cccc(-c2cc(C(=O)NN=Cc3ccccn3)c3ccccc3n2)c1,5.07
CCCS(=O)(=O)NCc1ccc(CC(=O)N(C)C(CN2CCC(O)C2)c2ccccc2)cc1,8.62
CCCS(=O)(=O)Nc1ccc(NCC(=O)N(C)C(CN2CCC(O)C2)c2ccccc2)cc1,8.45
CCCc1ccc(C2(O)CCN(C(c3ccccc3)c3ccccc3)CC2)cc1,4.71
CCN(C(C)=O)C1CC(C(=O)OC)C2(C)CCC3C(=O)OC(c4ccoc4)CC3(C)C2C1=O,6.995
CCN(C(C)=O)c1nc2cc3c(cc2s1)CC1C2CCCCC32CCN1CC1CC1,7.89
CCN(C)C(=O)c1ccc(C2(c3cccc(O)c3)CCCN(CC3CC3)C2)cc1,7.18
