smiles,regression_binding_score
CCCN1CCC2c3ccccc3CCC21,7.395
CCCN1CCCC2c3cc(O)ccc3CCC21,8.41
CCCN1CCN(CCC)C2(COc3cccc(OC)c3C2)C1,5.52
CCCN1CCN(CCCCN2C(=O)CC3(CCCC3)CC2=O)CC12COc1cccc(OC)c1C2,4.8
CCCN1CCN(Cc2ccccc2)CC12COc1cccc(OC)c1C2,4.8
CCCN1CCN(c2nc3ccsc3n3cccc23)CC1,7.03
CCCN1CCc2cccc3c2C1Cc1ccc2c(C)c(C)oc2c1-3,6.29
CCCN1CCc2cccc3c2C1Cc1ccc2c(c1-3)OC(C)(C)C2,6.2
CCCN1CCc2cccc3c2C1Cc1ccc2c(c1-3)OC(C)C2,6.47
CCCN1CCc2cccc3c2C1Cc1ccc2c(c1-3)OC(C)C2C,7.05
CCCN1CCc2cccc3c2C1Cc1ccc2cc(C)oc2c1-3,6.5
CCCN1CCc2cccc3c2C1Cc1cccc(N)c1-3,6.56
CCCN1CCc2cccc3c2C1Cc1cccc(NC(=O)CCCCC2CCSS2)c1-3,6.6
CCCN1CCc2cccc3c2C1Cc1cccc(O)c1-3,7.265
CCCN1CCc2cccc3c2C1Cc1cccc(OC(=O)CCCCC2CCSS2)c1-3,7.154999999999999
CCCN1CCc2cccc3c2C1Cc1cccc(OC(=O)NC(C)(C)C)c1-3,6.84
CCCN1CCc2cccc3c2C1Cc1cccc(OC(=O)NCC)c1-3,6.845000000000001
CCCN1CCc2cccc3c2C1Cc1cccc(OC(=O)NCc2ccccc2)c1-3,6.82
CCCN1CCc2cccc3c2C1Cc1cccc(OC(=O)Nc2cccc4ccccc24)c1-3,6.91
CCCN1CCc2cccc3c2C1Cc1cccc(OCC=C(C)C)c1-3,6.83
CCCNC(=O)Nc1cccc(CCN2CCN(c3cccc4nc(C)ccc34)CC2)c1,8.3
CCCNC(=O)Oc1cccc2c1-c1cccc3c1C(C2)N(CCC)CC3,6.824999999999999
CCCNC1C(CCC)Cc2cccc(O)c2C1CCC,7.96
CCCNC1C(CCC)Cc2cccc(OC)c2C1CCC,8.12
CCCNC1CCc2c(OC)cccc2C1C,6.39
CCCNC1CCc2ccc3[nH]c(C(N)=O)cc3c2C1,7.555
CCCNC1CCc2cccc(O)c2C1CCC,8.54
CCCNC1CCc2cccc(OC)c2C1CC1CC1,7.925
CCCNC1CCc2cccc(OC)c2C1CCC,7.96
CCCNC1CCc2cccc(OC)c2C1CO,8.27
CCCNC1Cc2cccc3[nH]c(=O)n(c23)C1,7.24
CCCNc1nccc(C2CCCN(CCc3c[nH]c4ccccc34)C2)n1,7.24
CCCOc1ccc(CN2CCN(Cc3cc4ccccc4o3)CC2)cc1,5.33
CCCOc1ccc2[nH]cc(CCN)c2c1,7.06
CCCOc1cccc(CN2CCN(Cc3cc4ccccc4o3)CC2)c1,6.11
CCCOc1ccccc1CN1CCN(Cc2cc3ccccc3o2)CC1,5.61
CCCS(=O)(=O)Nc1cccc(CCN2CCN(c3cccc4nc(C)ccc34)CC2)c1,8.8
CCCc1ccccc1N1CCN(CCCCCC(=O)NC2CCCc3ccccc32)CC1,6.78
CCCc1ccccc1OC(C)C1=NCCN1,7.86
CCCc1ccccc1OCC1=NCCN1,7.1
CCCn1cc(C2CCC(N3CCN(c4cccc5[nH]ccc45)CC3)CC2)c2cc(C#N)ccc21,6.09
CCN(C(C)=O)c1cccc(CC2CCN(CCOc3cccc4nc(C)ccc34)CC2)c1,8.3
CCN(CC)C(=O)C1(c2ccccc2)CC1CNCC(O)COc1cccc2[nH]ccc12,7.345
CCN(CC)C(=O)C1C=C2c3cccc4[nH]cc(c34)CC2N(C(=O)Nc2ccccc2)C1,5.44
CCN(CC)C(=O)C1C=C2c3cccc4[nH]cc(c34)CC2NC1,8.52
CCN(CC)C(=O)NC1CC2c3cccc4c3C(=CC4)CC2N(C)C1,8.27
CCN(CC)CCCOC(=O)N1c2ccccc2Sc2ccccc21,6.35
CCN(CC)CCCc1cn(CCCN2CCN(c3ccccc3OC)CC2)nn1,6.42
CCN(CC)CCc1c[nH]c2ccc(OC)cc12,8.22
CCN(CC)CCc1c[nH]c2cccc(O)c12,7.31
CCN(CC)CCc1c[nH]c2ccccc12,6.75
CCN(c1cccc(N2CCN(C)CC2)c1)S(=O)(=O)c1ccc2ccccc2c1,6.31
CCN1C(=O)COc2c(CCN3CCN(c4cccc5nc(C)ccc45)CC3)cccc21,9.9
CCN1C(=O)COc2ccc(CC3CCN(CCOc4cccc5nc(C)ccc45)CC3)cc21,9.05
CCN1C(=O)COc2ccc(CCN3CCN(c4cccc5nc(C)ccc45)CC3)cc21,9.3
CCN1C(=O)COc2ccc(CN3CCN(CCOc4cccc5nc(C)ccc45)CC3)cc21,8.15
CCNC(=O)Nc1cccc(CC2CCN(CCOc3cccc4nc(C)ccc34)CC2)c1,7.5
CCNC(=O)Nc1cccc(CCN2CCN(c3cccc4nc(C)ccc34)CC2)c1,8.7
CCNC(=O)c1ccc(-c2ccc3c(c2)CCN(CCN2CCCC2C)C3=O)cc1,5.0
CCNC(=O)c1cccc(NC2=NC3(CCCCC3)N=C(N)N2)c1,5.17
CCOC(=O)C1CCN(CC2COc3ccc4[nH]c(C(=O)OC)cc4c3O2)CC1,8.92
CCOC(=O)CN1CCN(c2nc3ccsc3n3cccc23)CC1,6.59
CCOC(=O)Cn1c(NCCCN2CCN(c3ccccc3)CC2)nc2c1c(=O)n(C)c(=O)n2C,6.23
CCOC(=O)N1CCN(c2nc3ccsc3n3cccc23)CC1,4.47
CCOC(=O)Nc1cccc(CCN2CCN(c3cccc4nc(C)ccc34)CC2)c1,8.9
CCOC(=O)c1[nH]c2ccccc2c1CCN(C)C,5.75
CCOC(=O)c1cccc(NC2=NC3(CCCCC3)N=C(N(C)C)N2)c1,6.94
CCOC(=O)c1cccc(NC2=NC3(CCCCC3)N=C(N)N2)c1,6.15
CCOC(=O)c1ccccc1N1CCN(CCN2C(=O)CC3(CCCC3)CC2=O)CC1,8.39
CCOC(=O)c1ncn2c1COc1c(CCN3CCN(c4cccc5nc(C)ccc45)CC3)cccc1-2,9.2
CCOC1(CC)c2cccc3c2-c2c1ccc1c2C(C3)N(C)CC1,8.23
CCOc1cc2c(cc1OC)-c1c(OC)c(OC)cc3c1C(C2)N(C)CC3,6.3
CCOc1ccc(CN2CCN(Cc3cc4ccccc4o3)CC2)cc1,5.48
CCOc1ccc2cccc(N3CCN(CCCCn4ncc(=O)n(C)c4=O)CC3)c2c1,8.68
CCOc1cccc(CN2CCN(Cc3cc4ccccc4o3)CC2)c1,5.76
CCOc1cccc(OCC)c1OCCNCCOc1ccccc1OCc1ccccc1,7.5
CCOc1cccc2c1OC(CN1C3CCC1CC(O)(c1ccc4ccccc4c1)C3)CO2,8.23
CCOc1cccc2c1OC(CN1C3CCC1CC(O)(c1ccccc1)C3)CO2,8.52
CCOc1cccc2c1OC(CN1C3CCC1CC(O)(c1ccccn1)C3)CO2,7.21
CCOc1cccc2c1OC(CN1C3CCC1CC(O)(c1csc4ccccc14)C3)CO2,7.78
CCOc1ccccc1CN1CCN(Cc2cc3ccccc3o2)CC1,6.33
CCOc1ccccc1N1CCN(CCCCCn2cnc3ccccc3c2=O)CC1,8.98
CCOc1ccccc1N1CCN(CCCCCn2cnc3sc(C)c(C)c3c2=O)CC1,8.99
CCOc1ccccc1N1CCN(CCCCn2ncc(=O)n(C)c2=O)CC1,9.18
CCOc1ccccc1OCCNCC1COC(c2ccccc2)(c2ccccc2)O1,9.05
CCOc1ccccc1OCCNCCOc1ccccc1OCc1ccccc1,8.3
CCS(=O)(=O)Nc1cccc(N2CCN(CCCCNS(=O)(=O)c3ccc(C)cc3)CC2)c1,6.85
CCc1[nH]c2ccc(OC)cc2c1CCN(C)C,6.77
CCc1c(C(=O)N2CCc3cc4ccnc(N5CCN(C)CC5)c4cc32)cnn1-c1ccc(C#N)cc1,8.9
CCc1c(C(=O)N2CCc3cc4ccnc(N5CCNCC5)c4cc32)cnn1-c1ccc(C#N)cc1,8.9
CCc1cc2c(s1)CC1c3cc(O)c(OC)cc3CCN1C2,6.0
CCc1ccc2[nH]cc(CCN(C)C)c2c1,7.82
CCc1ccc2[nH]cc(CCN)c2c1,7.7
CCc1ccc2c(c1)OC(CNCCCNC1=NCCCN1)CC2,8.4
CCc1cccc(CC)c1Cc1ncc[nH]1,5.89
CCc1cccc(OCC(O)CN2CCC3(CC2)OCc2c3ccc3ccccc23)c1,8.63
CCc1ccccc1N1CCN(CCCCCC(=O)NC2CCCc3ccccc32)CC1,7.1
CCn1cc(C2CCC(N3CCN(c4cccc5[nH]ccc45)CC3)CC2)c2cc(C#N)ccc21,6.25
CCn1nnc(Cc2ccc3[nH]cc(CCN(C)C)c3c2)n1,6.3
CCn1nnnc1Cc1ccc2[nH]cc(CCN(C)C)c2c1,6.5
CN(C)C(=O)c1ccc(-c2ccc3c(c2)CCN(CCN2CCCC2)C3=O)cc1,5.06
CN(C)C1CC(c2c[nH]c3ccc(CC4COC(=O)N4)cc23)C1,5.45
CN(C)C1CCC(c2c[nH]c3ccc(C#N)cc23)C1,5.89
CN(C)C1Cc2cccc3[nH]c(=O)n(c23)C1,7.04
CN(C)CC(O)COc1cccc2[nH]ccc12,7.62
CN(C)CC1CC2c3ccccc3Cc3ccccc3N2O1,6.01
CN(C)CCCc1cc(C(=O)Nc2ccc(-c3ccncc3)cc2)ccc1O,6.08
CN(C)CCSC(C)(C)C,7.77
CN(C)CCSc1cccc(-c2ccccc2)n1,7.8
CN(C)CCSc1cccc(C2(O)CCCCC2)n1,7.39
CN(C)CCSc1cccc(C2CCCCC2)n1,8.06
CN(C)CCSc1ccnc(-c2ccccc2)c1,5.92
CN(C)CCSc1nc(-c2ccccc2)cs1,6.68
CN(C)CCSc1nc(-c2ccncc2)cs1,7.05
CN(C)CCSc1nc(C(C)(C)C)cs1,5.66
CN(C)CCSc1nc2ccccc2s1,6.08
CN(C)CCc1c[nH]c2ccc(-n3cnc4cccnc43)cc12,6.34
CN(C)CCc1c[nH]c2ccc(-n3cncn3)cc12,7.6
CN(C)CCc1c[nH]c2ccc(CC3COC(=O)N3)cc12,7.59
CN(C)CCc1c[nH]c2ccc(CCc3nc(N)no3)cc12,7.3
CN(C)CCc1c[nH]c2ccc(Cc3nc(N)no3)cc12,6.5
CN(C)CCc1c[nH]c2ccc(Cc3nc(N)ns3)cc12,7.3
CN(C)CCc1c[nH]c2ccc(Cc3ncnn3C)cc12,6.5
CN(C)CCc1c[nH]c2ccc(Cc3nn[nH]n3)cc12,7.2
CN(C)CCc1c[nH]c2ccc(Cc3nncn3C)cc12,6.5
CN(C)CCc1c[nH]c2ccc(Cc3nnn(C)n3)cc12,6.2
CN(C)CCc1c[nH]c2ccc(Cc3nnnn3C)cc12,6.7
CN(C)CCc1c[nH]c2ccc(Cn3ccnc3)cc12,6.8
CN(C)CCc1c[nH]c2ccc(Cn3ccnn3)cc12,6.9
CN(C)CCc1c[nH]c2ccc(Cn3cncn3)cc12,6.57
CN(C)CCc1c[nH]c2ccc(Cn3cnnn3)cc12,6.8
CN(C)CCc1c[nH]c2ccc(Cn3ncnn3)cc12,6.7
CN(C)CCc1c[nH]c2ccc3c(c12)CCCO3,6.25
CN(C)CCc1c[nH]c2ccccc12,6.39
CN(C)CCc1cccc2c1cc(C(=O)c1ccccc1)n2S(=O)(=O)c1ccccc1,6.32
CN(C)CCc1cccc2c1ccn2S(=O)(=O)c1ccccc1,6.77
CN(C)CCc1cn(C(=O)c2ccccc2)c2ccc(O)cc12,6.21
CN(C)CCc1cn(S(=O)(=O)c2ccccc2)c2ccccc12,6.28
CN(C)CCc1coc2ccc(C(N)=O)cc12,8.04
CN(C)c1ccccc1N1CCN(CCCCCC(=O)NC2CCCc3ccccc32)CC1,6.95
CN(C)c1ccccc1N1CCN(CCCCn2ncc(=O)n(C)c2=O)CC1,6.75
CN(C1CCN(CCOc2ccccc2-c2ccccc2)CC1)S(=O)(=O)c1ccccc1,7.21
CN(C1CCN(CCOc2ccccc2-c2ccccc2)CC1)S(=O)(=O)c1cnn(C)c1,7.1
CN(C1CCN(CCOc2ccccc2C(C)(C)C)CC1)S(=O)(=O)c1ccccc1,5.63
CN(C1CCN(CCOc2ccccc2C(C)(C)C)CC1)S(=O)(=O)c1cnn(C)c1,5.02
CN1C(=O)C2(CCCCN3CCc4sccc4C3)CCCc3cccc1c32,6.11
CN1C(=O)N(CC(O)CN2CCN(c3ccccc3)CC2)C(c2ccccc2)(c2ccccc2)C1=O,6.49
CN1C2CCC1CC(OC(=O)c1c[nH]c3ccccc13)C2,8.28
CN1C2Cc3cc4c(cc3C1Cc1cc3c(cc12)OCO3)OCO4,4.96
CN1CC(CNCCc2c[nH]c3ccccc23)Oc2ccccc21,7.85
CN1CC=C(c2c[nH]c3ccccc23)CC1,4.92
CN1CCC(c2c[nH]c3ccc(NC(=O)C4CC4)nc23)CC1,5.85
CN1CCC(c2c[nH]c3ccc(NC(=O)C4CCC4)nc23)CC1,5.7
CN1CCC(c2c[nH]c3ccc(NC(=O)C4CCCC4)nc23)CC1,5.7
CN1CCC(c2c[nH]c3ccc(NC(=O)C4CCCCC4)nc23)CC1,6.18
CN1CCC(c2c[nH]c3ccc(NC(=O)c4ccc(C#N)cc4)nc23)CC1,7.51
CN1CCC(c2c[nH]c3ccc(NC(=O)c4ccc([N+](=O)[O-])cc4)nc23)CC1,7.42
CN1CCC(c2c[nH]c3ccc(NC(=O)c4cccc(C#N)c4)nc23)CC1,7.0
CN1CCC(c2c[nH]c3ccc(NC(=O)c4cccc([N+](=O)[O-])c4)nc23)CC1,6.89
CN1CCC(c2c[nH]c3ccc(NC(=O)c4ccccc4)nc23)CC1,7.14
CN1CCC(c2c[nH]c3ccc(NC(=O)c4ccccc4[N+](=O)[O-])nc23)CC1,7.19
CN1CCC(c2c[nH]c3ccc(NC(=O)c4ccccn4)nc23)CC1,7.39
CN1CCC(c2c[nH]c3ccc(NC(=O)c4ccco4)nc23)CC1,6.25
CN1CCC(c2c[nH]c3ccc(NC(=O)c4cccs4)nc23)CC1,6.46
CN1CCC(c2c[nH]c3ccc(NC(=O)c4ccncc4)nc23)CC1,7.4
CN1CCC(c2c[nH]c3ccc(NC(=O)c4ccoc4)nc23)CC1,6.08
CN1CCC(c2c[nH]c3ccc(NC(=O)c4ccsc4)nc23)CC1,6.4
CN1CCC2C(C1)c1cccc3c1N2c1ccccc1CS3,7.4
CN1CCCC1Cc1c[nH]c2ccc(-n3cnc4cc(C#N)ccc43)cc12,7.59
CN1CCCCC1CCN1c2ccccc2Sc2ccc(S(C)=O)cc21,6.825
CN1CCN(c2cc(-c3ccc(C#N)cc3)nc(N)n2)CC1,6.85
CN1CCN(c2ccc3c(c2)N(S(=O)(=O)c2ccc4ccccc4c2)CCC3=O)CC1,6.17
CN1CCN(c2cccc(N(C)S(=O)(=O)c3ccc4ccccc4c3)c2)CC1,7.02
CN1CCN(c2cccc(N(CC3CC3)S(=O)(=O)c3ccc4ccccc4c3)c2)CC1,6.17
CN1CCN(c2cccc(N(Cc3ccccc3)S(=O)(=O)c3ccc4ccccc4c3)c2)CC1,6.55
CN1CCN(c2cccc(NS(=O)(=O)c3ccc4ccccc4c3)c2)CC1,7.24
CN1CCN(c2cccc3c2C(=O)CCN3S(=O)(=O)c2ccc3ccccc3c2)CC1,6.48
CN1CCN(c2cccc3ccc(OCC(=O)N4CCN(c5cccc6ccccc56)CC4)cc23)CC1,6.94
CN1CCN(c2cccc3ccc(OCC(=O)N4CCN(c5ccccc5C#N)CC4)cc23)CC1,7.91
CN1CCN(c2cccc3ccc(OCCOc4ccc5[nH]cc(CCN)c5c4)cc23)CC1,9.02
CN1CCN(c2nc3cc(-c4ccccc4)sc3n3cccc23)CC1,5.31
CN1CCN(c2nc3cccnc3n3cccc23)CC1,7.01
CN1CCN(c2nc3ccsc3n3cccc23)CC1,6.93
CN1CCN(c2nc3sc(-c4ccccc4)cc3n3cccc23)CC1,4.81
CN1CCN(c2nc3sccc3n3cccc23)CC1,7.28
CN1CCN(c2nccc3cc4c(cc23)N(C(=O)c2ccc(C#N)cc2)CC4)CC1,9.0
CN1CCN(c2nccc3cc4c(cc23)N(C(=O)c2cccc3ncccc23)CC4)CC1,8.4
CN1CCN(c2nccc3cc4c(cc23)N(C(=O)c2cnn3ccccc23)CC4)CC1,9.5
CN1CCN2c3ncccc3Cc3ccccc3C2C1,5.3
CN1CCc2c(c3cccc4c3n2-c2ccccc2CC4)C1,6.23
CN1CCc2c(c3cccc4c3n2Cc2ccccc2C4)C1,6.43
CN1CCc2c(sc3ncn(CCN4CCN(c5ccc6ccccc6n5)CC4)c(=O)c23)C1,8.04
CN1CCc2c(sc3ncn(CCN4CCN(c5cccc6c5OCC6)CC4)c(=O)c23)C1,9.22
CN1CCc2c(sc3ncn(CCN4CCN(c5cccc6ccccc56)CC4)c(=O)c23)C1,9.16
CN1CCc2c(sc3ncn(CCN4CCN(c5cccc6cccnc56)CC4)c(=O)c23)C1,9.7
CN1CCc2c(sc3ncn(CCN4CCN(c5cccc6ccncc56)CC4)c(=O)c23)C1,9.52
CN1CCc2c(sc3ncn(CCN4CCN(c5cccc6ccsc56)CC4)c(=O)c23)C1,9.4
CN1CCc2c(sc3ncn(CCN4CCN(c5cccc6cnccc56)CC4)c(=O)c23)C1,9.05
CN1CCc2c(sc3ncn(CCN4CCN(c5cccc6ncccc56)CC4)c(=O)c23)C1,8.82
CN1CCc2c(sc3ncn(CCN4CCN(c5ccccc5-c5ccccc5)CC4)c(=O)c23)C1,8.39
CN1CCc2c(sc3ncn(CCN4CCN(c5ccccc5C#N)CC4)c(=O)c23)C1,8.6
CN1CCc2c(sc3ncn(CCN4CCN(c5ccccc5OCC(C)(C)C)CC4)c(=O)c23)C1,8.6
CN1CCc2c(sc3ncn(CCN4CCN(c5ccnc6ccccc56)CC4)c(=O)c23)C1,5.89
CN1CCc2c(sc3ncn(CCN4CCN(c5cncc6ccccc56)CC4)c(=O)c23)C1,6.5
CN1CCc2c(sc3ncn(CCN4CCN(c5nccc6ccccc56)CC4)c(=O)c23)C1,9.16
CN1CCc2c(sc3ncn(CCN4CCN(c5ncnc6ccccc56)CC4)c(=O)c23)C1,7.03
CN1CCc2ccc3[nH]c(=O)c4cccc5c4c3c2C1C5,6.43
CN1CCc2ccc3c(=O)[nH]c4cccc5c4c3c2C1C5,6.75
CN1CCc2ccc3c4c2C1Cc1cccc(c1-4)C3,7.39
CN1CCc2ccc3c4c2C1Cc1cccc(c1-4)C3N,6.65
CN1CCc2ccc3cnc4cccc5c4c3c2C1C5,7.21
CN1CCc2ccc3ncc4cccc5c4c3c2C1C5,7.47
CN1CCc2cccc3c2C1Cc1ccc(O)c(O)c1-3,6.47
CN1CCc2cccc3c2C1Cc1cccc(-c2c(O)cccc2O)c1-3,6.86
CN1CCc2cccc3c2C1Cc1cccc(-c2ccccc2)c1-3,8.75
CN1CCc2cccc3c2C1Cc1cccc(O)c1-3,7.31
CN1CCc2cccc3c2C1Cc1ccccc1-3,7.1
CNC(=O)Cn1c2c(c3ccccc31)CCN(CCCCC13CCCc4cccc(c41)NC3=O)C2,6.89
CNC(=O)c1cccc(OCCCCN2CCN(c3cccc4sccc34)CC2)c1,8.29
CNC(=O)c1cccc(OCCCCN2CCN(c3nsc4ccccc34)CC2)c1,8.37
CNC(=O)c1ncn2c1COc1c(CCN3CCN(c4cccc5nc(C)ccc45)CC3)cccc1-2,9.8
CNC1=NC(C)c2cccc(OC(C)C)c2N1,6.18
CNC1CCc2[nH]c3ccc(C(N)=O)cc3c2C1,7.21
CNC1Cc2cccc3[nH]c(=O)n(c23)C1,7.14
CNCCc1c[nH]c2ccc(C(C)(C)C)cc12,8.22
CNCCc1c[nH]c2ccccc12,5.29
CNS(=O)(=O)CCc1ccc2[nH]cc(C3CCN(C)CC3)c2c1,7.35
CNS(=O)(=O)Cc1ccc2[nH]cc(CCN(C)C)c2c1,6.42
CNS(=O)(=O)Cc1ccc2[nH]cc(CCN3CCC(CNCc4ccccc4)C3)c2c1,7.39
CNc1ccccc1C(=O)N1CCc2c([nH]c3ccccc23)C1=O,4.5
CNc1ccccc1N1CCN(CCCCCC(=O)NC2CCCc3ccccc32)CC1,6.88
CNc1ccccc1N1CCN(CCCCn2ncc(=O)n(C)c2=O)CC1,6.66
CNc1nc(Cc2ccccc2)nc2c1CCNCC2C,6.3
COC(=O)Nc1cccc(CCN2CCN(c3cccc4nc(C)ccc34)CC2)c1,9.4
COC(=O)c1cc2c3c(ccc2[nH]1)OCC(CN1CCC(Nc2ccccc2)(C(N)=O)CC1)O3,7.66
COC(=O)c1cc2c3c(ccc2[nH]1)OCC(CN1CCC(n2c(=O)[nH]c4ccccc42)CC1)O3,9.22
COC(=O)c1cc2c3c(ccc2[nH]1)OCC(CN1CCC2(CC1)C(=O)NCN2c1ccccc1)O3,9.05
COC(=O)c1cc2c3c(ccc2[nH]1)OCC(CNCCCc1ccccc1)O3,9.7
COC(CNC12CC3CC(CC(C3)C1)C2)COc1cccc2[nH]ccc12,7.5
COC(CNC1CCCCC1)COc1cccc2[nH]ccc12,7.39
COC1(C)c2cccc3c2-c2c1ccc1c2C(C3)N(C)CC1,7.765
COCCCNc1nccc(C2CCCN(CCc3c[nH]c4ccccc34)C2)n1,7.15
COCCNc1nccc(C2CCCN(CCc3c[nH]c4ccccc34)C2)n1,7.29
CON=C(C)c1ncn2c1COc1c(CCN3CCN(c4cccc5nc(C)ccc45)CC3)cccc1-2,8.8
COc1c(O)ccc2c1CN1CCc3cc4c(cc3C1C2)OCCO4,6.68
COc1c(O)ccc2c1CN1CCc3cc4c(cc3C1C2)OCO4,5.46
COc1cc(N2CCN(C3CCN(c4cccc5c(C)cc(C)nc45)CC3)CC2)c2ncccc2c1,8.76
COc1cc(N2CCN(C3CCN(c4cccc5c(C)ccnc45)CC3)CC2)c2ncccc2c1,9.04
COc1cc(N2CCN(C3CCN(c4cccc5cc(C)cnc45)CC3)CC2)c2ncccc2c1,8.79
COc1cc(N2CCN(C3CCN(c4cccc5ccc(C)nc45)CC3)CC2)c2ncccc2c1,8.3
COc1cc(N2CCN(C3CCN(c4cccc5cccnc45)CC3)CC2)c2ncccc2c1,8.91
COc1cc(OC)c2c(c1CO)CC1c3cc4c(cc3CCN1C2)OCO4,6.22
COc1cc(OC)c2cc(C3CCN(CC(O)COc4cccc5[nH]c(C)cc45)C(C)C3)sc2c1,7.64
COc1cc2c(cc1N1CC(C)N(C)C(C)C1)N(C(=O)Cc1cccc([N+](=O)[O-])c1)CC2,5.7
COc1cc2c(cc1N1CCN(C)CC1)N(C(=O)Cc1cccc([N+](=O)[O-])c1)CC2,6.8
COc1cc2c(cc1N1CCN(C)CC1)N(C(=O)c1ccc(-c3cccc(C)n3)c3ccccc13)CC2,7.9
COc1cc2c(cc1O)C1Cc3cc4c(cc3C(C2)N1C)OCO4,5.05
COc1cc2c(cc1O)C1Cc3sc(CC(C)C)cc3CN1CC2,6.23
COc1cc2c(cc1O)C1Cc3sc(CC4CC4)cc3CN1CC2,6.76
COc1cc2c(cc1O)C1Cc3sc(CC4CCC4)cc3CN1CC2,6.11
COc1cc2c(cc1O)CC1c3c(cc(OC)c(OC)c3-2)CCN1C,6.79
COc1cc2c(cc1OC(C)C)CC1c3c(cc(OC)c(OC)c3-2)CCN1C,6.25
COc1cc2c(cc1OC)-c1c(OC)c(OC)cc3c1C(C2)N(C)CC3,6.77
COc1cc2c(cc1OC)C(O)C(N1CCC(c3cccc4c3OCCO4)CC1)C2,7.1
COc1cc2c(cc1OC)C1=NOC(CN3CCN(CC(C)=Cc4ccccc4)CC3)C1CO2,6.32
COc1cc2c(cc1OC)C1Cc3c(CO)c(OC)cc(OC)c3CN1CC2,6.14
COc1cc2c(cc1OC)C1Cc3ccc(O)c(OC)c3CN1CC2,6.78
COc1cc2c(cc1OC1CCCCC1)CC1c3c(cc(OC)c(OC)c3-2)CCN1C,6.79
COc1cc2c(cc1OCC1CC1)CC1c3c(cc(OC)c(OC)c3-2)CCN1C,6.65
COc1cc2c(cc1OCc1ccccc1)CC1c3c(cc(OC)c(OC)c3-2)CCN1C,7.04
COc1cc2c3c(c1)-c1c(O)cccc1CC3N(C)CC2,6.59
COc1cc2nc(C3CC3)nc(N3CCN(c4ccccc4OC)CC3)c2cc1OC,6.4
COc1ccc(-c2cc3c(=O)n(CCN4CCN(c5ccccc5OC)CC4)c(=O)[nH]c3[nH]2)cc1,6.95
COc1ccc(-c2ccccc2N2CCN(CCCCCC(=O)NCc3ccccn3)CC2)cc1,7.46
COc1ccc(-c2ccccc2N2CCN(CCCCCC(=O)NCc3cccnc3)CC2)cc1,7.1
COc1ccc(-c2ccccc2N2CCN(CCCCCC(=O)NCc3ccncc3)CC2)cc1,6.62
COc1ccc(-c2ccccc2N2CCN(CCOCCC(=O)NCc3ccccn3)CC2)cc1,6.04
COc1ccc(-c2ccccc2N2CCN(CCOCCC(=O)NCc3cccnc3)CC2)cc1,5.9
COc1ccc(-c2ccccc2N2CCN(CCOCCC(=O)NCc3ccncc3)CC2)cc1,6.06
COc1ccc(-c2ccccc2N2CCNCC2)cc1,6.32
COc1ccc(C(=O)CCCN2CCc3ccccc3C2)cc1,7.54
COc1ccc(C(=O)CCN2CCN(c3ccccc3OC)CC2)cc1,5.76
COc1ccc(C(=O)Nc2ccc(-c3ccncc3)cc2)cc1C=CCN(C)C,6.2
COc1ccc(C(=O)Nc2cccc(CCN3CCN(c4cccc5nc(C)ccc45)CC3)c2)cc1,8.5
COc1ccc(C(O)CCN2CCN(c3ccccc3OC)CC2)cc1,6.49
COc1ccc(C)cc1N1CCN(CCn2cnc3sc4c(c3c2=O)CCN(C)C4)CC1,8.25
COc1ccc(CC2CCN(CCOc3cccc4nc(C)ccc34)CC2)cc1NS(C)(=O)=O,6.9
COc1ccc(CCN(CCCc2ccccc2)CCc2ccc3c(c2)OCO3)cc1OC,6.09
COc1ccc(CN2CCN(CCOc3cccc4nc(C)ccc34)CC2)cc1,7.8
COc1ccc(CN2CCN(CCOc3cccc4nc(C)ccc34)CC2)cc1[N+](=O)[O-],6.4
COc1ccc(CN2CCN(Cc3cc4ccccc4o3)CC2)cc1,5.66
COc1ccc(CNC(=O)C=Cc2ccc3[nH]cc(CCN(C)C)c3c2)cc1,8.89
COc1ccc(CNC(=O)CCCCCN2CCN(c3cccnc3-c3ccncc3)CC2)cc1,6.27
COc1ccc(CNC(=O)CCCCCN2CCN(c3ncccc3-c3ccncc3)CC2)cc1,6.21
COc1ccc(CNC(=O)CCOCCN2CCN(c3ccccc3-c3ccccc3C)CC2)cc1,6.13
COc1ccc(COc2ccccc2OCCNCCOc2c(OC)cccc2OC)cc1,7.76
COc1ccc(Cc2noc(-c3ccc4[nH]cc(CCN)c4c3)n2)cc1,8.3
COc1ccc(N2CCN(CCC(=O)c3ccccc3)CC2)cc1,5.3
COc1ccc(N2CCN(CCC(O)c3ccc(-c4ccccc4)cc3)CC2)cc1,6.07
COc1ccc(N2CCN(CCC(O)c3ccccc3)CC2)cc1,5.3
COc1ccc(N2CCN(CCC3OCCc4cc(C(N)=O)ccc43)CC2)cc1,5.8149999999999995
COc1ccc(N2CCN(CCC3OCCc4ccccc43)CC2)cc1,6.05
COc1ccc(N2CCN(CCCCN3C(=O)CC4(CCCC4)CC3=O)CC2)cc1,6.03
COc1ccc(N2CCN(CCCCn3ncc(=O)n(C)c3=O)CC2)c(C#N)c1,6.67
COc1ccc(N2CCN(CCCCn3ncc(=O)n(C)c3=O)CC2)c(OC)c1,6.72
COc1ccc(N2CCN(CCCCn3ncc(=O)n(C)c3=O)CC2)cc1,6.38
