7367-81-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
methyl trans-2-octenoate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-1.447,-0.4757,-0.7476,-0.5926,-0.6379,-1.566,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-0.3742,-0.738,-1.41,-1.048,-1.608,-0.9388,-0.8039,-0.6452,-0.4495,-1.455,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-0.6106,-1.027,-1.777,-1.378,-1.296,-0.7848,-0.8886,-0.5471,-0.7686,-1.207,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-1.137,-0.6908,-0.855,-0.9357,-1.515,-0.8791,-0.819,-0.9815,-0.1893,-0.5029,-0.5819,-1.264,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-1.021,-0.8908,-0.853,-0.4086,-1.506,-1.077,-0.6098,-0.5635,-0.3101,-0.2533,-0.7494,-0.9446,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-1.213,-0.721,-1.249,-0.9644,-1.446,-1.472,-0.5126,-0.4774,-0.2551,-0.2216,-0.07153,-0.6382,-0.05095,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-0.3556,-0.3103,-0.7228,-0.8014,-0.8304,-0.6568,-1.588,-1.333,-0.6304,-0.196,-0.2244,-0.3278,-1.21,-1.171,-0.1026,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-0.7299,-0.7739,-0.6162,-1.092,-0.8877,-0.7419,-0.5763,-0.1504,-0.37,-0.2554,-0.3921,-0.4547,-0.683,-1.054,-1.226,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-0.1125,-0.6222,-1.124,-0.9826,-0.2347,-0.9359,-0.872,-0.1524,0.2955,0.3793,0.4509,-0.3449,-0.2388,-0.144,-0.2908,-0.5301,-0.474,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-0.4072,-0.8568,-0.6889,-0.484,-0.2218,-0.7769,-0.4131,-0.03857,-0.1104,0.3643,0.2571,-0.132,-0.1921,-0.1753,-0.6868,-1.119,-0.4551,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100,-100,-100,-100,-0.9747,-0.4023,-0.6134,-0.7921,-0.4745,-0.8509,-0.1209,-0.5548,-0.1648,0.237,0.08498,-0.2032,0.1781,-0.3012,-0.1519,-0.1592,-0.1401,0.3583,-1.133,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100,-100,-100,-1.048,-0.7618,-0.6807,-0.7871,-1.004,-0.5176,-0.3311,-0.04602,-0.7838,0.0587,0.5169,0.6319,0.3668,0.09491,0.2036,0.1403,-0.2108,-0.4603,-0.2334,-0.9482,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100,-100,-0.913,-0.5297,-0.7208,-0.6728,-0.5413,-0.4995,-0.3324,0.0267,-0.3009,-0.7236,0.0705,0.3429,0.6463,0.2988,0.1727,0.08769,0.06775,-0.4876,-0.4586,0.5662,-0.7082,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100,-0.4048,-0.8403,-0.2899,-0.6039,-0.7091,-0.424,-0.455,0.1761,-0.204,-0.4214,-0.9427,0.2373,0.8995,1.004,0.4896,0.1974,0.246,-0.4343,-0.1846,-0.3836,0.7388,0.1291,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100,-0.4842,-0.7421,-0.2426,-0.5132,-0.7007,-0.3648,-0.1844,-0.4976,-0.1709,0.1477,-0.5505,0.5047,0.6045,0.6066,0.5908,0.4954,0.1484,0.09285,0.3761,-0.2434,1.59,0.6985,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
