Stimulus,CID
170040,170040
170284,170284
170687,170687
170833,170833
170948,170948
170977,170977
172501,172501
172843,172843
172844,172844
173312,173312
173534,173534
173535,173535
173843,173843
174490,174490
174766,174766
174845,174845
175002,175002
175170,175170
175220,175220
175366,175366
175381,175381
175498,175498
175553,175553
175572,175572
175596,175596
175606,175606
175612,175612
175661,175661
175948,175948
176983,176983
177050,177050
180122,180122
181106,181106
181575,181575
184493,184493
184852,184852
186148,186148
193458,193458
193527,193527
196435,196435
198512,198512
205986,205986
206037,206037
219672,219672
219794,219794
220050,220050
220674,220674
221069,221069
221417,221417
221455,221455
221634,221634
221639,221639
221641,221641
221668,221668
221691,221691
226486,226486
227829,227829
228548,228548
228583,228583
228588,228588
228604,228604
228769,228769
228987,228987
229153,229153
229377,229377
229385,229385
229387,229387
229888,229888
230525,230525
230921,230921
231325,231325
232703,232703
234237,234237
235414,235414
236687,236687
237332,237332
238498,238498
240119,240119
240122,240122
240925,240925
243670,243670
243675,243675
243691,243691
243783,243783
245572,245572
246089,246089
246728,246728
246929,246929
248488,248488
249494,249494
249573,249573
249579,249579
250096,250096
251529,251529
251530,251530
251531,251531
254555,254555
256071,256071
259185,259185
261491,261491
263034,263034
268475,268475
278476,278476
280190,280190
281254,281254
281853,281853
285097,285097
287439,287439
288227,288227
289151,289151
305551,305551
316771,316771
329983,329983
330573,330573
346286,346286
347577,347577
348502,348502
357772,357772
365210,365210
369312,369312
381152,381152
399848,399848
429065,429065
439223,439223
439250,439250
439263,439263
439368,439368
439569,439569
439570,439570
439711,439711
440151,440151
440917,440917
440966,440966
440967,440967
440968,440968
441005,441005
441245,441245
441574,441574
441644,441644
442343,442343
442347,442347
442359,442359
442362,442362
442393,442393
442462,442462
442478,442478
442495,442495
442501,442501
443135,443135
443157,443157
443158,443158
443159,443159
443160,443160
443162,443162
443167,443167
443180,443180
443183,443183
443314,443314
444212,444212
444294,444294
444539,444539
444683,444683
445070,445070
445639,445639
445858,445858
446925,446925
447466,447466
447661,447661
448996,448996
449290,449290
459494,459494
494311,494311
517637,517637
517827,517827
517970,517970
518472,518472
518573,518573
518791,518791
518810,518810
518856,518856
518937,518937
519145,519145
519158,519158
519203,519203
519382,519382
519539,519539
519564,519564
519709,519709
519732,519732
519757,519757
519764,519764
519786,519786
519793,519793
519823,519823
519845,519845
519857,519857
519890,519890
519907,519907
520098,520098
520108,520108
520119,520119
520125,520125
520148,520148
520191,520191
520194,520194
520296,520296
520300,520300
520326,520326
520395,520395
520420,520420
520440,520440
520455,520455
520484,520484
520567,520567
520667,520667
520682,520682
520722,520722
520888,520888
520895,520895
520990,520990
521064,521064
521185,521185
521207,521207
521238,521238
521246,521246
521300,521300
521326,521326
521348,521348
521380,521380
521504,521504
521790,521790
521873,521873
522071,522071
522111,522111
522171,522171
522214,522214
522255,522255
522404,522404
522422,522422
522458,522458
522459,522459
522514,522514
522673,522673
522674,522674
522676,522676
522677,522677
522771,522771
522834,522834
522874,522874
522877,522877
523035,523035
523918,523918
524461,524461
524975,524975
525032,525032
525330,525330
525358,525358
525462,525462
526152,526152
526177,526177
526195,526195
526487,526487
526559,526559
526616,526616
526618,526618
526624,526624
526661,526661
526708,526708
526762,526762
526853,526853
526931,526931
526993,526993
527142,527142
527143,527143
527144,527144
527163,527163
527268,527268
527393,527393
527424,527424
527435,527435
527441,527441
527442,527442
527445,527445
527821,527821
528106,528106
528108,528108
528127,528127
528143,528143
528308,528308
528698,528698
528699,528699
528704,528704
528707,528707
528708,528708
528762,528762
529049,529049
529052,529052
529055,529055
529056,529056
529068,529068
529251,529251
529253,529253
529300,529300
529344,529344
529345,529345
529346,529346
529352,529352
529379,529379
529388,529388
529438,529438
529481,529481
529496,529496
529635,529635
529907,529907
530404,530404
534377,534377
534931,534931
534969,534969
536502,536502
536987,536987
537615,537615
537682,537682
537754,537754
538506,538506
539829,539829
540124,540124
543323,543323
544628,544628
545739,545739
546235,546235
547350,547350
547907,547907
548353,548353
548370,548370
549519,549519
549586,549586
549715,549715
550526,550526
550768,550768
551084,551084
551316,551316
552119,552119
556916,556916
556940,556940
556998,556998
557222,557222
557223,557223
560109,560109
560255,560255
560572,560572
562228,562228
562563,562563
564550,564550
565690,565690
567305,567305
569214,569214
570574,570574
574068,574068
574811,574811
575451,575451
576026,576026
576240,576240
576263,576263
577126,577126
578423,578423
579336,579336
579338,579338
579675,579675
585911,585911
586292,586292
586728,586728
589365,589365
595928,595928
596375,596375
600417,600417
601946,601946
605629,605629
636687,636687
637090,637090
637511,637511
637516,637516
637520,637520
637523,637523
637542,637542
637563,637563
637564,637564
637566,637566
637572,637572
637758,637758
637759,637759
637760,637760
637776,637776
637796,637796
637920,637920
638011,638011
638012,638012
638014,638014
638024,638024
638097,638097
638122,638122
638500,638500
640199,640199
641003,641003
641248,641248
641256,641256
641294,641294
641298,641298
641354,641354
641423,641423
642039,642039
642117,642117
642376,642376
642534,642534
642771,642771
642793,642793
643001,643001
643139,643139
643723,643723
643731,643731
643757,643757
643779,643779
643820,643820
643915,643915
643941,643941
644160,644160
644216,644216
656467,656467
673160,673160
699489,699489
710881,710881
735940,735940
764139,764139
778574,778574
836904,836904
853433,853433
876160,876160
877369,877369
929262,929262
929336,929336
1042025,1042025
1201521,1201521
1201528,1201528
1201529,1201529
1201530,1201530
1201551,1201551
1268142,1268142
1381163,1381163
1548943,1548943
1549018,1549018
1549019,1549019
1549025,1549025
1549026,1549026
1549040,1549040
1549041,1549041
1549045,1549045
1549108,1549108
1549521,1549521
1549660,1549660
1549778,1549778
1550260,1550260
1550470,1550470
1550489,1550489
1550846,1550846
1550884,1550884
1550890,1550890
1551245,1551245
1551246,1551246
1585264,1585264
1616260,1616260
1623625,1623625
1711945,1711945
1712058,1712058
1712087,1712087
1713001,1713001
1714993,1714993
1714996,1714996
1715134,1715134
1715213,1715213
1738122,1738122
1738173,1738173
1742210,1742210
1757003,1757003
2507689,2507689
2723602,2723602
2723816,2723816
2723888,2723888
2724059,2724059
2724159,2724159
2724161,2724161
2724626,2724626
2724897,2724897
2724898,2724898
2733294,2733294
2733977,2733977
2734646,2734646
2734864,2734864
2735139,2735139
2753159,2753159
2776492,2776492
2839751,2839751
3015339,3015339
3015979,3015979
3016085,3016085
3016499,3016499
3016598,3016598
3017015,3017015
3017418,3017418
3017432,3017432
3017596,3017596
3017783,3017783
3017811,3017811
3017923,3017923
3017992,3017992
3018362,3018362
3018500,3018500
3018539,3018539
3018619,3018619
3018771,3018771
3018907,3018907
3018936,3018936
3019015,3019015
3019960,3019960
3020011,3020011
3020012,3020012
3020401,3020401
3021670,3021670
3021997,3021997
3022846,3022846
3023273,3023273
3023280,3023280
3023838,3023838
3023839,3023839
3023951,3023951
3024003,3024003
3025831,3025831
3025865,3025865
3025939,3025939
3033030,3033030
3033866,3033866
3034267,3034267
3034278,3034278
3034463,3034463
3034893,3034893
3034895,3034895
3066538,3066538
3083805,3083805
3084296,3084296
3084311,3084311
3084331,3084331
3085213,3085213
3085812,3085812
3085845,3085845
3085846,3085846
3086398,3086398
3086443,3086443
3086639,3086639
3094320,3094320
3250790,3250790
3321360,3321360
3354132,3354132
3458885,3458885
3486665,3486665
3578033,3578033
3591866,3591866
3656473,3656473
3662099,3662099
3734338,3734338
3782139,3782139
3853254,3853254
4047281,4047281
4100752,4100752
4120025,4120025
4137900,4137900
4180364,4180364
4409936,4409936
4447651,4447651
4488713,4488713
4564493,4564493
4574094,4574094
4682590,4682590
4685450,4685450
5018391,5018391
5063293,5063293
5084146,5084146
5260295,5260295
5270647,5270647
5271566,5271566
5271574,5271574
5273464,5273464
5273465,5273465
5273467,5273467
5273468,5273468
5273469,5273469
5275520,5275520
5280341,5280341
5280435,5280435
5280443,5280443
5280450,5280450
5280536,5280536
5280598,5280598
5280654,5280654
5281162,5281162
5281163,5281163
5281167,5281167
5281168,5281168
5281188,5281188
5281515,5281515
5281516,5281516
5281517,5281517
5281519,5281519
5281520,5281520
5281522,5281522
5281534,5281534
5281535,5281535
5281553,5281553
5281929,5281929
5281955,5281955
5282108,5282108
5282109,5282109
5282110,5282110
5282184,5282184
5282650,5282650
5282707,5282707
5282708,5282708
5282709,5282709
5282714,5282714
5282716,5282716
5282718,5282718
5282724,5282724
5282725,5282725
5282726,5282726
5283292,5283292
5283308,5283308
5283316,5283316
5283321,5283321
5283324,5283324
5283329,5283329
5283335,5283335
5283336,5283336
5283337,5283337
5283339,5283339
5283345,5283345
5283348,5283348
5283349,5283349
5283352,5283352
5283356,5283356
5283357,5283357
5283361,5283361
5283363,5283363
5283366,5283366
5283381,5283381
5284369,5284369
5284421,5284421
5284499,5284499
5284503,5284503
5284507,5284507
5311282,5311282
5312351,5312351
5312586,5312586
5314126,5314126
5315347,5315347
5315892,5315892
5315912,5315912
5315941,5315941
5317045,5317045
5317247,5317247
5317270,5317270
5317319,5317319
5317570,5317570
5317844,5317844
5318017,5318017
5318042,5318042
5318516,5318516
5318557,5318557
5318599,5318599
5319693,5319693
5319754,5319754
5319765,5319765
5320128,5320128
5320249,5320249
5320250,5320250
5320530,5320530
5320722,5320722
5321003,5321003
5321950,5321950
5322111,5322111
5322148,5322148
5323650,5323650
5323652,5323652
5324489,5324489
5324797,5324797
5325911,5325911
5325912,5325912
5338463,5338463
5352162,5352162
5352267,5352267
5352371,5352371
5352428,5352428
5352435,5352435
5352437,5352437
5352438,5352438
5352450,5352450
5352459,5352459
5352460,5352460
5352461,5352461
5352463,5352463
5352470,5352470
5352481,5352481
5352539,5352539
5352543,5352543
5352557,5352557
5352626,5352626
5352653,5352653
5352696,5352696
5352768,5352768
5352770,5352770
5352774,5352774
5352798,5352798
5352799,5352799
5352807,5352807
5352808,5352808
5352830,5352830
5352834,5352834
5352836,5352836
5352837,5352837
5352845,5352845
5352874,5352874
5352876,5352876
5352905,5352905
5352972,5352972
5352973,5352973
5352974,5352974
5352975,5352975
5352976,5352976
5353011,5353011
5354238,5354238
5354280,5354280
5354342,5354342
5354776,5354776
5354833,5354833
5354834,5354834
5354882,5354882
5354883,5354883
5354896,5354896
5354897,5354897
5354898,5354898
5354899,5354899
5355152,5355152
5355254,5355254
5355293,5355293
5355414,5355414
5355850,5355850
5355851,5355851
5355853,5355853
5355855,5355855
5355856,5355856
5355858,5355858
5356250,5356250
5356259,5356259
5356261,5356261
5356544,5356544
5356697,5356697
5357002,5357002
5357153,5357153
5357156,5357156
5358336,5358336
5362561,5362561
5362563,5362563
5362564,5362564
5362565,5362565
5362566,5362566
5362567,5362567
5362572,5362572
5362580,5362580
5362581,5362581
5362583,5362583
5362584,5362584
5362588,5362588
5362591,5362591
5362592,5362592
5362593,5362593
5362594,5362594
5362595,5362595
5362620,5362620
5362622,5362622
5362623,5362623
5362661,5362661
5362695,5362695
5362696,5362696
5362720,5362720
5362736,5362736
5362782,5362782
5362792,5362792
5362798,5362798
5362814,5362814
5362819,5362819
5362830,5362830
5362833,5362833
5362853,5362853
5362854,5362854
5362876,5362876
5363118,5363118
5363120,5363120
5363140,5363140
5363141,5363141
5363202,5363202
5363203,5363203
5363229,5363229
5363231,5363231
5363233,5363233
5363269,5363269
5363289,5363289
5363291,5363291
5363374,5363374
5363388,5363388
5363389,5363389
5363426,5363426
5363453,5363453
5363491,5363491
5363526,5363526
5363537,5363537
5363741,5363741
5363817,5363817
5363876,5363876
5364230,5364230
5364231,5364231
5364291,5364291
5364397,5364397
5364399,5364399
5364409,5364409
5364430,5364430
5364495,5364495
5364497,5364497
5364509,5364509
5364517,5364517
5364519,5364519
5364532,5364532
5364578,5364578
5364579,5364579
5364729,5364729
5364752,5364752
5364778,5364778
5364789,5364789
5364919,5364919
5364920,5364920
5364941,5364941
5364942,5364942
5364949,5364949
5365004,5365004
5365027,5365027
5365049,5365049
5365069,5365069
5365075,5365075
5365136,5365136
5365137,5365137
5365587,5365587
5365589,5365589
5365622,5365622
5365703,5365703
5365706,5365706
5365793,5365793
5365794,5365794
5365811,5365811
5365818,5365818
5365819,5365819
5365847,5365847
5365850,5365850
5365872,5365872
5365877,5365877
5365891,5365891
5365909,5365909
5365910,5365910
5365912,5365912
5365916,5365916
5365976,5365976
5365982,5365982
5365991,5365991
5365992,5365992
5366030,5366030
5366038,5366038
5366040,5366040
5366044,5366044
5366074,5366074
5366077,5366077
5366155,5366155
5366203,5366203
5366239,5366239
5366244,5366244
5366264,5366264
5366352,5366352
5366408,5366408
5366844,5366844
5367391,5367391
5367412,5367412
5367460,5367460
5367474,5367474
5367530,5367530
5367531,5367531
5367536,5367536
5367676,5367676
5367677,5367677
5367679,5367679
5367681,5367681
5367682,5367682
5367684,5367684
5367687,5367687
5367698,5367698
5367706,5367706
5367719,5367719
5367745,5367745
5367762,5367762
5367767,5367767
5367785,5367785
5367806,5367806
5367807,5367807
5367848,5367848
5367850,5367850
5368064,5368064
5368076,5368076
5368103,5368103
5368236,5368236
5368491,5368491
5368785,5368785
5368821,5368821
5369371,5369371
5369459,5369459
5369997,5369997
5370052,5370052
5370101,5370101
5370364,5370364
5370448,5370448
5370599,5370599
5370602,5370602
5370646,5370646
5371002,5371002
5371084,5371084
5371102,5371102
5371802,5371802
5372174,5372174
5372195,5372195
5372353,5372353
5372813,5372813
5373603,5373603
5373729,5373729
5374527,5374527
5375215,5375215
5375218,5375218
5376216,5376216
5376281,5376281
5382490,5382490
5385520,5385520
5399110,5399110
5460291,5460291
5462986,5462986
5463228,5463228
5463238,5463238
5463682,5463682
5463804,5463804
5463840,5463840
5463855,5463855
5463875,5463875
5463904,5463904
5463905,5463905
5463906,5463906
5463908,5463908
5463909,5463909
5463910,5463910
5463911,5463911
5463913,5463913
5463914,5463914
5463935,5463935
5463936,5463936
5463946,5463946
5463954,5463954
5464156,5464156
5474441,5474441
5478986,5478986
5702619,5702619
5702654,5702654
5743410,5743410
5744267,5744267
5752319,5752319
5803450,5803450
5862476,5862476
5869600,5869600
5905098,5905098
5916154,5916154
5937114,5937114
5956805,5956805
5960065,5960065
5978897,5978897
5980396,5980396
6005821,6005821
6008212,6008212
6017272,6017272
6019677,6019677
6021887,6021887
6028462,6028462
6086514,6086514
6096954,6096954
6112709,6112709
6114390,6114390
6210220,6210220
6232217,6232217
6284401,6284401
6285057,6285057
6306732,6306732
6321405,6321405
6326181,6326181
6365152,6365152
6365389,6365389
6365451,6365451
6365607,6365607
6365696,6365696
6365701,6365701
6365761,6365761
6365867,6365867
6365995,6365995
6366072,6366072
6366381,6366381
6366609,6366609
6386037,6386037
6393846,6393846
6420258,6420258
6420388,6420388
6421281,6421281
6422476,6422476
6427068,6427068
6427076,6427076
6427080,6427080
6427087,6427087
6427105,6427105
6427119,6427119
6427130,6427130
6427135,6427135
6428289,6428289
6428428,6428428
6428543,6428543
6428546,6428546
6428570,6428570
6428573,6428573
6428574,6428574
6428782,6428782
6428802,6428802
6428926,6428926
6428928,6428928
6428929,6428929
6428959,6428959
6428985,6428985
6428990,6428990
6428995,6428995
6429016,6429016
6429039,6429039
6429195,6429195
6429218,6429218
6429262,6429262
6429268,6429268
6429282,6429282
6429290,6429290
6429299,6429299
6429302,6429302
6429308,6429308
6429333,6429333
6429343,6429343
6429708,6429708
6430159,6430159
6430180,6430180
6430188,6430188
6430307,6430307
6430321,6430321
6430713,6430713
6430754,6430754
6430804,6430804
6430878,6430878
6430879,6430879
6430888,6430888
6431042,6431042
6431144,6431144
6431148,6431148
6431196,6431196
6431223,6431223
6431224,6431224
6431477,6431477
6432005,6432005
6432008,6432008
6432154,6432154
6432221,6432221
6432254,6432254
6432312,6432312
6432447,6432447
6432469,6432469
6432475,6432475
6432653,6432653
6432852,6432852
6432903,6432903
6432923,6432923
6433089,6433089
6433150,6433150
6433214,6433214
6433507,6433507
6433547,6433547
6433715,6433715
6433750,6433750
6434067,6434067
6434070,6434070
6434276,6434276
6434541,6434541
6434672,6434672
6435040,6435040
6435824,6435824
6435825,6435825
6435826,6435826
6435833,6435833
6435834,6435834
6435837,6435837
6435838,6435838
6435839,6435839
6435841,6435841
6435861,6435861
6435866,6435866
6435868,6435868
6435869,6435869
6435876,6435876
6435882,6435882
6435903,6435903
6435914,6435914
6435925,6435925
6436311,6436311
6436336,6436336
6436369,6436369
6436374,6436374
6436486,6436486
6436488,6436488
6436491,6436491
6436546,6436546
6436548,6436548
6436625,6436625
6436710,6436710
6436719,6436719
6436727,6436727
6436780,6436780
6436850,6436850
6436969,6436969
6436989,6436989
6436993,6436993
6437002,6437002
6437020,6437020
6437044,6437044
6437138,6437138
6437163,6437163
6437207,6437207
6437247,6437247
6437290,6437290
6437300,6437300
6437428,6437428
6437442,6437442
6437460,6437460
6437467,6437467
6437468,6437468
6437473,6437473
6437544,6437544
6437572,6437572
6437599,6437599
6437648,6437648
6437677,6437677
6437735,6437735
6437737,6437737
6437739,6437739
6437774,6437774
6437911,6437911
6437979,6437979
6437982,6437982
6438067,6438067
6438069,6438069
6438070,6438070
6438195,6438195
6438196,6438196
6438200,6438200
6438291,6438291
6438319,6438319
6439529,6439529
6440618,6440618
6440731,6440731
6440993,6440993
6441026,6441026
6441135,6441135
6441136,6441136
6441164,6441164
6441344,6441344
6441535,6441535
6441804,6441804
6441873,6441873
6441973,6441973
6442642,6442642
6445555,6445555
6445771,6445771
6450452,6450452
6450832,6450832
6451245,6451245
6452049,6452049
6452133,6452133
6453284,6453284
6453423,6453423
6455146,6455146
6504440,6504440
6504499,6504499
6536347,6536347
6536892,6536892
6537503,6537503
6537739,6537739
6537958,6537958
6552009,6552009
6566010,6566010
6708682,6708682
6850743,6850743
6850745,6850745
6850781,6850781
6857487,6857487
6857681,6857681
6914062,6914062
6918391,6918391
6931725,6931725
6931726,6931726
6950273,6950273
6950274,6950274
6950479,6950479
6951704,6951704
6951711,6951711
6971248,6971248
6971249,6971249
6992244,6992244
6992611,6992611
6993580,6993580
6993810,6993810
6997314,6997314
6997333,6997333
6997335,6997335
6997371,6997371
6997373,6997373
6998928,6998928
6999929,6999929
6999975,6999975
6999977,6999977
7057904,7057904
7060523,7060523
7076215,7076215
7093102,7093102
7156991,7156991
7157263,7157263
7160826,7160826
7162054,7162054
7168192,7168192
7567181,7567181
7567850,7567850
9562584,9562584
9793841,9793841
9793905,9793905
9793908,9793908
9815474,9815474
9815980,9815980
9833996,9833996
9834711,9834711
9837013,9837013
9855795,9855795
9856149,9856149
9920342,9920342
9964407,9964407
10103158,10103158
10104370,10104370
10149036,10149036
10154345,10154345
10176244,10176244
10199055,10199055
10290825,10290825
10329459,10329459
10398656,10398656
10444425,10444425
10608036,10608036
10655819,10655819
10702081,10702081
10725569,10725569
10726905,10726905
10856172,10856172
10857465,10857465
10877336,10877336
10877566,10877566
10878761,10878761
10887828,10887828
10888889,10888889
10899740,10899740
10909522,10909522
10909860,10909860
10920542,10920542
10955174,10955174
10969850,10969850
10986465,10986465
11030188,11030188
11030204,11030204
11041412,11041412
11062802,11062802
11064349,11064349
11084123,11084123
11084346,11084346
11085337,11085337
11085796,11085796
11094871,11094871
11094875,11094875
11095260,11095260
11095734,11095734
11105826,11105826
11126168,11126168
11163251,11163251
11263567,11263567
11264633,11264633
11276107,11276107
11309884,11309884
11322274,11322274
11323257,11323257
11332546,11332546
11332852,11332852
11367306,11367306
11378500,11378500
11378760,11378760
11434978,11434978
11469606,11469606
11550267,11550267
11586787,11586787
11615984,11615984
11658397,11658397
11658617,11658617
11746218,11746218
11788274,11788274
11789380,11789380
11805563,11805563
11815386,11815386
11815467,11815467
11830590,11830590
11855994,11855994
11870244,11870244
11959971,11959971
11962784,11962784
11969488,11969488
11970928,11970928
11971259,11971259
11996452,11996452
12003251,12003251
12009861,12009861
12022011,12022011
12082921,12082921
12237820,12237820
12242463,12242463
12255414,12255414
12263583,12263583
12302243,12302243
12304196,12304196
12304610,12304610
12304985,12304985
12306047,12306047
12306048,12306048
12309449,12309449
12313020,12313020
12315259,12315259
12315492,12315492
12361768,12361768
12397703,12397703
12410118,12410118
12454225,12454225
12648890,12648890
12650803,12650803
12678469,12678469
12732851,12732851
12762300,12762300
12833143,12833143
12867949,12867949
12978217,12978217
12980878,12980878
12980879,12980879
13013009,13013009
13026600,13026600
13055612,13055612
13095872,13095872
13129857,13129857
13192443,13192443
13213649,13213649
13220327,13220327
13237362,13237362
13270883,13270883
13353282,13353282
13463446,13463446
13580494,13580494
13694693,13694693
13811873,13811873
13918856,13918856
14105905,14105905
14181802,14181802
14195262,14195262
14214239,14214239
14297102,14297102
14297379,14297379
14344497,14344497
14434313,14434313
14567099,14567099
14614417,14614417
14619934,14619934
14638401,14638401
14818318,14818318
14837639,14837639
14931226,14931226
15031854,15031854
15101542,15101542
15219341,15219341
15225386,15225386
15273629,15273629
15369664,15369664
15405344,15405344
15413263,15413263
15461361,15461361
15540144,15540144
15553243,15553243
15559490,15559490
15560285,15560285
15701285,15701285
15743318,15743318
15775286,15775286
15824502,15824502
15825653,15825653
15897831,15897831
15984303,15984303
16063533,16063533
16063567,16063567
16063805,16063805
16070752,16070752
16129778,16129778
16204499,16204499
16204527,16204527
16204529,16204529
16204532,16204532
16205456,16205456
16206258,16206258
16213731,16213731
16217806,16217806
16220103,16220103
16220105,16220105
16220109,16220109
16220111,16220111
17824126,17824126
18000835,18000835
18185507,18185507
18539813,18539813
18539814,18539814
18598146,18598146
18955245,18955245
18974564,18974564
19693171,19693171
19782729,19782729
19792960,19792960
19802217,19802217
19830424,19830424
19872333,19872333
19876973,19876973
20055523,20055523
20158044,20158044
20224800,20224800
20268659,20268659
20313888,20313888
20332432,20332432
20362516,20362516
20372966,20372966
20372968,20372968
20381861,20381861
20442793,20442793
20519097,20519097
20519098,20519098
20831806,20831806
20836197,20836197
20836219,20836219
20836326,20836326
20838880,20838880
20841446,20841446
21125296,21125296
21149427,21149427
21151089,21151089
21156150,21156150
21158617,21158617
21159448,21159448
21159742,21159742
21434157,21434157
21554588,21554588
21554596,21554596
21606187,21606187
21773712,21773712
21885377,21885377
21909238,21909238
21918450,21918450
21933618,21933618
21972054,21972054
21999737,21999737
22011445,22011445
22034852,22034852
22044534,22044534
22096564,22096564
22150013,22150013
22179210,22179210
22182954,22182954
22213645,22213645
22219099,22219099
22235151,22235151
22251515,22251515
22297788,22297788
22336876,22336876
22559443,22559443
22757845,22757845
22833361,22833361
23039305,23039305
23308252,23308252
23377482,23377482
23452781,23452781
23497922,23497922
23617539,23617539
23623651,23623651
23623724,23623724
23623868,23623868
23662384,23662384
23669636,23669636
23670520,23670520
23673663,23673663
24752885,24752885
24755581,24755581
24832089,24832089
24847856,24847856
24976875,24976875
29933357,29933357
44134911,44134911
44135702,44135702
44135834,44135834
44145813,44145813
44149601,44149601
44153588,44153588
44153717,44153717
44154128,44154128
44154170,44154170
44182035,44182035
44256573,44256573
44630408,44630408
46195362,46195362
46779070,46779070
46779104,46779104
46941523,46941523
50986185,50986185
53230316,53230316
53338773,53338773
53421446,53421446
53422473,53422473
53422899,53422899
53423642,53423642
53423848,53423848
53424394,53424394
53425122,53425122
53425386,53425386
53425775,53425775
53426546,53426546
53426765,53426765
53427622,53427622
53428181,53428181
53428828,53428828
53435896,53435896
53437836,53437836
53438719,53438719
53470669,53470669
53471638,53471638
53472027,53472027
53754001,53754001
53930276,53930276
54048924,54048924
54099340,54099340
54159794,54159794
54281757,54281757
54670067,54670067
55253565,55253565
56841839,56841839
56843050,56843050
56844155,56844155
56969824,56969824
57090934,57090934
57320331,57320331
57350395,57350395
57353762,57353762
57357659,57357659
57357963,57357963
57358374,57358374
57370186,57370186
57373560,57373560
57376045,57376045
57429407,57429407
57483300,57483300
57495095,57495095
57658745,57658745
58165301,58165301
59824267,59824267
59870763,59870763
60756860,60756860
66695403,66695403
66731260,66731260
66823518,66823518
67480810,67480810
68968644,68968644
71049629,71049629
71333533,71333533
71336211,71336211
71336630,71336630
71356702,71356702
71356951,71356951
71363528,71363528
71396131,71396131
71404539,71404539
71430727,71430727
71438214,71438214
71553170,71553170
71586808,71586808
71586903,71586903
71586960,71586960
71587032,71587032
71587038,71587038
71587144,71587144
71587277,71587277
71587376,71587376
71587448,71587448
71587572,71587572
71587638,71587638
71587819,71587819
71587866,71587866
73045098,73045098
73456809,73456809
73556749,73556749
73557527,73557527
74000387,74000387
75584678,75584678
76218806,76218806
76319594,76319594
76967988,76967988
86064872,86064872
86247097,86247097
87090104,87090104
87475018,87475018
88168807,88168807
90475611,90475611
92030006,92030006
92037165,92037165
92043553,92043553
92043681,92043681
92529623,92529623
102001804,102001804
118976605,118976605
121237820,121237820
129830062,129830062
132939852,132939852
133082058,133082058
133082061,133082061
135414245,135414245
157063340,157063340
157808593,157808593
160120012,160120012
